n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,194,0.1205073893070221,1.008585810661316,shapley_mean,-1,8
2,360,0.2646157741546631,0.9492583274841309,shapley_mean,-1,8
3,652,0.3518763780593872,0.8663821220397949,shapley_mean,-1,8
4,1235,0.3656816780567169,0.8576792478561401,shapley_mean,-1,8
5,1591,0.33709046244621277,0.866774320602417,shapley_mean,-1,8
6,2149,0.34702277183532715,0.8684341907501221,shapley_mean,-1,8
7,2546,0.3535889983177185,0.8561880588531494,shapley_mean,-1,8
8,3624,0.3780539631843567,0.8435300588607788,shapley_mean,-1,8
9,3826,0.3724695146083832,0.8449833989143372,shapley_mean,-1,8
10,3945,0.3792775869369507,0.8458124995231628,shapley_mean,-1,8
11,4431,0.33771100640296936,0.878760814666748,shapley_mean,-1,8
12,5015,0.3619329035282135,0.876312255859375,shapley_mean,-1,8
13,5274,0.3105238676071167,0.933470606803894,shapley_mean,-1,8
14,5366,0.30092349648475647,0.9365810751914978,shapley_mean,-1,8
15,5539,0.3004850745201111,0.9387088418006897,shapley_mean,-1,8
1,194,0.2072090059518814,1.0102442502975464,random_individual,0,8
2,360,0.04226444289088249,1.0392767190933228,random_individual,0,8
3,652,0.20371362566947937,0.988547146320343,random_individual,0,8
4,1235,0.12348958104848862,1.0007822513580322,random_individual,0,8
5,1591,0.3250401020050049,0.8997049331665039,random_individual,0,8
6,2149,0.2998068928718567,0.9236971139907837,random_individual,0,8
7,2546,0.2655142545700073,0.951477587223053,random_individual,0,8
8,3624,0.3132745921611786,0.9142402410507202,random_individual,0,8
9,3826,0.30672910809516907,0.9280396699905396,random_individual,0,8
10,3945,0.22019356489181519,0.9576413035392761,random_individual,0,8
11,4431,0.24532707035541534,0.9460185170173645,random_individual,0,8
12,5015,0.29849502444267273,0.9348448514938354,random_individual,0,8
13,5274,0.29830634593963623,0.9521000385284424,random_individual,0,8
14,5366,0.3651668429374695,0.8986960649490356,random_individual,0,8
15,5539,0.3004850745201111,0.9387088418006897,random_individual,0,8
