target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
2,Træna,3,3014,281,281,8L52223,8,Lovund,0.005586809493725259,1,0.42625440138126935,300,190
2,Træna,3,3014,1434,1434,8N05588,8,Lovund,0.00422657636007749,2,0.42625440138126935,300,193
2,Træna,3,3014,2268,2268,8N14905,6,Indre Kvarøy,0.0027564141745564665,3,0.42625440138126935,300,176
2,Træna,3,3014,5056,5056,8934883,3,Selvær,0.0027532515709054167,4,0.42625440138126935,300,179
2,Træna,3,3014,2264,2264,8N14808,5,Hestmannøy,0.0024680399776072794,5,0.42625440138126935,300,175
2,Træna,3,3014,173,173,8L30972,9,Sleneset,0.0023792437013394722,6,0.42625440138126935,300,181
2,Træna,3,3014,3343,3343,8N87271,8,Lovund,0.00229745781284618,7,0.42625440138126935,300,178
2,Træna,3,3014,5029,5029,8934473,3,Selvær,0.0022915079869749284,8,0.42625440138126935,300,186
2,Træna,3,3014,1019,1019,8M72009,6,Indre Kvarøy,0.00221313265955457,9,0.42625440138126935,300,181
2,Træna,3,3014,5260,5260,8943805,1,Myken,0.0021987755564933,10,0.42625440138126935,300,192
2,Træna,3,3014,773,773,8M31737,3,Selvær,0.0021446754100901883,11,0.42625440138126935,300,171
2,Træna,3,3014,2348,2348,8N27122,7,Onøy og Lurøy,0.0020917968296458723,12,0.42625440138126935,300,170
2,Træna,3,3014,27,27,8L19862,6,Indre Kvarøy,0.0020745222872817002,13,0.42625440138126935,300,177
2,Træna,3,3014,3346,3346,8N87284,3,Selvær,0.0019986393227164824,14,0.42625440138126935,300,184
2,Træna,3,3014,3754,3754,8P11577,5,Hestmannøy,0.0018337728310397414,15,0.42625440138126935,300,171
2,Træna,3,3014,716,716,8M31374,5,Hestmannøy,0.0018114788750763348,16,0.42625440138126935,300,184
2,Træna,3,3014,4538,4538,8747732,7,Onøy og Lurøy,0.0017882815675209426,17,0.42625440138126935,300,175
2,Træna,3,3014,2713,2713,8N72040,3,Selvær,0.001750516673161799,18,0.42625440138126935,300,182
2,Træna,3,3014,618,618,8L89682,6,Indre Kvarøy,0.0017122727768646435,19,0.42625440138126935,300,182
2,Træna,3,3014,1030,1030,8M72218,8,Lovund,0.0016895877725971572,20,0.42625440138126935,300,176
2,Træna,3,3014,160,160,8L30829,3,Selvær,0.001640102951975038,21,0.42625440138126935,300,179
2,Træna,3,3014,3334,3334,8N87248,8,Lovund,0.001575430474824399,22,0.42625440138126935,300,180
2,Træna,3,3014,5125,5125,8939376,7,Onøy og Lurøy,0.0015647613298542522,23,0.42625440138126935,300,181
