target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,10.0,1,7,Onøy og Lurøy,5.3,3.8600518131237562,0.0005406843034006762,10
14,10.0,1,15,Southern 5,5.7,5.186520991955977,0.0003696991287572472,10
14,10.0,1,8,Lovund,6.2,4.237399621885522,0.00022931549592009206,10
14,10.0,1,3,Selvær,6.3,3.529242915351047,0.000482604468170556,10
14,10.0,1,13,Southern 3,7.5,4.527692569068709,0.00015962519407725526,10
14,10.0,1,5,Hestmannøy,8.2,3.259175083088085,2.0236253661083313e-05,10
14,10.0,1,1,Myken,8.3,5.417051268397268,-0.0008129381110673041,10
14,10.0,1,9,Sleneset,8.3,5.056349144063003,1.0864513707722051e-05,10
14,10.0,1,12,Southern 2,8.5,5.6421036266035856,-0.0001472374551816048,10
14,10.0,1,2,Træna,8.7,4.547282460742655,2.5824449830915052e-05,10
14,10.0,1,6,Indre Kvarøy,8.9,3.6040101122068022,0.0001231938925497244,10
14,10.0,1,0,Nesøy,9.1,4.0124805295477755,-2.420905094959692e-06,10
14,10.0,1,4,Gjerøy,9.3,1.8287822299126937,1.965370132218606e-06,10
14,10.0,1,11,Southern 1,9.6,3.6270588023294517,-6.4710953190259e-05,10
14,10.0,1,10,Aldra,10.1,4.557045826702499,-0.0004163573663142213,10
14,10.0,2,7,Onøy og Lurøy,4.9,4.280446497997869,0.0005358837479727369,10
14,10.0,2,15,Southern 5,5.7,4.738729318662921,0.0003798654738117163,10
14,10.0,2,3,Selvær,6.1,3.3149493041204856,0.0003399846743237124,10
14,10.0,2,8,Lovund,6.1,4.280446497997869,0.00017850116460823854,10
14,10.0,2,9,Sleneset,7.9,4.794672969962486,0.00017129921775799247,10
14,10.0,2,13,Southern 3,8.0,4.898979485566356,0.00011789316333275364,10
14,10.0,2,12,Southern 2,8.1,5.23768396653839,-8.84633606543116e-05,10
14,10.0,2,4,Gjerøy,8.5,2.3687784005919825,3.0399533783153635e-05,10
14,10.0,2,6,Indre Kvarøy,8.6,3.596294389136314,8.794725789507066e-05,10
14,10.0,2,1,Myken,9.0,5.597618541248888,-0.0006455024781500832,10
14,10.0,2,5,Hestmannøy,9.2,2.973961069759395,9.599887344499884e-06,10
14,10.0,2,11,Southern 1,9.2,4.366539438350084,-7.211573578486695e-05,10
14,10.0,2,2,Træna,9.3,4.164666186436129,7.13479948330082e-07,10
14,10.0,2,0,Nesøy,9.4,3.9496835316262993,-0.000108051788458257,10
14,10.0,2,10,Aldra,10.0,4.216370213557839,-0.00026459085808974833,10
14,10.0,3,7,Onøy og Lurøy,5.3,4.9452558635075246,0.00041982135461428544,10
14,10.0,3,3,Selvær,5.4,3.3730961708462712,0.00032595493985318377,10
14,10.0,3,15,Southern 5,6.4,4.903513479582211,0.0002830887618297474,10
14,10.0,3,8,Lovund,6.9,4.0400770069668495,0.00017400851192930807,10
14,10.0,3,13,Southern 3,7.1,4.557045826702499,0.00014311309908808287,10
14,10.0,3,6,Indre Kvarøy,7.2,3.8239014399199966,0.00018392467304911966,10
14,10.0,3,9,Sleneset,8.0,4.69041575982343,0.0001519048446499908,10
14,10.0,3,1,Myken,8.6,5.985166849990251,-0.00041833691681723444,10
14,10.0,3,12,Southern 2,8.6,5.561774297230456,-9.432940066031754e-05,10
14,10.0,3,4,Gjerøy,8.9,2.131770260709265,1.3104275515791e-05,10
14,10.0,3,5,Hestmannøy,9.0,3.4641016151377544,-1.4176787462420894e-06,10
14,10.0,3,2,Træna,9.2,3.8815804341359033,-2.083692318930981e-05,10
14,10.0,3,0,Nesøy,9.5,3.8369548110737797,-6.214949403657308e-05,10
14,10.0,3,11,Southern 1,9.5,3.4399612400917157,-7.605906904185433e-05,10
14,10.0,3,10,Aldra,10.4,3.921450978627398,-0.00018684339255027176,10
14,10.0,4,7,Onøy og Lurøy,5.3,4.571651780264984,0.00041918458156486784,10
14,10.0,4,3,Selvær,5.8,3.2249030993194197,0.00028016119562510473,10
14,10.0,4,15,Southern 5,6.2,4.8488257455915145,0.00022489658982062668,10
14,10.0,4,8,Lovund,6.9,4.094712037087183,0.0001898049941817021,10
14,10.0,4,6,Indre Kvarøy,7.0,3.9440531887330774,0.00019488674323316532,10
14,10.0,4,13,Southern 3,7.4,4.247875285886398,0.0001571409665939969,10
14,10.0,4,12,Southern 2,8.1,5.216427044549853,-2.171772034516425e-05,10
14,10.0,4,9,Sleneset,8.3,4.667856991049414,0.00013885563677259286,10
14,10.0,4,4,Gjerøy,8.6,2.118699810942761,1.8406976938230954e-06,10
14,10.0,4,2,Træna,8.8,4.661902329879224,8.4210399912791e-07,10
14,10.0,4,1,Myken,9.0,6.018490028422596,-0.0004680029420119049,10
14,10.0,4,5,Hestmannøy,9.2,3.190262963734773,-1.2124308267811979e-05,10
14,10.0,4,11,Southern 1,9.5,3.5355339059327378,-8.669462292958212e-05,10
14,10.0,4,0,Nesøy,9.7,3.653004851412662,-9.036210919560922e-05,10
14,10.0,4,10,Aldra,10.2,4.848825745591515,-0.0001569237653142276,10
14,10.0,5,7,Onøy og Lurøy,5.6,4.501851470969102,0.00038212228879577856,10
14,10.0,5,3,Selvær,5.9,3.7549966711037173,0.0003313403088874646,10
14,10.0,5,15,Southern 5,6.5,4.696334267868457,0.00024727928668331553,10
14,10.0,5,6,Indre Kvarøy,6.6,4.005551702879948,0.00019923615728106685,10
14,10.0,5,8,Lovund,6.7,3.8600518131237567,0.00018130081237847218,10
14,10.0,5,13,Southern 3,7.0,3.858612300930075,0.0001571360353913673,10
14,10.0,5,9,Sleneset,8.1,4.62961481479111,9.878624445046134e-05,10
14,10.0,5,4,Gjerøy,8.2,1.9321835661585918,2.487031381068113e-06,10
14,10.0,5,12,Southern 2,8.3,5.3343748982946035,-2.0892961255626857e-05,10
14,10.0,5,1,Myken,8.6,6.43255608430877,-0.0003756320418790935,10
14,10.0,5,5,Hestmannøy,8.8,2.973961069759395,-2.6535428324868576e-06,10
14,10.0,5,2,Træna,9.2,4.263540521418529,-3.6246416749580515e-05,10
14,10.0,5,11,Southern 1,9.7,3.368151487751768,-6.855101895371222e-05,10
14,10.0,5,10,Aldra,10.3,4.715223571935199,-0.00020173426921614083,10
14,10.0,5,0,Nesøy,10.5,3.92286743197994,-0.00017265284896120955,10
14,10.0,6,7,Onøy og Lurøy,5.9,4.254409477236529,0.00033963492011937583,10
14,10.0,6,3,Selvær,6.0,4.0,0.0003060264721893778,10
14,10.0,6,6,Indre Kvarøy,6.4,3.9496835316263,0.00020177635304749597,10
14,10.0,6,8,Lovund,6.4,4.168666186896929,0.00020095735055255243,10
14,10.0,6,15,Southern 5,6.4,4.765617600176404,0.00021292787396772934,10
14,10.0,6,13,Southern 3,7.1,3.8427420765212266,0.00016275313254170238,10
14,10.0,6,9,Sleneset,8.3,4.762119042797836,8.185429113635575e-05,10
