n_permutations,n_cal_samples,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,10,random_individual,0,0.1308903881839879,0.029943814612477665,0.9524746239185333,0.03811771982994702,50
10,10,random_individual,1,0.12925684684620445,0.03125776748589248,0.9531748211383819,0.03841610029872579,50
10,10,random_individual,2,0.12732712641462718,0.032550814816883655,0.9541733896732331,0.03893312224297714,50
10,10,random_individual,3,0.12399429075416514,0.03334403898407746,0.9560699903964996,0.03992654435656453,50
10,10,random_individual,4,0.12218183106054772,0.03713544806321961,0.9570492041110993,0.04035352874724306,50
10,10,random_individual,5,0.11823809901336464,0.035662918848161175,0.9589434361457825,0.04095102208819404,50
10,10,random_individual,6,0.1131680048349096,0.042397766443094766,0.9609224152565002,0.040647606081148535,50
10,10,random_individual,7,0.11104617076883531,0.046032193524250926,0.9621682500839234,0.04079034934396029,50
10,10,random_individual,8,0.10738762226840985,0.04761601490891312,0.9646079289913178,0.04095214971076216,50
10,10,random_individual,9,0.10020165195454515,0.04712130761181669,0.9670575618743896,0.04061195805840549,50
10,10,random_individual,10,0.09001970146173437,0.05353367829123436,0.9698031651973724,0.03965170961611393,50
10,10,random_individual,11,0.07637165651306443,0.05273364834165238,0.9732296109199524,0.04013786025166368,50
10,10,random_individual,12,0.066362967447961,0.04915529732909182,0.9764129364490509,0.039720504027646236,50
10,10,random_individual,13,0.05187472475266161,0.05613449654877298,0.9789661991596222,0.04188143333382588,50
10,10,random_individual,14,0.04207052687912826,0.05534835660196714,0.9821017467975617,0.040970349170169826,50
10,10,shapley_mean,0,0.1308903881839879,0.031246322323604053,0.9524746239185333,0.03977577925395816,10
10,10,shapley_mean,1,0.12751011284724958,0.033753767298665784,0.9535820066928864,0.03974087997521024,10
10,10,shapley_mean,2,0.12504186282646873,0.037097431836851096,0.9543357968330384,0.040704697440185345,10
10,10,shapley_mean,3,0.11595113566613395,0.03918190128177648,0.9570738554000855,0.04136604959286839,10
10,10,shapley_mean,4,0.10563369021653704,0.03907276640345681,0.9592475235462189,0.04149164254149425,10
10,10,shapley_mean,5,0.10013443926246719,0.048094953037213825,0.9610326886177063,0.04119280478210516,10
10,10,shapley_mean,6,0.10525480677060621,0.04504152903994287,0.9606475532054901,0.041578879072520815,10
10,10,shapley_mean,7,0.09783756966381431,0.04461714529270984,0.9638761878013611,0.04306499796568866,10
10,10,shapley_mean,8,0.08927135680964329,0.03904377696420427,0.965362274646759,0.04233023666256968,10
10,10,shapley_mean,9,0.08340814429203862,0.043290608764749626,0.9671149551868439,0.04248905340440962,10
10,10,shapley_mean,10,0.08318145847079206,0.05168888416140937,0.9672553539276123,0.043256590698222505,10
10,10,shapley_mean,11,0.0562627377781695,0.0520911090528963,0.9737058281898499,0.0410420531064921,10
10,10,shapley_mean,12,0.05107088127591464,0.04410237881810349,0.976051127910614,0.04144382146881464,10
10,10,shapley_mean,13,0.05526042166341255,0.049857811331487326,0.9766818284988403,0.04226142479057679,10
10,10,shapley_mean,14,0.05288504535647587,0.03185645849574883,0.976842212677002,0.04369318027013836,10
10,20,random_individual,0,0.11249085909355715,0.018441924888328003,0.958829790353775,0.03331899052364382,50
10,20,random_individual,1,0.11329617043623859,0.01928690591838669,0.9588796889781952,0.032997069337971384,50
10,20,random_individual,2,0.11347003528991101,0.02109679495761195,0.959290337562561,0.03358231583998636,50
10,20,random_individual,3,0.11195648259637687,0.023992560822333038,0.9600880599021911,0.033772771138615904,50
10,20,random_individual,4,0.1114736746220392,0.02508077484833474,0.960605444908142,0.03361973792086462,50
10,20,random_individual,5,0.10967667544804892,0.027244087814295166,0.9615672326087952,0.03385068572695525,50
10,20,random_individual,6,0.1029152258362731,0.03442972142907421,0.9641073167324066,0.034423690153120884,50
10,20,random_individual,7,0.09881756385473489,0.039489585451839615,0.965723922252655,0.034397562905803994,50
10,20,random_individual,8,0.0916449214727804,0.04986072418601864,0.967981173992157,0.036326941381946316,50
10,20,random_individual,9,0.0799685420703313,0.053742351522792574,0.9707572364807129,0.03463058792540471,50
10,20,random_individual,10,0.07281601262059056,0.06204465433497456,0.9734347569942474,0.03578431380952197,50
10,20,random_individual,11,0.06424258716262432,0.06047480464769859,0.9762959361076355,0.03522930386166504,50
10,20,random_individual,12,0.05184198543067668,0.06127389652203014,0.9793302154541016,0.036428553580826147,50
10,20,random_individual,13,0.04461962173599554,0.06270810985568939,0.9812346947193146,0.03455770725910824,50
10,20,random_individual,14,0.029913498644968665,0.04936693413132408,0.9889198315143585,0.03590489666423628,50
10,20,shapley_mean,0,0.11249085909355713,0.019244118920248434,0.958829790353775,0.03476831295118488,10
10,20,shapley_mean,1,0.11143920414173562,0.01594652257003621,0.9590020477771759,0.03539008000560324,10
10,20,shapley_mean,2,0.11039907109060307,0.015659169083208007,0.959684431552887,0.035189323729336815,10
10,20,shapley_mean,3,0.10597451664973964,0.028312760530119694,0.9613839268684388,0.03762854704244285,10
10,20,shapley_mean,4,0.10240392372631461,0.024918324757529284,0.9632906138896942,0.03628705304318765,10
10,20,shapley_mean,5,0.10324990532369335,0.02771009037073842,0.9639472901821137,0.03659538769624472,10
10,20,shapley_mean,6,0.09550611762077879,0.029165831393074455,0.9671238720417022,0.03601943098643519,10
10,20,shapley_mean,7,0.07999062432658222,0.027612869961463345,0.9696736097335815,0.0350384884191087,10
10,20,shapley_mean,8,0.062401506794868875,0.037326029170593425,0.9734987258911133,0.036859066886281176,10
10,20,shapley_mean,9,0.06170456617013812,0.03833296046459653,0.9749579966068268,0.03711895271976557,10
10,20,shapley_mean,10,0.06032873368104558,0.04054508357584448,0.975845342874527,0.03736200078695699,10
10,20,shapley_mean,11,0.05083135059294637,0.035754585837612304,0.978493869304657,0.036232903121271524,10
10,20,shapley_mean,12,0.05100871307385728,0.026957154023822334,0.9804303109645843,0.03498050052654088,10
10,20,shapley_mean,13,0.05015240599646982,0.03081247526740679,0.9811857879161835,0.036496564060683,10
10,20,shapley_mean,14,0.04550942564721571,0.03564485928547214,0.9840271830558777,0.025752218042885824,10
10,40,random_individual,0,0.122343194712869,0.034570175885168,0.940209436416626,0.04089171676806127,50
10,40,random_individual,1,0.12199484883163501,0.03497115291339763,0.9407465374469757,0.04153938268654993,50
10,40,random_individual,2,0.12078528164798819,0.03976750767134366,0.9410511064529419,0.04129581088941055,50
10,40,random_individual,3,0.11990413639182033,0.04132984553802188,0.9413879823684692,0.04112397261923765,50
10,40,random_individual,4,0.119454097514945,0.042614303417655784,0.9421848106384277,0.04075673967163181,50
10,40,random_individual,5,0.11674110585503979,0.04432052771776752,0.9432458794116974,0.040736202356349865,50
10,40,random_individual,6,0.11407758242800936,0.04944043562246388,0.9446182203292847,0.04036112292183884,50
10,40,random_individual,7,0.11182017267830856,0.052347664102549915,0.946247067451477,0.041566467845624476,50
10,40,random_individual,8,0.10644498063509016,0.048880655861441594,0.9482948219776154,0.041595989571677996,50
10,40,random_individual,9,0.10028240165131827,0.049118345147734395,0.9517010104656219,0.041720581856199895,50
10,40,random_individual,10,0.09350292646707761,0.048219999080916245,0.9540151798725128,0.04071944394282845,50
10,40,random_individual,11,0.08746081781383058,0.04813230060368344,0.9566696119308472,0.04135648935072576,50
10,40,random_individual,12,0.07835837055077442,0.05105152375814726,0.9595301568508148,0.04251934643765032,50
10,40,random_individual,13,0.06047440035632065,0.04773739098241224,0.9636247825622558,0.04180025953466186,50
10,40,random_individual,14,0.033031795119142233,0.05044810794120977,0.9708698177337647,0.0413225098833244,50
10,40,shapley_mean,0,0.122343194712869,0.036073922860901164,0.940209436416626,0.04267044059135807,10
10,40,shapley_mean,1,0.10864788844530684,0.03673987725076185,0.942870420217514,0.041697748804680114,10
10,40,shapley_mean,2,0.10521716689341107,0.04567197275970512,0.943136727809906,0.0411278924519545,10
10,40,shapley_mean,3,0.10031782803085676,0.046915792361042485,0.9449428498744965,0.04103770354768672,10
10,40,shapley_mean,4,0.09563519922729562,0.050002625480458765,0.9467065155506134,0.04239397690093657,10
10,40,shapley_mean,5,0.09728701923048869,0.04687529943591323,0.9473010122776031,0.043883027182649297,10
10,40,shapley_mean,6,0.0936953284362569,0.043800707064438664,0.9480316698551178,0.04415447484750915,10
10,40,shapley_mean,7,0.08825309183491543,0.04204844494763319,0.9499465525150299,0.04365484197729605,10
10,40,shapley_mean,8,0.0817994035263711,0.03887401106203361,0.951014655828476,0.04259781572899389,10
10,40,shapley_mean,9,0.08009205599809756,0.03545274151879331,0.9526144862174988,0.0438963929660909,10
10,40,shapley_mean,10,0.06970749723494714,0.03166728667861026,0.9552364468574523,0.045765139226314366,10
10,40,shapley_mean,11,0.05359187199988891,0.04101052575418401,0.9590535163879395,0.04783558175493249,10
10,40,shapley_mean,12,0.0526710238138712,0.04326686737058154,0.9595036685466767,0.04753488675494047,10
10,40,shapley_mean,13,0.04646546951300248,0.03888654878370576,0.9613897264003753,0.043974182893973965,10
10,40,shapley_mean,14,0.027688086005051987,0.05449591529275483,0.9670830130577087,0.0425101583229627,10
10,80,random_individual,0,0.12501779546706282,0.03735331711466818,0.9725982308387756,0.04506958167776624,50
10,80,random_individual,1,0.12296140356236497,0.03657555927844192,0.973566528558731,0.04492722114623118,50
10,80,random_individual,2,0.12151216828272705,0.036911104673409564,0.9742241036891938,0.04426572680352354,50
10,80,random_individual,3,0.11836185713831857,0.035658216830422286,0.9758937919139862,0.044457573246657854,50
10,80,random_individual,4,0.1171763373495953,0.038334385572961586,0.9772511231899261,0.04495261188194609,50
10,80,random_individual,5,0.1153559682935077,0.03969864286533661,0.9782870602607727,0.04582495820881652,50
10,80,random_individual,6,0.1137686969714117,0.040782968470013566,0.9793483114242554,0.04625408748506391,50
10,80,random_individual,7,0.10778071495772971,0.04047591694410067,0.9825840842723846,0.045573397325662054,50
10,80,random_individual,8,0.10580431507257652,0.046449259569583665,0.9843037390708923,0.04591527064414196,50
10,80,random_individual,9,0.09819673209380066,0.04827077976955721,0.9873876166343689,0.04653722873638255,50
10,80,random_individual,10,0.08989187490523795,0.050672335798397826,0.9903782784938813,0.04623334218225108,50
10,80,random_individual,11,0.07422656938954453,0.05404819698252354,0.9952398490905762,0.04703221716138055,50
10,80,random_individual,12,0.06645447048276566,0.0571731080906609,0.9983547639846801,0.04721722916839372,50
10,80,random_individual,13,0.06215003166152167,0.05736057231773809,0.9997803449630738,0.0477453098937271,50
10,80,random_individual,14,0.04989835078712693,0.046129871849958246,1.0083900201320648,0.05493684599857855,50
10,80,shapley_mean,0,0.12501779546706282,0.038978126251635374,0.9725982308387756,0.04703003589618337,10
10,80,shapley_mean,1,0.12372394894029397,0.036758564784256084,0.973431795835495,0.047205362131968874,10
10,80,shapley_mean,2,0.11251057878101575,0.04054436634316332,0.9761084318161011,0.04636368588071542,10
10,80,shapley_mean,3,0.10495781557938295,0.032360971530837106,0.9794146656990051,0.045249305647096186,10
10,80,shapley_mean,4,0.09775132780284705,0.026901086817212195,0.9818579137325287,0.04582679302465056,10
10,80,shapley_mean,5,0.09085539121699186,0.035812303507974465,0.9847679436206818,0.04707707976473194,10
10,80,shapley_mean,6,0.08804286727798953,0.041560723199164956,0.9860549330711365,0.04684059560604371,10
10,80,shapley_mean,7,0.08054292793766163,0.04178901646925041,0.9885235488414764,0.04819993750620881,10
10,80,shapley_mean,8,0.07470956221293898,0.04430778615431916,0.9918861150741577,0.0511503951200867,10
10,80,shapley_mean,9,0.06830435323941378,0.032674477605184465,0.9939177811145783,0.049571596231285396,10
10,80,shapley_mean,10,0.06765260920002712,0.0403403198182211,0.9941632211208343,0.04933810882823362,10
10,80,shapley_mean,11,0.06148342849137316,0.04028295901389676,0.9960764706134796,0.04798306579047556,10
10,80,shapley_mean,12,0.035467652136298676,0.04283276751903002,0.9988929450511932,0.04803696990518698,10
10,80,shapley_mean,13,0.0274639514372648,0.04819119183729089,1.0020370364189148,0.044663182283597225,10
10,80,shapley_mean,14,0.010926969332091311,0.04300357243333256,1.0070468425750732,0.03728266586509273,10
10,150,random_individual,0,0.11657959533891833,0.03375609638518581,0.9507359743118287,0.03103925479664406,50
