target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,20.0,1,7,Onøy og Lurøy,5.8,2.936362072739365,0.00011737300783919518,10
14,20.0,1,8,Lovund,6.3,2.5407785333546005,8.001933491661496e-05,10
14,20.0,1,3,Selvær,7.0,4.163331998932265,0.00015433999364528633,10
14,20.0,1,4,Gjerøy,7.1,4.121757985239902,7.550897433733675e-05,10
14,20.0,1,5,Hestmannøy,7.1,3.8427420765212266,5.511586051130989e-05,10
14,20.0,1,6,Indre Kvarøy,7.1,4.408325456829762,4.771414832996299e-05,10
14,20.0,1,15,Southern 5,7.5,5.1693541397569405,0.0001445231001182168,10
14,20.0,1,12,Southern 2,7.6,5.796550698475775,-1.0907777085655486e-05,10
14,20.0,1,11,Southern 1,7.8,3.823901439919996,2.308304016254821e-05,10
14,20.0,1,0,Nesøy,8.1,4.383048152953731,6.454384957954038e-05,10
14,20.0,1,13,Southern 3,8.6,4.005551702879947,1.3888628192149566e-05,10
14,20.0,1,2,Træna,8.9,4.357624225296267,-1.8929987160570367e-05,10
14,20.0,1,9,Sleneset,8.9,4.581363212940978,-9.429636561520644e-05,10
14,20.0,1,10,Aldra,9.1,4.653553003411002,-9.288569598964844e-05,10
14,20.0,1,1,Myken,13.1,3.212821536005731,-0.000423132500981572,10
14,20.0,2,7,Onøy og Lurøy,5.1,2.998147576235848,0.0001822457885935386,10
14,20.0,2,15,Southern 5,5.3,4.270050741306633,0.0002985084428254486,10
14,20.0,2,8,Lovund,6.1,2.884826203122507,8.787979456965252e-05,10
14,20.0,2,4,Gjerøy,6.3,3.591656999213594,8.738311898859034e-05,10
14,20.0,2,12,Southern 2,7.4,5.641118880348315,3.694746917545813e-05,10
14,20.0,2,6,Indre Kvarøy,7.6,4.376706016578627,1.247770048963956e-05,10
14,20.0,2,3,Selvær,7.8,5.391351098441527,0.00013024964223356123,10
14,20.0,2,11,Southern 1,7.9,3.665151201974256,1.0448207168318208e-05,10
14,20.0,2,5,Hestmannøy,8.0,3.197221015541813,6.280442592078496e-05,10
14,20.0,2,0,Nesøy,8.2,3.7653389990514503,5.6825638449141955e-05,10
14,20.0,2,2,Træna,8.9,4.483302354291979,-3.351957939320111e-05,10
14,20.0,2,13,Southern 3,8.9,3.3482997343593826,-2.650886573871235e-05,10
14,20.0,2,9,Sleneset,9.4,4.273952113286562,-0.00010857276128261192,10
14,20.0,2,10,Aldra,9.4,4.526465385804788,-4.470006985945068e-05,10
14,20.0,2,1,Myken,13.7,2.6687491868330797,-0.0008108855112738706,10
14,20.0,3,15,Southern 5,4.4,4.742245131674331,0.00036975181590747426,10
14,20.0,3,8,Lovund,5.7,3.020301677353145,0.00011751032172399874,10
14,20.0,3,7,Onøy og Lurøy,6.0,2.9059326290271157,0.00015569579719048715,10
14,20.0,3,12,Southern 2,7.1,5.915140648276158,3.6750947899042216e-05,10
14,20.0,3,4,Gjerøy,7.3,3.2335051500740732,9.963221577306283e-05,10
14,20.0,3,5,Hestmannøy,7.5,3.24037034920393,6.827285796415846e-05,10
14,20.0,3,6,Indre Kvarøy,7.6,4.115013163202924,1.6558704902243015e-06,10
14,20.0,3,3,Selvær,8.0,4.521553322083512,0.00013229939450244411,10
14,20.0,3,11,Southern 1,8.2,3.359894178227774,-9.937249770072637e-07,10
14,20.0,3,0,Nesøy,8.5,4.06201920231798,2.9643766337250995e-05,10
14,20.0,3,13,Southern 3,8.7,3.4334951418181574,-2.3794719208516076e-05,10
14,20.0,3,2,Træna,8.8,4.077035960378841,-4.121931626919565e-05,10
14,20.0,3,10,Aldra,8.9,4.931756504757938,-9.215153743275165e-05,10
14,20.0,3,9,Sleneset,9.6,4.623610902506587,-0.00014032677468812333,10
14,20.0,3,1,Myken,13.7,2.7908580918579307,-0.000782021850513008,10
14,20.0,4,15,Southern 5,4.4,4.526465385804788,0.00035009937943987745,10
14,20.0,4,8,Lovund,5.3,2.4517567397911058,0.00013142622878597866,10
14,20.0,4,7,Onøy og Lurøy,5.8,2.7406406388125957,0.00014881791931803113,10
14,20.0,4,4,Gjerøy,6.7,3.2335051500740732,0.00010826032102915905,10
14,20.0,4,5,Hestmannøy,7.5,2.9533408577782247,6.87647369760704e-05,10
14,20.0,4,6,Indre Kvarøy,7.6,4.29987079909256,3.79393304017073e-05,10
14,20.0,4,12,Southern 2,7.7,5.945119380167605,4.2427119166554566e-05,10
14,20.0,4,3,Selvær,8.1,5.043147165543886,0.00012152319177853466,10
14,20.0,4,11,Southern 1,8.4,3.3399933466334266,-9.389607339802672e-06,10
14,20.0,4,0,Nesøy,8.6,3.6575644598253874,2.794256037406545e-05,10
14,20.0,4,13,Southern 3,8.6,3.2041639575194445,-2.297012889127071e-05,10
14,20.0,4,10,Aldra,8.7,5.186520991955976,-0.0001346112872951322,10
14,20.0,4,2,Træna,9.3,4.2176876234364356,-5.377727223956799e-05,10
14,20.0,4,9,Sleneset,9.5,4.403281604540969,-0.00011879219754559861,10
14,20.0,4,1,Myken,13.8,2.485513584307633,-0.0008126592987263549,10
14,20.0,5,15,Southern 5,4.6,4.087922591134904,0.00032599445727678894,10
14,20.0,5,8,Lovund,5.4,2.503331114069145,0.00012830663776336338,10
14,20.0,5,7,Onøy og Lurøy,5.8,3.0110906108363245,0.00017288782849843388,10
14,20.0,5,4,Gjerøy,6.6,3.4058772731852796,0.00010869711170653998,10
14,20.0,5,12,Southern 2,7.1,6.008327554319921,3.872834494227346e-05,10
14,20.0,5,5,Hestmannøy,7.2,2.8982753492378874,6.679283589060296e-05,10
14,20.0,5,6,Indre Kvarøy,7.6,4.3256341860022225,4.964213888140938e-05,10
14,20.0,5,11,Southern 1,8.2,3.3928028399998595,-1.1969945849545859e-05,10
14,20.0,5,3,Selvær,8.3,5.121848624601603,9.181067011234676e-05,10
14,20.0,5,0,Nesøy,8.8,4.3410188256265885,4.306368781806127e-05,10
14,20.0,5,10,Aldra,8.8,4.962078417580906,-0.0001398891234632244,10
14,20.0,5,13,Southern 3,8.9,2.6012817353502227,-2.8528656774283066e-05,10
14,20.0,5,9,Sleneset,9.3,4.44847039878753,-8.84164670395258e-05,10
14,20.0,5,2,Træna,9.7,4.083843505544475,-5.705594979158214e-05,10
14,20.0,5,1,Myken,13.7,2.5407785333546005,-0.0007707508442509395,10
14,20.0,6,15,Southern 5,4.7,4.137900702315393,0.0003267787980891699,10
14,20.0,6,8,Lovund,5.4,2.7568097504180447,0.00011865003358008306,10
