trait,model_type,target_island,target_island_name,repeat,repeat_seed,analysis,method,selection_method,lambda_label,lambda_div,order_seed,n_components,n_individuals,corr_eval,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,diversity_include_diagonal
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,500,0.20785162175684463,1.2728564739227295,0.013072113191076248,0.011685357175872166,0.010150773897108207,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1000,0.21547830360117826,1.2746347188949585,0.00914441716766742,0.00788755499297098,0.007172528419424675,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1500,0.21110815118152165,1.2846888303756714,0.007195705363437448,0.006386906542966505,0.005598978727695821,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2000,0.21441935340800355,1.2866276502609253,0.005844452630956161,0.005380907241065896,0.004499225820689687,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2500,0.2020149998342733,1.289292335510254,0.004745891090426422,0.004510503345033655,0.003618265254168008,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3000,0.19203017940353895,1.2914952039718628,0.0037715296392440835,0.0037267792827025575,0.002839834818568444,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3500,0.19800598176793435,1.288930058479309,0.00284510912323115,0.0029270399164548068,0.002113349144117448,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4000,0.20471448450627489,1.2900547981262207,0.0019122132096966139,0.002047503056311769,0.0014003374456186715,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4500,0.20109515718323148,1.2895114421844482,0.000909363174772716,0.001057330541645096,0.000645030539361442,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,500,0.1405530581070242,1.5923819541931152,0.007798879300459813,0.011138555806995977,0.005014240348710819,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1000,0.14305506733736367,1.5857691764831543,0.005493957840441507,0.008549490697849818,0.0033565851659790526,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1500,0.12798594238209415,1.588457703590393,0.004046615658989033,0.007347515280984032,0.0022097368387430255,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2000,0.14459637261584174,1.5799964666366577,0.002784345344132955,0.006237470655135534,0.0012249776803490715,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2500,0.1414697609692111,1.5792440176010132,0.0014205832273313374,0.0046676276063699704,0.00025367632573884474,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3000,0.14907756365120234,1.5764132738113403,-8.451897730200109e-05,0.0027371951763062704,-0.0007688177713785686,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3500,0.1406747655774591,1.5796087980270386,-0.0014806851370676377,0.0014389463964570076,-0.0018404217361818896,True
