n_individuals,method,order_seed,pevmean_obj,pevmean_n_pcs,pevmean_lambda,target_island,target_island_name,repeat,repeat_seed,trait,ga_generations,ga_cache_size,ga_elapsed_sec
1500,pevmean_ga,-1,0.23898051128953846,100,2235.717038262904,4,Gjerøy,3,215651242,body_mass,300,26439,76.7533502317965
2000,pevmean_ga,-1,0.20262832785846102,100,2235.717038262904,4,Gjerøy,3,215651242,body_mass,300,26586,86.19894682988524
2500,pevmean_ga,-1,0.17730069642801843,100,2235.717038262904,4,Gjerøy,3,215651242,body_mass,300,26700,95.00650759087875
3000,pevmean_ga,-1,0.15763306609669162,100,2235.717038262904,4,Gjerøy,3,215651242,body_mass,300,26518,104.70119577785954
3500,pevmean_ga,-1,0.1444374417115992,100,2235.717038262904,4,Gjerøy,3,215651242,body_mass,300,26668,114.63112187385559
4000,pevmean_ga,-1,0.13345867429130018,100,2235.717038262904,4,Gjerøy,3,215651242,body_mass,300,26511,124.2437701150775
4500,pevmean_ga,-1,0.125061281055116,100,2235.717038262904,4,Gjerøy,3,215651242,body_mass,300,26529,130.81370216887444
500,pevmean_ga,-1,0.4376403055321519,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26567,56.85984090482816
1000,pevmean_ga,-1,0.3036520218709332,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26518,66.7850441718474
1500,pevmean_ga,-1,0.23618392755611167,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26623,76.68480966286734
2000,pevmean_ga,-1,0.20154393778366805,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26698,87.24078234797344
2500,pevmean_ga,-1,0.1767841084115382,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26629,94.29732177080587
3000,pevmean_ga,-1,0.15903847066434673,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26626,104.41173446830362
3500,pevmean_ga,-1,0.14433882380726876,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26598,114.75676747504622
4000,pevmean_ga,-1,0.13354497505191684,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26681,124.26325993333012
4500,pevmean_ga,-1,0.1251436811015965,100,2235.717038262904,4,Gjerøy,4,172047015,body_mass,300,26459,127.0388298840262
500,pevmean_ga,-1,0.40051261495706164,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26483,61.63918230589479
1000,pevmean_ga,-1,0.2657240963758773,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26517,70.47133848583326
1500,pevmean_ga,-1,0.21282213124816504,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26579,80.45698525616899
2000,pevmean_ga,-1,0.17723973704798707,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26548,89.53038401715457
2500,pevmean_ga,-1,0.15444930670457382,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26547,98.77446378860623
3000,pevmean_ga,-1,0.139076055045682,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26582,108.65937484195456
3500,pevmean_ga,-1,0.1268968771079675,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26648,118.69307215511799
4000,pevmean_ga,-1,0.11732603156176974,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26465,129.43797584297135
4500,pevmean_ga,-1,0.11120913872897219,100,2235.717038262904,5,Hestmannøy,0,713757009,body_mass,300,26018,131.16861938592046
500,pevmean_ga,-1,0.3979082569476894,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26396,61.48003767803311
1000,pevmean_ga,-1,0.2663837675169886,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26536,71.1202008780092
1500,pevmean_ga,-1,0.21107052003034749,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26593,80.52927591325715
2000,pevmean_ga,-1,0.17882356835841082,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26650,89.77267931215465
2500,pevmean_ga,-1,0.15477292295843523,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26626,99.19072149973363
3000,pevmean_ga,-1,0.1388569759187021,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26788,109.19894624315202
3500,pevmean_ga,-1,0.12685491921611097,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26484,118.02044906001538
4000,pevmean_ga,-1,0.11748830636385883,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,26485,129.1916631278582
4500,pevmean_ga,-1,0.11119303507274492,100,2235.717038262904,5,Hestmannøy,1,492972063,body_mass,300,25723,131.45956446509808
500,pevmean_ga,-1,0.4038472874604321,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26558,61.00307965185493
1000,pevmean_ga,-1,0.26747597976469545,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26383,70.75640207435936
1500,pevmean_ga,-1,0.20951962868875487,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26770,80.80414516571909
2000,pevmean_ga,-1,0.1783266356298784,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26547,89.98836214793846
2500,pevmean_ga,-1,0.15364248867920122,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26642,100.09796152589843
3000,pevmean_ga,-1,0.13911856602439832,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26766,109.35050579532981
3500,pevmean_ga,-1,0.12667184944094997,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26525,118.61089982604608
4000,pevmean_ga,-1,0.11749668445802165,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,26690,129.5939271231182
4500,pevmean_ga,-1,0.11123550572063667,100,2235.717038262904,5,Hestmannøy,2,1445232612,body_mass,300,25562,132.1117632491514
500,pevmean_ga,-1,0.4181011576629383,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26540,61.30008742026985
1000,pevmean_ga,-1,0.26712647641025367,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26470,70.9353097230196
1500,pevmean_ga,-1,0.21047440158548034,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26496,80.73215051507577
2000,pevmean_ga,-1,0.17891321915484673,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26616,90.50312117300928
2500,pevmean_ga,-1,0.15470919268369693,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26642,98.43028714135289
3000,pevmean_ga,-1,0.13891302430070418,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26650,108.69573548715562
3500,pevmean_ga,-1,0.12685777486332944,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26728,119.88045377191156
4000,pevmean_ga,-1,0.11769260827816791,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,26548,128.6238016509451
4500,pevmean_ga,-1,0.11120848957562775,100,2235.717038262904,5,Hestmannøy,3,1177755176,body_mass,300,25582,132.5131886973977
500,pevmean_ga,-1,0.39852834954031735,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26464,61.55889083398506
1000,pevmean_ga,-1,0.2659784576782083,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26572,71.1772458399646
1500,pevmean_ga,-1,0.21030275132468026,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26625,80.40567041328177
2000,pevmean_ga,-1,0.17581744956455664,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26503,90.76420324901119
2500,pevmean_ga,-1,0.15518370744401988,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26647,99.28386247484013
3000,pevmean_ga,-1,0.13846217897279098,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26589,108.42511488683522
3500,pevmean_ga,-1,0.12666109282771024,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26607,120.0619165590033
4000,pevmean_ga,-1,0.11752727213124359,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,26545,129.7222754857503
4500,pevmean_ga,-1,0.1112038018449767,100,2235.717038262904,5,Hestmannøy,4,1251151673,body_mass,300,25673,131.96759179094806
500,pevmean_ga,-1,0.15766874828452723,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26658,55.30842461902648
1000,pevmean_ga,-1,0.10446465581247862,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26654,65.3480084836483
1500,pevmean_ga,-1,0.08460389165535824,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26603,75.5862635280937
2000,pevmean_ga,-1,0.07402097522037368,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26474,85.27067177835852
2500,pevmean_ga,-1,0.06679386375511447,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26608,94.15882833488286
3000,pevmean_ga,-1,0.0612086241158166,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26662,104.18136561708525
3500,pevmean_ga,-1,0.05667814551868239,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26559,113.56752554886043
4000,pevmean_ga,-1,0.05361353373080743,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26663,123.74271747097373
4500,pevmean_ga,-1,0.05091930222353861,100,2235.717038262904,6,Indre Kvarøy,0,2036077539,body_mass,300,26592,128.35272939689457
500,pevmean_ga,-1,0.15455815549595245,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26446,55.2371980631724
1000,pevmean_ga,-1,0.10874697105462233,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26695,64.53877383004874
1500,pevmean_ga,-1,0.08538485910236637,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26573,75.07097770832479
2000,pevmean_ga,-1,0.07411437837892702,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26684,85.74545733397827
2500,pevmean_ga,-1,0.06659118734288966,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26540,94.14410701906309
3000,pevmean_ga,-1,0.06130424065887599,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26492,103.84949965914711
3500,pevmean_ga,-1,0.05722908462995913,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26703,114.20304380590096
4000,pevmean_ga,-1,0.05352335558106201,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26593,123.82344733085483
4500,pevmean_ga,-1,0.05102030968967886,100,2235.717038262904,6,Indre Kvarøy,1,672890309,body_mass,300,26604,127.41881529288366
500,pevmean_ga,-1,0.15822970974484316,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26485,55.580976146738976
1000,pevmean_ga,-1,0.10787073981001283,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26582,65.24656781507656
1500,pevmean_ga,-1,0.08598677825359906,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26607,74.89219875307754
2000,pevmean_ga,-1,0.07437715647531896,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26555,86.00874357810244
2500,pevmean_ga,-1,0.06730480242211649,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26627,94.67996478686109
3000,pevmean_ga,-1,0.06112904260763603,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26696,104.45309928292409
3500,pevmean_ga,-1,0.0566221371782856,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26569,113.96500857314095
4000,pevmean_ga,-1,0.053575516400456664,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26674,124.25329842604697
4500,pevmean_ga,-1,0.05094661418077417,100,2235.717038262904,6,Indre Kvarøy,2,441296936,body_mass,300,26492,131.44383148802444
500,pevmean_ga,-1,0.14968108317968784,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26317,54.922425312921405
1000,pevmean_ga,-1,0.10538464292637612,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26416,64.50571442116052
1500,pevmean_ga,-1,0.08600851079971496,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26676,75.10584674589336
2000,pevmean_ga,-1,0.07446622563108111,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26614,86.0548408748582
2500,pevmean_ga,-1,0.0668525064323292,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26583,94.6086072800681
3000,pevmean_ga,-1,0.06124884351696678,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26619,103.67448599915951
3500,pevmean_ga,-1,0.056900733131111735,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26685,114.55631606886163
4000,pevmean_ga,-1,0.05351190599223393,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26580,123.9561448218301
4500,pevmean_ga,-1,0.05099378852482804,100,2235.717038262904,6,Indre Kvarøy,3,1125825237,body_mass,300,26476,130.64003325486556
500,pevmean_ga,-1,0.15581447667562048,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26560,55.294954729732126
1000,pevmean_ga,-1,0.1074273551238464,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26693,65.69702710397542
1500,pevmean_ga,-1,0.08447268000931306,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26649,75.57776976795867
2000,pevmean_ga,-1,0.07438721641306463,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26594,85.202232751064
2500,pevmean_ga,-1,0.06722391753807395,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26687,94.34735415084288
3000,pevmean_ga,-1,0.06072910263492022,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26734,104.93679678533226
3500,pevmean_ga,-1,0.05675492112331387,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26561,114.49204679299146
4000,pevmean_ga,-1,0.053562709642679944,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26615,123.64075296605006
4500,pevmean_ga,-1,0.050982852202894384,100,2235.717038262904,6,Indre Kvarøy,4,395063024,body_mass,300,26529,131.5204902435653
500,pevmean_ga,-1,0.16131337653697092,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26629,54.46549447020516
1000,pevmean_ga,-1,0.11364114072409884,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26641,63.86474766628817
1500,pevmean_ga,-1,0.09444352434466503,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26681,76.38008166989312
2000,pevmean_ga,-1,0.08174485856085605,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26645,84.78095153626055
2500,pevmean_ga,-1,0.07310842759840568,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26670,93.45494934218004
3000,pevmean_ga,-1,0.06691102985895758,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26675,103.48375865491107
3500,pevmean_ga,-1,0.06270421041607904,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26515,113.58403202006593
4000,pevmean_ga,-1,0.05896675441834493,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26717,123.6137409992516
4500,pevmean_ga,-1,0.05592276994584646,100,2235.717038262904,7,Onøy og Lurøy,0,546911525,body_mass,300,26570,127.8864292576909
500,pevmean_ga,-1,0.15984381228556535,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26570,55.01899634860456
1000,pevmean_ga,-1,0.1130405402868173,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26794,64.57715255301446
1500,pevmean_ga,-1,0.09415342365681419,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26564,74.69560965988785
2000,pevmean_ga,-1,0.08151013193457336,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26564,84.78651993907988
2500,pevmean_ga,-1,0.0732873478521821,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26626,93.48219422996044
3000,pevmean_ga,-1,0.06712847648323737,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26550,103.82528270734474
3500,pevmean_ga,-1,0.06280300567111217,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26452,113.17049466865137
4000,pevmean_ga,-1,0.058924984179252377,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26607,123.14328144583851
4500,pevmean_ga,-1,0.056037996844183285,100,2235.717038262904,7,Onøy og Lurøy,1,474736456,body_mass,300,26526,127.32979290978983
500,pevmean_ga,-1,0.16158489862469863,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26547,54.313899860717356
1000,pevmean_ga,-1,0.11459907500073853,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26558,64.06606765277684
1500,pevmean_ga,-1,0.09423460910248617,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26751,74.84033702500165
2000,pevmean_ga,-1,0.08108581776164363,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26528,84.59236160712317
2500,pevmean_ga,-1,0.07306504634479652,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26572,93.41870497632772
3000,pevmean_ga,-1,0.066817722351564,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26652,103.73818999808282
3500,pevmean_ga,-1,0.06260550733582364,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26559,114.01105425274
4000,pevmean_ga,-1,0.058923274396847615,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26588,123.33748426800594
4500,pevmean_ga,-1,0.055873277003400716,100,2235.717038262904,7,Onøy og Lurøy,2,657790576,body_mass,300,26722,130.7321260171011
500,pevmean_ga,-1,0.16037282738646017,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26533,54.99140704702586
1000,pevmean_ga,-1,0.11382083295318464,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26632,64.70477986102924
1500,pevmean_ga,-1,0.0921021443125284,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26525,74.66725238785148
2000,pevmean_ga,-1,0.08175820082031926,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26714,85.1273677549325
2500,pevmean_ga,-1,0.07284427637838503,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26629,93.32950471807271
3000,pevmean_ga,-1,0.06730319929634315,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26607,103.47304827906191
3500,pevmean_ga,-1,0.06255338423001708,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26453,113.15842041606084
4000,pevmean_ga,-1,0.05899798482996052,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26670,122.93943994585425
4500,pevmean_ga,-1,0.0558298401485706,100,2235.717038262904,7,Onøy og Lurøy,3,86106131,body_mass,300,26515,125.6747453249991
500,pevmean_ga,-1,0.15543837491189202,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26538,55.072759446687996
1000,pevmean_ga,-1,0.1142696176915566,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26641,64.78387695131823
1500,pevmean_ga,-1,0.09352807538119044,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26602,74.67861657077447
2000,pevmean_ga,-1,0.08199364855500423,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26666,84.95721741113812
2500,pevmean_ga,-1,0.07287708467729725,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26518,93.17593582905829
3000,pevmean_ga,-1,0.06758517082365238,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26695,103.5091856289655
3500,pevmean_ga,-1,0.06237913552207873,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26686,114.26201519463211
4000,pevmean_ga,-1,0.058757327966746584,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26632,123.73090468300506
4500,pevmean_ga,-1,0.05586620627748399,100,2235.717038262904,7,Onøy og Lurøy,4,1471991796,body_mass,300,26644,124.22061556670815
500,pevmean_ga,-1,0.05774471137976711,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26504,54.07226347317919
1000,pevmean_ga,-1,0.033401075826089525,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26576,63.978677487932146
1500,pevmean_ga,-1,0.025462197561722626,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26694,73.30631760740653
2000,pevmean_ga,-1,0.020806137762972025,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26517,83.27052784431726
2500,pevmean_ga,-1,0.01761333032993608,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26681,92.46238848101348
3000,pevmean_ga,-1,0.015659029431185665,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26634,103.37941985484213
3500,pevmean_ga,-1,0.014138597393392297,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26602,113.44281689962372
4000,pevmean_ga,-1,0.013051168858149055,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26682,122.49027917580679
4500,pevmean_ga,-1,0.012247708900353167,100,2235.717038262904,8,Lovund,0,1690148911,body_mass,300,26599,125.72967555327341
500,pevmean_ga,-1,0.05781388894914256,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26386,54.2415679669939
1000,pevmean_ga,-1,0.03368850800410346,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26433,63.800066113006324
1500,pevmean_ga,-1,0.0250001308758197,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26630,73.06171820918098
2000,pevmean_ga,-1,0.02035939058308733,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26493,84.32797969784588
2500,pevmean_ga,-1,0.017552534030190806,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26594,92.89172906801105
3000,pevmean_ga,-1,0.015742236573276232,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26602,103.17845469806343
3500,pevmean_ga,-1,0.014272123513126378,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26577,112.81100376090035
4000,pevmean_ga,-1,0.013062202581670252,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26537,122.51081366697326
4500,pevmean_ga,-1,0.012288884985587896,100,2235.717038262904,8,Lovund,1,1276499927,body_mass,300,26531,121.92962407926098
500,pevmean_ga,-1,0.058555367744944485,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26584,53.658925174269825
1000,pevmean_ga,-1,0.03367693156842969,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26487,63.792164728045464
1500,pevmean_ga,-1,0.02536413792857713,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26678,73.56424693809822
2000,pevmean_ga,-1,0.020436920649758914,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26537,84.37934851180762
2500,pevmean_ga,-1,0.017766983162843124,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26491,92.7764831087552
3000,pevmean_ga,-1,0.015801788789242786,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26690,102.66363553982228
3500,pevmean_ga,-1,0.014341522695403501,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26532,112.95047619799152
4000,pevmean_ga,-1,0.013110408863032974,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26466,122.32826064899564
4500,pevmean_ga,-1,0.012264431326054013,100,2235.717038262904,8,Lovund,2,454522896,body_mass,300,26741,130.23888460593298
500,pevmean_ga,-1,0.05754941515778821,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26253,54.29899121914059
1000,pevmean_ga,-1,0.033641239097294044,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26631,64.10284195793793
1500,pevmean_ga,-1,0.024962028678637282,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26727,73.84071149118245
2000,pevmean_ga,-1,0.020532628709612134,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26645,84.7356384228915
2500,pevmean_ga,-1,0.017686325586492965,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26624,93.72639061324298
3000,pevmean_ga,-1,0.015868270565894058,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26647,103.47228227416053
3500,pevmean_ga,-1,0.014325262695747028,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26711,114.16588738188148
4000,pevmean_ga,-1,0.013087390141468114,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26515,122.92323539406061
4500,pevmean_ga,-1,0.012246592172274062,100,2235.717038262904,8,Lovund,3,1603208544,body_mass,300,26652,121.12483020406216
500,pevmean_ga,-1,0.05768910550704896,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26374,54.29945499682799
1000,pevmean_ga,-1,0.03373901505617555,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26618,66.69139950769022
1500,pevmean_ga,-1,0.02483766982117208,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26427,74.02873096195981
2000,pevmean_ga,-1,0.02056305235815161,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26641,84.6065311320126
2500,pevmean_ga,-1,0.01761986991238374,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26527,92.99472690792754
3000,pevmean_ga,-1,0.015756785148961578,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26720,103.55929479608312
3500,pevmean_ga,-1,0.01413458943638838,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26549,112.29880157811567
4000,pevmean_ga,-1,0.013161354409754172,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26525,121.85931186424568
4500,pevmean_ga,-1,0.012297771158780882,100,2235.717038262904,8,Lovund,4,853280976,body_mass,300,26580,128.64705583173782
500,pevmean_ga,-1,0.06533024428188883,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26553,54.008487668819726
1000,pevmean_ga,-1,0.04093698342941061,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26628,64.06011930666864
1500,pevmean_ga,-1,0.03251533179459564,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26523,73.95118407672271
2000,pevmean_ga,-1,0.02780146752637108,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26606,83.75818301923573
2500,pevmean_ga,-1,0.024484266108570983,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26782,93.12728762580082
3000,pevmean_ga,-1,0.02225969704880063,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26622,103.27257331786677
3500,pevmean_ga,-1,0.020470909024092626,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26715,114.3701133527793
4000,pevmean_ga,-1,0.01932689166530737,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26528,124.08033347828314
4500,pevmean_ga,-1,0.018320483224886757,100,2235.717038262904,9,Sleneset,0,201727611,body_mass,300,26518,131.8337088529952
500,pevmean_ga,-1,0.0652983634452525,100,2235.717038262904,9,Sleneset,1,272273300,body_mass,300,26466,54.107830942142755
