target_island,target_island_name,model,removal_fraction,corr_eval_mean,corr_eval_std,mse_adj_mean,mse_adj_std,fit_time_mean_s,fit_time_std_s,n_source_train_mean,n_runs
9,Sleneset,mlp,0.0,0.1248630478978157,0.023318797387151577,1.0703736305236817,0.013690081971953011,243.6535247518681,10.110998013537891,5531.0,5
9,Sleneset,mlp,0.25,0.16249930113554,0.05925699332706805,1.0431285977363587,0.058218245839258095,178.23297971999273,1.9973943944981245,4148.0,5
9,Sleneset,mlp,0.5,0.14176543802022934,0.047784659005132214,1.0365363359451294,0.040092190450422296,118.65486837415956,1.797015455000615,2766.0,5
9,Sleneset,mlp,0.75,0.0882977144792676,0.08760547684200834,1.049877691268921,0.06229869184851655,58.33813587739132,0.6523709354123669,1383.0,5
9,Sleneset,ridge,0.0,0.17054186165332794,0.0216663088781224,0.9689617037773133,0.008872563135190846,3.6689168876037,0.4794882196599097,5531.0,5
9,Sleneset,ridge,0.25,0.19040350317955018,0.05101271574752782,0.9686167716979981,0.013823804496921836,2.33744830978103,0.12077074690873345,4148.0,5
9,Sleneset,ridge,0.5,0.20183639228343964,0.028441184061372585,0.9675511002540589,0.008874235487482028,1.4841667545959354,0.04133474071520318,2766.0,5
9,Sleneset,ridge,0.75,0.10649406686425208,0.06275847737450489,0.9960020899772644,0.01081675166403193,0.7210895450785756,0.04965679736904822,1383.0,5
