n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
5139,0.08836632815355312,1.4772390127182007,pevmean_ga,-2,17014.17664521871,4,Gjerøy,0,1623418790,body_mass
5139,0.08836632815355312,1.4772390127182007,random_individual,-2,17014.17664521871,4,Gjerøy,0,1623418790,body_mass
50,0.14271679016486888,1.502260446548462,pevmean_ga,-1,18972.456995673823,4,Gjerøy,0,1623418790,body_mass
100,0.11737652097814931,1.4785239696502686,pevmean_ga,-1,18887.48612238968,4,Gjerøy,0,1623418790,body_mass
250,0.02431308851724508,1.492598056793213,pevmean_ga,-1,18715.94489958572,4,Gjerøy,0,1623418790,body_mass
500,0.13241677184945805,1.4714514017105103,pevmean_ga,-1,18539.115824459535,4,Gjerøy,0,1623418790,body_mass
2000,0.08274354309973696,1.4784257411956787,pevmean_ga,-1,17869.635012942374,4,Gjerøy,0,1623418790,body_mass
3500,0.15074879091120644,1.4564274549484253,pevmean_ga,-1,17394.910662704016,4,Gjerøy,0,1623418790,body_mass
50,0.04887377055254153,1.5286561250686646,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
100,0.07745951227925654,1.4983701705932617,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
250,0.06950323055040711,1.5071510076522827,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
500,0.05746205810228085,1.5053218603134155,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
2000,0.02224266742147423,1.497685432434082,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
3500,0.0871676239571348,1.481629490852356,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
50,0.012817453086931517,1.5181318521499634,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
100,0.07662622465876921,1.4898681640625,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
250,0.028086690696904698,1.4875702857971191,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
500,0.027616981978597067,1.4859435558319092,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
2000,0.07983964497425376,1.4815561771392822,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
3500,0.04971801179384483,1.4848898649215698,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
50,-0.0304997213384773,1.4953666925430298,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
100,-0.01019568506962862,1.497779130935669,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
250,-0.045313753589443694,1.4983211755752563,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
500,-0.002804240620452318,1.4955822229385376,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
2000,0.011944854076909053,1.4986497163772583,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
3500,0.09853265172499999,1.4761916399002075,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
50,0.01712387894540135,1.7529412508010864,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
100,0.0361302509089173,1.5970563888549805,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
250,0.07484930719184817,1.5072977542877197,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
500,0.17219558386183073,1.476842999458313,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
2000,0.11590507493951839,1.4742929935455322,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
3500,0.1136632668875128,1.4692763090133667,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
50,0.138376949834773,1.4861575365066528,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
100,0.0875805666243385,1.485935926437378,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
250,0.1359134055821134,1.4870684146881104,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
500,0.13792890039417066,1.483948826789856,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
2000,0.12264950553600967,1.4746094942092896,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
3500,0.06655503185149873,1.486256718635559,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
