target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,15,Southern 5,0.08612001699119616,0.00042633671777819884,202,1,1
14,13,Southern 3,0.05216860947345418,8.932981074221606e-05,584,2,3
14,11,Southern 1,0.02714403055223837,4.6559229077595834e-05,583,3,5
14,4,Gjerøy,0.022105551256731876,3.9615683255791896e-05,558,4,6
14,9,Sleneset,0.02192365435847955,0.00013207020697879245,166,5,2
14,8,Lovund,0.01104734049627712,6.991987655871594e-05,158,6,4
14,7,Onøy og Lurøy,0.0037784115807355384,1.4588461701681615e-05,259,7,8
14,0,Nesøy,0.002683326937448946,2.254896586091551e-05,119,8,7
14,10,Aldra,-0.0033675448805003216,-1.9465577343932496e-05,173,9,10
14,2,Træna,-0.0055302237860657775,-1.8939122555019785e-05,292,10,9
14,3,Selvær,-0.007662981761538576,-3.949990598731225e-05,194,11,12
14,1,Myken,-0.008203261051717396,-8.916588099692822e-05,92,12,15
14,6,Indre Kvarøy,-0.01905884060590165,-5.353606911770126e-05,356,13,13
14,12,Southern 2,-0.029776118367344225,-7.500281704620711e-05,397,14,14
14,5,Hestmannøy,-0.0307236799776122,-2.850063077700575e-05,1078,15,11
