n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,158,0.3532434697293255,0.9883126616477966,shapley_mean,-1,1,158,3
13,2,331,0.33596561064803837,0.9840278029441833,shapley_mean,-1,2,331,3
12,3,623,0.4944000572533978,0.922370195388794,shapley_mean,-1,3,623,3
11,4,979,0.4779747757869487,0.9295942187309265,shapley_mean,-1,4,979,3
10,5,1238,0.41373765796536566,0.9610368609428406,shapley_mean,-1,5,1238,3
9,6,1440,0.4276844382345796,0.9600048065185547,shapley_mean,-1,6,1440,3
8,7,2024,0.3942370746295178,0.9708717465400696,shapley_mean,-1,7,2024,3
7,8,2143,0.4053951602185118,0.9649314880371094,shapley_mean,-1,8,2143,3
6,9,2309,0.4257844709814036,0.9582521319389343,shapley_mean,-1,9,2309,3
5,10,3387,0.36922545218906366,0.9826362133026123,shapley_mean,-1,10,3387,3
4,11,3873,0.3898991312243775,0.9714544415473938,shapley_mean,-1,11,3873,3
3,12,4456,0.40582631913640926,0.9720264077186584,shapley_mean,-1,12,4456,3
2,13,4853,0.3937640573947314,0.9826303124427795,shapley_mean,-1,13,4853,3
1,14,5411,0.4064915714760464,0.9715368151664734,shapley_mean,-1,14,5411,3
0,15,5503,0.45802640257775307,0.9451139569282532,shapley_mean,-1,15,5503,3
14,1,158,0.08838922881806932,1.0589821338653564,random_individual,0,1,158,3
13,2,331,0.2735175885389966,1.0227900743484497,random_individual,0,2,331,3
12,3,623,0.2737043506259704,1.0006297826766968,random_individual,0,3,623,3
11,4,979,0.3031194353739836,0.9916795492172241,random_individual,0,4,979,3
10,5,1238,0.31476256853710827,0.9995651245117188,random_individual,0,5,1238,3
9,6,1440,0.38071360288601264,0.9767491817474365,random_individual,0,6,1440,3
8,7,2024,0.38564103316188997,0.9605600237846375,random_individual,0,7,2024,3
7,8,2143,0.3567254070614986,0.9716211557388306,random_individual,0,8,2143,3
6,9,2309,0.3635312459794757,0.9712972044944763,random_individual,0,9,2309,3
5,10,3387,0.44874647290544284,0.9431202411651611,random_individual,0,10,3387,3
4,11,3873,0.440833856895136,0.9504331946372986,random_individual,0,11,3873,3
3,12,4456,0.493769478576756,0.9304293990135193,random_individual,0,12,4456,3
