target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,6,Indre Kvarøy,0.09094712844068976,0.0002554694619120499,356,1,1
5,11,Southern 1,0.043568947513589314,7.473232849672266e-05,583,2,3
5,4,Gjerøy,0.033554989856758144,6.013439042429775e-05,558,3,5
5,12,Southern 2,0.028726532815917125,7.235902472523205e-05,397,4,4
5,8,Lovund,0.02246815085623272,0.00014220348643185265,158,5,2
5,10,Aldra,0.005717427294032559,3.304871268226913e-05,173,6,6
5,13,Southern 3,2.9489840759240974e-05,5.0496302669933176e-08,584,7,7
5,7,Onøy og Lurøy,-0.003565850426698589,-1.3767762265245518e-05,259,8,8
5,15,Southern 5,-0.012748505068257416,-6.31114112289971e-05,202,9,11
5,2,Træna,-0.017173412102981154,-5.881305514719573e-05,292,10,10
5,14,Southern 4,-0.026990154068991964,-5.553529643825507e-05,486,11,9
5,3,Selvær,-0.0330358561800902,-0.00017028791845407322,194,12,12
5,1,Myken,-0.03931356019846226,-0.0004273213065050245,92,13,14
5,9,Sleneset,-0.045085016830764955,-0.000271596486932319,166,14,13
5,0,Nesøy,-0.06753724960896701,-0.0005675399126803951,119,15,15
