n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
13,4743,0.17409898800185375,0.9233042597770691,random_individual,2,14
14,5029,0.1594493205197119,0.9238128662109375,random_individual,2,14
15,5147,0.15998367484135392,0.9243054389953613,random_individual,2,14
1,581,0.13498648994449075,0.9485891461372375,random_individual,3,14
2,754,0.15503937345298968,0.9505646824836731,random_individual,3,14
3,905,0.1380896003006624,0.9540832042694092,random_individual,3,14
4,1302,0.09955459705371629,0.9493255615234375,random_individual,3,14
5,1558,0.06390791069795705,0.9517735838890076,random_individual,3,14
6,2613,0.09509160324530642,0.9382340312004089,random_individual,3,14
7,2804,0.08756149103244518,0.9401236772537231,random_individual,3,14
8,3387,0.1331214234421333,0.9368086457252502,random_individual,3,14
9,3479,0.1400074298918696,0.9361252784729004,random_individual,3,14
10,3639,0.14373870926600338,0.9351364374160767,random_individual,3,14
11,3988,0.13730222654120638,0.9360554814338684,random_individual,3,14
12,4190,0.14411808875864812,0.9362121820449829,random_individual,3,14
13,4743,0.16762021473576222,0.9256593585014343,random_individual,3,14
14,5029,0.15443572395638194,0.9251717925071716,random_individual,3,14
15,5147,0.15998367484135392,0.9243054389953613,random_individual,3,14
1,581,0.1310725761240578,0.9529744982719421,random_individual,4,14
2,754,0.14185676948417988,0.9553647637367249,random_individual,4,14
3,905,0.10994809089727745,0.9499388337135315,random_individual,4,14
4,1302,0.13679383473667592,0.9356745481491089,random_individual,4,14
5,1558,0.10522281861210729,0.9406905174255371,random_individual,4,14
6,2613,0.15268229517568993,0.9306944608688354,random_individual,4,14
7,2804,0.16113442500386374,0.9288740754127502,random_individual,4,14
8,3387,0.16204480273570476,0.9265523552894592,random_individual,4,14
9,3479,0.16616855580707657,0.9280848503112793,random_individual,4,14
10,3639,0.16614150514141926,0.9269341826438904,random_individual,4,14
11,3988,0.17058035553613518,0.9206052422523499,random_individual,4,14
12,4190,0.17370893166971496,0.9191438555717468,random_individual,4,14
13,4743,0.16564418332440953,0.9242704510688782,random_individual,4,14
14,5029,0.16871774792414784,0.9249032139778137,random_individual,4,14
15,5147,0.15998367484135392,0.9243054389953613,random_individual,4,14
