n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,256,0.10563992755382157,1.325093388557434,shapley_mean,-1,5
2,605,0.12560499638358855,1.3221776485443115,shapley_mean,-1,5
3,778,0.12714937488410163,1.3162797689437866,shapley_mean,-1,5
4,896,0.13544083430783516,1.3128056526184082,shapley_mean,-1,5
5,1087,0.13398880939179292,1.311176061630249,shapley_mean,-1,5
6,1238,0.13174363657256946,1.3117001056671143,shapley_mean,-1,5
7,1724,0.13682970971292344,1.3105448484420776,shapley_mean,-1,5
8,2277,0.1356735255469636,1.320521354675293,shapley_mean,-1,5
9,2858,0.13875767494243513,1.3175184726715088,shapley_mean,-1,5
10,3441,0.12385716538712271,1.318372130393982,shapley_mean,-1,5
11,3838,0.12331430992294627,1.3185700178146362,shapley_mean,-1,5
12,4124,0.13392550066175749,1.3129247426986694,shapley_mean,-1,5
13,4284,0.1381028589058433,1.311876893043518,shapley_mean,-1,5
14,4376,0.13786119103242786,1.3116999864578247,shapley_mean,-1,5
15,4578,0.1391751776731626,1.3138442039489746,shapley_mean,-1,5
1,256,0.11204695885364249,1.334442138671875,random_individual,0,5
2,605,0.09752831437044776,1.330011248588562,random_individual,0,5
3,778,0.11542869895324169,1.3265156745910645,random_individual,0,5
4,896,0.11336137833252283,1.3281670808792114,random_individual,0,5
5,1087,0.07495735986154196,1.332584023475647,random_individual,0,5
6,1238,0.09406228634109957,1.3302744626998901,random_individual,0,5
7,1724,0.08864645784950251,1.3266655206680298,random_individual,0,5
8,2277,0.09911398991581695,1.3189369440078735,random_individual,0,5
9,2858,0.12756629266572228,1.3125954866409302,random_individual,0,5
10,3441,0.12382632434426401,1.3172719478607178,random_individual,0,5
11,3838,0.11836604078654395,1.3204354047775269,random_individual,0,5
12,4124,0.1170829631019673,1.3234124183654785,random_individual,0,5
13,4284,0.1233062905360048,1.3204784393310547,random_individual,0,5
14,4376,0.13140942426804622,1.316030502319336,random_individual,0,5
15,4578,0.1391751776731626,1.3138442039489746,random_individual,0,5
1,256,-0.007812230171111171,1.3487290143966675,random_individual,1,5
2,605,0.02100726272726158,1.3414450883865356,random_individual,1,5
3,778,0.04588131858935608,1.3386070728302002,random_individual,1,5
4,896,0.05872803805517469,1.3357794284820557,random_individual,1,5
5,1087,0.08521415983436981,1.3298072814941406,random_individual,1,5
6,1238,0.07289901752281379,1.3334505558013916,random_individual,1,5
7,1724,0.10401732935332314,1.325151801109314,random_individual,1,5
8,2277,0.1185785125793255,1.3185265064239502,random_individual,1,5
9,2858,0.1365957541635313,1.3154385089874268,random_individual,1,5
10,3441,0.1549192721319606,1.3078500032424927,random_individual,1,5
11,3838,0.15191654906783467,1.310878872871399,random_individual,1,5
12,4124,0.14434441316872157,1.3159632682800293,random_individual,1,5
13,4284,0.14556040808196516,1.3137552738189697,random_individual,1,5
14,4376,0.13817460812258667,1.315670132637024,random_individual,1,5
15,4578,0.1391751776731626,1.3138442039489746,random_individual,1,5
1,256,0.0613255558779191,1.346145510673523,random_individual,2,5
2,605,0.10494941764696797,1.3364232778549194,random_individual,2,5
3,778,0.09896818998504256,1.3341718912124634,random_individual,2,5
4,896,0.11103048792036588,1.3317985534667969,random_individual,2,5
5,1087,0.11975727186173579,1.3298977613449097,random_individual,2,5
6,1238,0.121631054183821,1.326840877532959,random_individual,2,5
7,1724,0.1361773068527629,1.3197146654129028,random_individual,2,5
8,2277,0.1415220474602895,1.3139315843582153,random_individual,2,5
9,2858,0.13270046331104177,1.3197228908538818,random_individual,2,5
10,3441,0.14047067651598416,1.3176681995391846,random_individual,2,5
11,3838,0.13740447610003373,1.3164831399917603,random_individual,2,5
12,4124,0.13893179672063755,1.3164247274398804,random_individual,2,5
13,4284,0.13511036080042202,1.3180468082427979,random_individual,2,5
14,4376,0.13207873616814664,1.3187605142593384,random_individual,2,5
15,4578,0.1391751776731626,1.3138442039489746,random_individual,2,5
1,256,0.06819076916167444,1.3533353805541992,random_individual,3,5
2,605,0.06054172877486272,1.3394160270690918,random_individual,3,5
3,778,0.07894427758190506,1.3367241621017456,random_individual,3,5
4,896,0.09646994786121524,1.3309098482131958,random_individual,3,5
5,1087,0.1039083678967776,1.3288949728012085,random_individual,3,5
6,1238,0.08887887017833562,1.3335812091827393,random_individual,3,5
7,1724,0.12339796098942094,1.3255105018615723,random_individual,3,5
8,2277,0.13693021424856947,1.3178036212921143,random_individual,3,5
9,2858,0.15551847545451433,1.3118873834609985,random_individual,3,5
10,3441,0.161834194039855,1.3059680461883545,random_individual,3,5
11,3838,0.16065554518640776,1.3055866956710815,random_individual,3,5
12,4124,0.14471642571454363,1.3144642114639282,random_individual,3,5
13,4284,0.1490091869147274,1.3117543458938599,random_individual,3,5
14,4376,0.14409839750564507,1.3112218379974365,random_individual,3,5
15,4578,0.1391751776731626,1.3138442039489746,random_individual,3,5
1,256,0.02773674842906127,1.3488547801971436,random_individual,4,5
2,605,0.04118128838933636,1.3425555229187012,random_individual,4,5
3,778,0.07051195889164653,1.3367609977722168,random_individual,4,5
4,896,0.06799412579069453,1.3391788005828857,random_individual,4,5
5,1087,0.07214866860194655,1.3354216814041138,random_individual,4,5
6,1238,0.046050746648134626,1.3432862758636475,random_individual,4,5
7,1724,0.04889601100893693,1.3422541618347168,random_individual,4,5
8,2277,0.09800077914909787,1.3307807445526123,random_individual,4,5
9,2858,0.10359146954006039,1.3334256410598755,random_individual,4,5
10,3441,0.113547714650887,1.325069785118103,random_individual,4,5
11,3838,0.12668789212858717,1.3222144842147827,random_individual,4,5
12,4124,0.13279990598534547,1.315476894378662,random_individual,4,5
13,4284,0.1389587497910825,1.3143116235733032,random_individual,4,5
14,4376,0.13775703332722333,1.3146662712097168,random_individual,4,5
15,4578,0.1391751776731626,1.3138442039489746,random_individual,4,5
