n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,92,0.19315760519208802,0.9452788829803467,shapley_mean,-1,1,92,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
13,2,294,0.297452740646799,0.9406195282936096,shapley_mean,-1,2,294,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
12,3,586,0.40010360982274323,0.8780193328857422,shapley_mean,-1,3,586,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
11,4,759,0.3875971832708663,0.8803479671478271,shapley_mean,-1,4,759,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
10,5,917,0.4149533078851269,0.8706262707710266,shapley_mean,-1,5,917,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
9,6,1475,0.41608852000189944,0.8638134002685547,shapley_mean,-1,6,1475,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
8,7,1594,0.39955298751728285,0.8613939881324768,shapley_mean,-1,7,1594,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
7,8,2178,0.44646554446139153,0.8453283309936523,shapley_mean,-1,8,2178,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
6,9,2761,0.4292285340389727,0.8560016751289368,shapley_mean,-1,9,2761,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
5,10,3247,0.45259334230777487,0.8425894379615784,shapley_mean,-1,10,3247,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
4,11,3644,0.4167826328760297,0.8615806102752686,shapley_mean,-1,11,3644,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
3,12,4722,0.41243915160322003,0.8769437670707703,shapley_mean,-1,12,4722,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
2,13,5078,0.4162912401896129,0.8784784078598022,shapley_mean,-1,13,5078,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
1,14,5337,0.438340183588885,0.87844318151474,shapley_mean,-1,14,5337,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
0,15,5503,0.4331806179014707,0.8793150186538696,shapley_mean,-1,15,5503,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
14,1,92,0.06036222720784795,0.9415082931518555,random_individual,0,1,92,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
13,2,294,0.051448464928589496,0.9349349737167358,random_individual,0,2,294,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
12,3,586,0.09960389222835457,0.9385918974876404,random_individual,0,3,586,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
11,4,759,0.11681292963328743,0.9449892044067383,random_individual,0,4,759,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
10,5,917,0.22827705274931673,0.925385057926178,random_individual,0,5,917,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
9,6,1475,0.3429582772485632,0.895343005657196,random_individual,0,6,1475,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
8,7,1594,0.32693427470617714,0.904371440410614,random_individual,0,7,1594,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
7,8,2178,0.3168490095132957,0.9069554805755615,random_individual,0,8,2178,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
6,9,2761,0.3275751766779338,0.8958325982093811,random_individual,0,9,2761,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
5,10,3247,0.34280677280412003,0.8939506411552429,random_individual,0,10,3247,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
4,11,3644,0.3485048909831706,0.8969365954399109,random_individual,0,11,3644,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
3,12,4722,0.36510534558597296,0.9019506573677063,random_individual,0,12,4722,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
2,13,5078,0.39102863374057306,0.8908153176307678,random_individual,0,13,5078,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
1,14,5337,0.441461714305798,0.8730788826942444,random_individual,0,14,5337,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
0,15,5503,0.4331806179014707,0.8793150186538696,random_individual,0,15,5503,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
14,1,92,-0.20811320652314869,0.9484716653823853,random_individual,1,1,92,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
13,2,294,-0.00043203203781658916,0.9608288407325745,random_individual,1,2,294,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
12,3,586,-0.0232420754085537,0.956474244594574,random_individual,1,3,586,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
11,4,759,0.03908288103047488,0.9416383504867554,random_individual,1,4,759,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
10,5,917,0.0631893370092085,0.9488536715507507,random_individual,1,5,917,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
9,6,1475,0.1376834573616432,0.9622212052345276,random_individual,1,6,1475,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
8,7,1594,0.17266674421565412,0.950166642665863,random_individual,1,7,1594,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
7,8,2178,0.3553490120917528,0.9080216884613037,random_individual,1,8,2178,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
6,9,2761,0.35454797771249186,0.8917251229286194,random_individual,1,9,2761,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
5,10,3247,0.33273547384610447,0.8981883525848389,random_individual,1,10,3247,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
4,11,3644,0.31699181139222243,0.9043425917625427,random_individual,1,11,3644,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
3,12,4722,0.44592448304250476,0.8634507656097412,random_individual,1,12,4722,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
2,13,5078,0.4019265701575911,0.8839651346206665,random_individual,1,13,5078,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
1,14,5337,0.4192635781896309,0.8785757422447205,random_individual,1,14,5337,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
0,15,5503,0.4331806179014707,0.8793150186538696,random_individual,1,15,5503,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
14,1,92,0.10968333883584354,0.9539957642555237,random_individual,2,1,92,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
13,2,294,0.21876644650421675,0.9208820462226868,random_individual,2,2,294,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
12,3,586,0.2612351987391885,0.9301903247833252,random_individual,2,3,586,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
11,4,759,0.14853922500145672,0.9529823064804077,random_individual,2,4,759,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
10,5,917,0.1382183769701854,0.9486948251724243,random_individual,2,5,917,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
9,6,1475,0.2339741706099731,0.9327793121337891,random_individual,2,6,1475,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
8,7,1594,0.25841626248707095,0.9238415360450745,random_individual,2,7,1594,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
7,8,2178,0.29597634311413873,0.91302889585495,random_individual,2,8,2178,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
6,9,2761,0.39716465945167306,0.8865963220596313,random_individual,2,9,2761,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
5,10,3247,0.40817830827234736,0.8826119899749756,random_individual,2,10,3247,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
4,11,3644,0.4022426747096735,0.8839285373687744,random_individual,2,11,3644,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
3,12,4722,0.4566639460018694,0.8593563437461853,random_individual,2,12,4722,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
2,13,5078,0.4600193383953879,0.8544551730155945,random_individual,2,13,5078,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
1,14,5337,0.4304283928616551,0.8657863140106201,random_individual,2,14,5337,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
0,15,5503,0.4331806179014707,0.8793150186538696,random_individual,2,15,5503,3,Selvær,6,203572148,10,body_mass,0.05154639175257732,10
