target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,40.0,1,11,Southern 1,4.8,3.359894178227774,0.00013248299803145805,10
14,40.0,1,9,Sleneset,5.3,4.056544780420347,0.00013679627957621747,10
14,40.0,1,5,Hestmannøy,5.4,2.716206504995115,0.00013672133359583682,10
14,40.0,1,8,Lovund,6.0,5.055250296034367,0.00011064243936964873,10
14,40.0,1,15,Southern 5,6.7,5.078276172963508,0.00011119936992763813,10
14,40.0,1,12,Southern 2,7.0,4.163331998932265,4.0171108729732234e-05,10
14,40.0,1,0,Nesøy,7.3,3.6224607965059086,6.740905738687987e-05,10
14,40.0,1,7,Onøy og Lurøy,7.4,3.7771241264574114,6.502316485157235e-05,10
14,40.0,1,10,Aldra,7.4,4.550946177566936,6.707165506982126e-05,10
14,40.0,1,6,Indre Kvarøy,8.5,3.4399612400917152,1.2051077550852958e-06,10
14,40.0,1,13,Southern 3,9.7,3.8600518131237562,-6.420492732930897e-05,10
14,40.0,1,1,Myken,10.0,3.858612300930075,-9.846663415161374e-05,10
14,40.0,1,4,Gjerøy,11.1,1.66332999331662,-8.634747044866878e-05,10
14,40.0,1,2,Træna,11.3,3.0203016773531455,-0.00012273972467689962,10
14,40.0,1,3,Selvær,12.1,4.532597979574677,-0.000260496030719971,10
14,40.0,2,11,Southern 1,5.2,2.7406406388125957,0.00011057363360157176,10
14,40.0,2,9,Sleneset,5.5,4.089281382128433,0.00010639752579525081,10
14,40.0,2,5,Hestmannøy,5.7,2.7507574714370344,0.00012251511571440872,10
14,40.0,2,8,Lovund,6.4,4.575295983139597,6.808645938396653e-05,10
14,40.0,2,12,Southern 2,6.4,4.623610902506587,8.058393136662064e-05,10
14,40.0,2,15,Southern 5,6.7,5.012207320355197,0.00011145696797899875,10
14,40.0,2,7,Onøy og Lurøy,7.0,3.6817870057290865,6.625655100757308e-05,10
14,40.0,2,0,Nesøy,7.1,4.012480529547776,8.73944990280925e-05,10
14,40.0,2,10,Aldra,7.6,4.526465385804788,0.00014198616888539678,10
14,40.0,2,6,Indre Kvarøy,8.3,4.056544780420347,2.9188212228739925e-05,10
14,40.0,2,13,Southern 3,9.3,3.9454615277134146,-4.180571014508591e-05,10
14,40.0,2,1,Myken,9.9,4.998888765404657,-0.0003194550872607257,10
14,40.0,2,4,Gjerøy,11.1,2.4698178070456938,-7.271341664268568e-05,10
14,40.0,2,2,Træna,11.4,1.776388345929897,-0.00011541356450410584,10
14,40.0,2,3,Selvær,12.4,3.6270588023294517,-0.00028590092092545266,10
14,40.0,3,11,Southern 1,5.3,3.0930028559098792,0.00010791699043402776,10
14,40.0,3,5,Hestmannøy,5.5,2.758824226207808,0.00011353618855163682,10
14,40.0,3,9,Sleneset,5.7,3.973523485382827,0.00011009044711501595,10
14,40.0,3,15,Southern 5,5.9,4.653553003411003,9.235689650709117e-05,10
14,40.0,3,8,Lovund,6.0,4.784233364802441,7.257220545764959e-05,10
14,40.0,3,12,Southern 2,6.3,4.522781838156198,8.186696956540536e-05,10
14,40.0,3,7,Onøy og Lurøy,7.2,3.2930904093942583,6.255892137881318e-05,10
14,40.0,3,0,Nesøy,7.5,4.403281604540968,0.00015667285744411756,10
14,40.0,3,10,Aldra,7.8,4.9396356140913875,0.00011070783969087015,10
14,40.0,3,6,Indre Kvarøy,8.4,3.8930136855083823,3.048473139012965e-05,10
14,40.0,3,13,Southern 3,8.6,3.5652645218989165,-1.6011229863199062e-05,10
14,40.0,3,1,Myken,10.2,4.516635916254486,-0.00038840561707233743,10
14,40.0,3,4,Gjerøy,11.2,2.485513584307633,-7.595679661826933e-05,10
14,40.0,3,2,Træna,11.4,2.011080417199781,-0.00010777245802130343,10
14,40.0,3,3,Selvær,13.0,2.748737083745107,-0.0002767866638200557,10
14,40.0,4,8,Lovund,5.5,4.949747468305833,0.00013339009191126397,10
14,40.0,4,5,Hestmannøy,5.6,2.503331114069145,0.00010232155917928936,10
