target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
14,20.0,1,11,Southern 1,5.4,3.777124126457412,0.0002195932998691837,10
14,20.0,1,7,Onøy og Lurøy,5.6,4.351245032554859,0.00015019280671840334,10
14,20.0,1,10,Aldra,5.6,5.125101625008686,0.0001549135277491448,10
14,20.0,1,15,Southern 5,6.4,6.310485101972924,0.00023872569922440403,10
14,20.0,1,9,Sleneset,7.1,3.3482997343593826,8.267047322977868e-05,10
14,20.0,1,1,Myken,7.4,4.857983120596447,3.855480946328822e-05,10
14,20.0,1,5,Hestmannøy,7.7,1.7669811040931427,1.9792565429045744e-05,10
14,20.0,1,8,Lovund,7.9,4.62961481479111,-0.0003110315948642536,10
14,20.0,1,4,Gjerøy,8.7,3.8887301554906353,-4.0205705479446785e-05,10
14,20.0,1,6,Indre Kvarøy,8.8,4.638007234913623,4.09059762341543e-05,10
14,20.0,1,12,Southern 2,8.8,2.973961069759395,-1.600225620736931e-05,10
14,20.0,1,0,Nesøy,9.1,4.094712037087183,4.377254832812421e-05,10
14,20.0,1,3,Selvær,9.7,4.808557187163549,3.9245509042829374e-05,10
14,20.0,1,13,Southern 3,10.6,2.796823595120404,-7.840745370078354e-05,10
14,20.0,1,2,Træna,11.2,3.0477678535099892,-0.00022085727121453285,10
14,20.0,2,7,Onøy og Lurøy,5.1,4.280446497997869,0.00017312178699692725,10
14,20.0,2,11,Southern 1,5.1,3.071373199943851,0.00017896087240066596,10
14,20.0,2,10,Aldra,5.4,4.835057163858332,0.00013623353206370346,10
14,20.0,2,15,Southern 5,6.5,5.873670062235365,0.00029070363618830615,10
14,20.0,2,5,Hestmannøy,6.8,1.9321835661585918,4.9275745258656686e-05,10
14,20.0,2,8,Lovund,7.7,4.595891885393108,-0.00016499549113616307,10
14,20.0,2,9,Sleneset,7.8,1.8737959096740262,5.5049508912780326e-05,10
14,20.0,2,4,Gjerøy,8.2,3.5213633723318014,-2.41705972467869e-05,10
14,20.0,2,1,Myken,8.3,5.716448003592596,-0.00022256762779291809,10
14,20.0,2,6,Indre Kvarøy,8.9,4.433458644845529,-3.1397914428978025e-06,10
