trait,model_type,target_island,target_island_name,repeat,repeat_seed,analysis,method,selection_method,lambda_label,lambda_div,order_seed,n_components,n_individuals,corr_eval,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,diversity_include_diagonal
body_mass,ridge,2,Træna,0,149360994,full_baseline,full_source_unweighted,none,none,,-2,,5405,0.15644060853663339,1.2109627723693848,-0.0015742536471535559,8.767009564730033e-05,,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,500,0.24740671902043074,0.8949683904647827,0.02066376802140331,0.025276190532130986,0.01813614896819021,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1000,0.2648901136121662,0.8703181743621826,0.013001221128586253,0.01249893145413807,0.011751327983172445,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1500,0.22235849507223132,0.8871001601219177,0.009371304302337808,0.008466058427522483,0.00852469845958556,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2000,0.20292530983086887,0.8951919674873352,0.0070942456851524624,0.006493156282558273,0.006444930056896635,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2500,0.18828578321875933,0.9039958119392395,0.0054264762219956115,0.005355174248183584,0.004890958797177253,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3000,0.1971662101977026,0.8998703956604004,0.004036634090174956,0.0042198931958631275,0.003614644770588643,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3500,0.20493792239408554,0.8992873430252075,0.00280150707014378,0.002953017244294077,0.002506205345714372,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4000,0.20723904894458633,0.8984859585762024,0.0016997106362498472,0.0017622025600050417,0.001523490380249343,True
body_mass,ridge,3,Selvær,0,991190836,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4500,0.21474712049493175,0.8974183201789856,0.0007083657698705288,0.000849379375016139,0.000623427832368915,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,500,0.24626553981912752,0.947648823261261,0.019174738877281012,0.02653840241900638,0.016520898635380372,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1000,0.31149381322703723,0.9222790002822876,0.01323573143653052,0.01474039510236743,0.011761691926293777,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1500,0.35367777648431376,0.9090704321861267,0.009793805543998625,0.009590175727289716,0.008834787971269653,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2000,0.35480645729837373,0.9042847156524658,0.007529284010932594,0.006932130813492591,0.006836070929583335,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2500,0.3486224168175326,0.9003384709358215,0.005835839275985312,0.005357138925460367,0.005300125383439275,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3000,0.33349823052775834,0.9030821323394775,0.0044359118694556445,0.0040923429621273506,0.004026677573242909,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3500,0.3513347258900013,0.8948325514793396,0.0032011351256545787,0.0028394872784635677,0.0029171863978082217,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4000,0.35212426204989344,0.8929177522659302,0.0020923963586747885,0.0016701454941744826,0.0019253818092573403,True
body_mass,ridge,8,Lovund,0,1968254046,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4500,0.36058610100170424,0.8921857476234436,0.0010998119703708596,0.0007989899321360255,0.001019912977157257,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,500,0.13232849351561934,1.0184342861175537,0.015446011911664108,0.026871630231766457,0.012758848888487462,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1000,0.2240026197713996,0.9989227652549744,0.012575090327117313,0.02432512553483808,0.010142577773633504,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1500,0.18554092708625,1.0012085437774658,0.009759234658930442,0.0178269031293394,0.007976544345996501,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2000,0.17071876042778242,1.0019303560256958,0.006633530228654664,0.010513536864999548,0.0055821765421547095,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2500,0.12263925763944211,1.0111103057861328,0.004029011525744357,0.0056313360113649695,0.00346587792460786,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3000,0.14655352440468739,1.0057514905929565,0.002029145851321392,0.003175283399862599,0.001711617511335132,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3500,0.15953904203426872,1.0028605461120605,0.00041339757232291755,0.0018130517431526527,0.00023209239800765227,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4000,0.15451143373407536,1.0034676790237427,-0.0009596196550998376,0.0010082284222518684,-0.0010604424973250245,True
body_mass,ridge,13,Southern 3,0,1111795331,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4500,0.1345320799759874,1.007886290550232,-0.002189059909602832,0.0005265921749768605,-0.002241719127100518,True
