trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,2,Træna,full_baseline,full_source_unweighted,none,none,,,5405,0.1564406085366333,,1.2109627723693848,-0.0015742536471535,8.767009564730033e-05,,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,500,0.2474067190204307,,0.8949683904647827,0.0206637680214033,0.0252761905321309,0.0181361489681902,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,1000,0.2648901136121662,,0.8703181743621826,0.0130012211285862,0.012498931454138,0.0117513279831724,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,1500,0.2223584950722313,,0.8871001601219177,0.0093713043023378,0.0084660584275224,0.0085246984595855,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,2000,0.2029253098308688,,0.8951919674873352,0.0070942456851524,0.0064931562825582,0.0064449300568966,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,2500,0.1882857832187593,,0.9039958119392396,0.0054264762219956,0.0053551742481835,0.0048909587971772,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3000,0.1971662101977026,,0.8998703956604004,0.0040366340901749,0.0042198931958631,0.0036146447705886,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3500,0.2049379223940855,,0.8992873430252075,0.0028015070701437,0.002953017244294,0.0025062053457143,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4000,0.2072390489445863,,0.8984859585762024,0.0016997106362498,0.001762202560005,0.0015234903802493,1
body_mass,ridge,3,Selvær,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4500,0.2147471204949317,,0.8974183201789856,0.0007083657698705,0.0008493793750161,0.0006234278323689,1
body_mass,ridge,8,Lovund,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,500,0.2462655398191275,,0.947648823261261,0.019174738877281,0.0265384024190063,0.0165208986353803,1
