target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
3,150.0,1,1,Myken,1.1,0.31622776601683794,0.0018868453245633261,10
3,150.0,1,8,Lovund,2.9,1.286683937707919,0.00029779909742798084,10
3,150.0,1,9,Sleneset,5.8,3.1198290551460244,9.373362064854549e-05,10
3,150.0,1,13,Southern 3,5.8,1.7511900715418263,4.811683824681884e-05,10
3,150.0,1,6,Indre Kvarøy,7.4,4.623610902506587,1.2549018765511936e-05,10
3,150.0,1,11,Southern 1,7.4,2.9514591494904874,3.429214564962483e-05,10
3,150.0,1,2,Træna,8.1,4.458450154232722,3.466946026418537e-05,10
3,150.0,1,4,Gjerøy,8.1,2.923088169119167,8.96183914784239e-06,10
3,150.0,1,0,Nesøy,8.9,4.201851443775179,2.5185704787934563e-05,10
3,150.0,1,5,Hestmannøy,9.4,2.4585451886114362,-3.0697249185360723e-06,10
3,150.0,1,15,Southern 5,9.5,3.3082388735465345,-8.23693767742776e-06,10
3,150.0,1,12,Southern 2,9.6,3.0258148581093915,-7.478704200232797e-06,10
3,150.0,1,10,Aldra,10.7,4.083843505544474,-2.161321047596891e-05,10
3,150.0,1,14,Southern 4,12.6,1.577621275493231,-5.287753818815817e-05,10
3,150.0,1,7,Onøy og Lurøy,12.7,4.137900702315393,-9.517757264442969e-05,10
3,150.0,2,1,Myken,1.0,0.0,0.0016055435768072101,10
3,150.0,2,8,Lovund,2.6,1.2649110640673518,0.0003152033459473748,10
3,150.0,2,13,Southern 3,5.4,1.2649110640673515,4.820989507382856e-05,10
3,150.0,2,9,Sleneset,5.8,3.2930904093942583,0.00010533723996005431,10
3,150.0,2,11,Southern 1,7.1,2.8460498941515415,2.5953282349602486e-05,10
3,150.0,2,2,Træna,7.9,4.863697724525606,3.6871250000111514e-05,10
3,150.0,2,6,Indre Kvarøy,8.0,4.320493798938574,2.4363383510439033e-05,10
3,150.0,2,0,Nesøy,9.0,3.7416573867739418,1.7029416912449692e-05,10
3,150.0,2,4,Gjerøy,9.0,2.943920288775949,4.921207489543806e-06,10
3,150.0,2,5,Hestmannøy,9.0,2.0548046676563256,1.2717190210425692e-06,10
3,150.0,2,12,Southern 2,9.9,3.4140233677518315,-2.46747049833805e-06,10
3,150.0,2,15,Southern 5,10.3,2.6267851073127395,-9.578586491715448e-06,10
3,150.0,2,10,Aldra,10.4,4.1952353926806065,-6.4488008019614364e-06,10
3,150.0,2,7,Onøy og Lurøy,11.4,4.221637386396684,-3.318805493108041e-05,10
3,150.0,2,14,Southern 4,13.2,1.6193277068654823,-5.344787485171212e-05,10
3,150.0,3,1,Myken,1.0,0.0,0.001571153249345237,10
3,150.0,3,8,Lovund,2.4,0.9660917830792959,0.00032902651807780234,10
3,150.0,3,9,Sleneset,5.2,2.7406406388125952,0.00010736419237474624,10
3,150.0,3,13,Southern 3,5.8,1.3984117975602022,4.0509833791297807e-05,10
3,150.0,3,2,Træna,7.4,4.550946177566936,4.2594256322242964e-05,10
3,150.0,3,11,Southern 1,7.7,3.0930028559098792,2.201994857776171e-05,10
3,150.0,3,6,Indre Kvarøy,8.0,3.8586123009300755,3.0344902009430065e-05,10
3,150.0,3,0,Nesøy,8.9,3.4785054261852175,1.9570142248150932e-05,10
3,150.0,3,4,Gjerøy,9.3,2.9832867780352594,4.305556755647409e-06,10
3,150.0,3,5,Hestmannøy,9.3,2.1628170930011117,5.019766486562677e-06,10
3,150.0,3,12,Southern 2,9.8,3.7653389990514503,1.5157923471429667e-06,10
3,150.0,3,10,Aldra,10.1,4.408325456829762,-2.4093951643157675e-06,10
3,150.0,3,7,Onøy og Lurøy,10.7,4.083843505544474,-2.7184700115771573e-05,10
3,150.0,3,15,Southern 5,10.8,2.936362072739365,-1.1405950635834242e-05,10
3,150.0,3,14,Southern 4,13.6,1.505545305418162,-6.0841622311292534e-05,10
3,150.0,4,1,Myken,1.0,0.0,0.0015053472899469143,10
3,150.0,4,8,Lovund,2.3,0.9486832980505139,0.00036683385404898225,10
3,150.0,4,9,Sleneset,4.9,2.2335820757001272,8.990209965365392e-05,10
3,150.0,4,13,Southern 3,5.9,1.4491376746189437,4.410943037633294e-05,10
3,150.0,4,11,Southern 1,7.6,2.8751811537130436,2.350208872301043e-05,10
3,150.0,4,6,Indre Kvarøy,7.7,3.4334951418181574,3.337787359345062e-05,10
3,150.0,4,2,Træna,7.9,4.357624225296267,3.574914642359704e-05,10
3,150.0,4,5,Hestmannøy,8.6,2.7568097504180447,7.46771989628185e-06,10
3,150.0,4,0,Nesøy,9.1,3.573047252229764,1.940270293110436e-05,10
3,150.0,4,4,Gjerøy,9.5,2.5495097567963922,7.599171881889095e-07,10
3,150.0,4,12,Southern 2,9.9,3.665151201974256,2.702305529764223e-06,10
3,150.0,4,10,Aldra,10.3,4.295992965026311,-1.0221048268460054e-05,10
3,150.0,4,7,Onøy og Lurøy,10.7,4.547282460742656,-2.4089761539020418e-05,10
3,150.0,4,15,Southern 5,10.8,2.820559440174158,-1.1920067140089195e-05,10
3,150.0,4,14,Southern 4,13.8,1.3984117975602022,-5.9465934886563496e-05,10
3,150.0,5,1,Myken,1.0,0.0,0.0015235276522998463,10
3,150.0,5,8,Lovund,2.1,0.31622776601683794,0.00034633587342372004,10
3,150.0,5,9,Sleneset,5.1,2.5144029554194813,8.760278043706283e-05,10
3,150.0,5,13,Southern 3,6.2,1.4757295747452435,3.948511792010598e-05,10
3,150.0,5,11,Southern 1,7.1,2.5144029554194813,2.273436993137933e-05,10
3,150.0,5,2,Træna,7.6,4.033195589934446,4.2144510651958546e-05,10
3,150.0,5,6,Indre Kvarøy,7.7,3.3349995835415362,3.449065329778267e-05,10
3,150.0,5,0,Nesøy,8.6,3.3730961708462712,2.19484826128261e-05,10
3,150.0,5,5,Hestmannøy,9.2,2.3944379994757297,7.775156824721641e-06,10
3,150.0,5,4,Gjerøy,9.5,2.8771127502720115,4.937875063022137e-06,10
3,150.0,5,7,Onøy og Lurøy,9.9,5.2588549662027715,-5.503043256066131e-06,10
3,150.0,5,12,Southern 2,10.1,3.4464152068167553,3.609400005995448e-08,10
