n_permutations,n_cal_samples,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,10,random_individual,0,0.2213235928636962,0.12378296467153634,0.40867014825344083,0.10512431368804792,50
10,10,random_individual,1,0.21267823444069464,0.12961570800067887,0.40994267761707304,0.10490149629567182,50
10,10,random_individual,2,0.2041845385970181,0.129822324675206,0.4118610161542893,0.10636837873730202,50
10,10,random_individual,3,0.2034662523110261,0.13817821587340542,0.4120433169603348,0.10666038370715915,50
10,10,random_individual,4,0.19439264630573594,0.1410838783283334,0.4129910749197006,0.10744037982021522,50
10,10,random_individual,5,0.18344472929333608,0.14153190049327583,0.41481721520423886,0.10810903279381126,50
10,10,random_individual,6,0.18555246590321076,0.13781162563995905,0.4141956281661987,0.1083400735030742,50
10,10,random_individual,7,0.17875598453829197,0.13267086362930763,0.4154726046323776,0.10881791993558058,50
10,10,random_individual,8,0.1600546425751707,0.14253921732390162,0.41714144349098203,0.11105290856725712,50
10,10,random_individual,9,0.1562224257730975,0.13885079697254046,0.41794164657592775,0.11140303146825467,50
10,10,random_individual,10,0.13947808541501097,0.1359343754375283,0.4204987174272537,0.11366227945565131,50
10,10,random_individual,11,0.13304343473114935,0.1369680860044366,0.42145459711551664,0.11273399242697917,50
10,10,random_individual,12,0.07979228493056603,0.12374079496837981,0.4261912977695465,0.11556822063335818,50
10,10,random_individual,13,0.07108506591754539,0.1335630930177956,0.4278199476003647,0.11594466231557479,50
10,10,random_individual,14,0.019575174505317195,0.12960534789825479,0.431561541557312,0.11644309261867933,50
10,10,shapley_mean,0,0.2213235928636962,0.1291673242822714,0.40867014825344083,0.10969705203076052,10
10,10,shapley_mean,1,0.15892531627397422,0.14789829271437113,0.41733687222003935,0.10730868916898499,10
10,10,shapley_mean,2,0.15449160628005992,0.15596026161693083,0.4181608647108078,0.10684056593896286,10
10,10,shapley_mean,3,0.1587776240473881,0.14204619295909313,0.417840376496315,0.10860805681925952,10
10,10,shapley_mean,4,0.14503437001929279,0.15280369996847482,0.41992277801036837,0.10783194900876424,10
10,10,shapley_mean,5,0.15562431069908927,0.1448667547173801,0.4184373527765274,0.10849731487449614,10
10,10,shapley_mean,6,0.15005661909514248,0.15675327348156753,0.4184887707233429,0.10849382430368076,10
10,10,shapley_mean,7,0.15112879842178045,0.15466824942447155,0.41887705624103544,0.1099014980992184,10
10,10,shapley_mean,8,0.13844531008647062,0.14876722160342787,0.4196646690368652,0.11271248861412123,10
10,10,shapley_mean,9,0.14680598657511354,0.14595069337490596,0.41998177468776704,0.11380453569614611,10
10,10,shapley_mean,10,0.11673069794112242,0.13703079161752887,0.4238293021917343,0.11777669414846345,10
10,10,shapley_mean,11,0.11988922219773004,0.1144773842214747,0.4233057528734207,0.1146120030975587,10
