target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
3,80.0,1,1,Myken,1.0,0.0,0.0014038881095833054,10
3,80.0,1,8,Lovund,3.2,1.0327955589886446,0.00024316074297508664,10
3,80.0,1,13,Southern 3,6.6,3.565264521898917,4.471084736377889e-05,10
3,80.0,1,4,Gjerøy,7.4,2.3664319132398464,3.202099827873327e-05,10
3,80.0,1,11,Southern 1,7.5,1.5811388300841898,1.556984457739071e-05,10
3,80.0,1,2,Træna,7.6,5.777350411544878,0.00010452744683234609,10
3,80.0,1,10,Aldra,7.9,4.121757985239902,5.277225439913177e-05,10
3,80.0,1,5,Hestmannøy,8.2,2.820559440174157,1.2111029603339257e-05,10
3,80.0,1,6,Indre Kvarøy,8.6,4.141926551202418,5.910283175815726e-07,10
3,80.0,1,12,Southern 2,8.9,2.8848262031225067,1.0563787458228405e-06,10
3,80.0,1,15,Southern 5,9.1,3.900142447541002,-2.1251348673113864e-06,10
3,80.0,1,9,Sleneset,9.4,4.033195589934446,-2.7994646658512714e-05,10
3,80.0,1,0,Nesøy,10.6,3.4058772731852804,-9.034797866174082e-05,10
3,80.0,1,7,Onøy og Lurøy,12.0,4.2946995755750415,-7.351662430247157e-05,10
3,80.0,1,14,Southern 4,12.0,3.590109871423003,-6.005271398682572e-05,10
3,80.0,2,1,Myken,1.0,0.0,0.001431739746309447,10
3,80.0,2,8,Lovund,2.9,0.9944289260117533,0.0002291820543886312,10
3,80.0,2,11,Southern 1,7.1,1.5238839267549946,1.7452087558297125e-05,10
3,80.0,2,13,Southern 3,7.1,3.2472210341220142,3.245418298786018e-05,10
3,80.0,2,2,Træna,7.3,5.598610938835137,0.0001257497642777817,10
3,80.0,2,6,Indre Kvarøy,7.3,3.9454615277134146,2.607294400875059e-05,10
3,80.0,2,5,Hestmannøy,7.9,2.923088169119167,1.4299837261443527e-05,10
3,80.0,2,10,Aldra,8.6,4.115013163202923,3.1555717470596435e-05,10
3,80.0,2,15,Southern 5,8.8,3.3928028399998595,-1.6089136491173541e-06,10
3,80.0,2,4,Gjerøy,9.0,3.858612300930075,1.5802923057381427e-05,10
3,80.0,2,9,Sleneset,9.3,3.4009802508492557,-5.32526764363044e-06,10
3,80.0,2,12,Southern 2,9.4,3.238655413730965,-9.060075647308828e-06,10
3,80.0,2,0,Nesøy,10.5,4.143267631552018,-4.837044196766049e-05,10
