trait,target_island,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,3,pevmean_ga,2000,0.2248041448149277,,0.9024692177772522,1
body_mass,3,random_individual,2000,0.14911221615421769,0.03929697472796504,0.9101487755775451,5
