target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
10,Aldra,0,14,2819,2819,8N72348,6,Indre Kvarøy,0.002989965575497917,1,0.17524569452743835,300,177
10,Aldra,0,14,2065,2065,8N14181,6,Indre Kvarøy,0.002668412775967236,2,0.17524569452743835,300,160
10,Aldra,0,14,3938,3938,8P14278,4,Gjerøy,0.0025654150833297916,3,0.17524569452743835,300,168
10,Aldra,0,14,4074,4074,8N14980,6,Indre Kvarøy,0.002497867494584473,4,0.17524569452743835,300,163
10,Aldra,0,14,5023,5023,8887370,5,Hestmannøy,0.0022283863472934515,5,0.17524569452743835,300,169
10,Aldra,0,14,5412,5412,8981156,12,Vega,0.0021360299171543037,6,0.17524569452743835,300,172
10,Aldra,0,14,3821,3821,8P11530,14,Lauvøya,0.0021318987424765144,7,0.17524569452743835,300,166
10,Aldra,0,14,105,105,8L30591,5,Hestmannøy,0.002035206431635798,8,0.17524569452743835,300,169
10,Aldra,0,14,2314,2314,8N14959,5,Hestmannøy,0.0020236754951008604,9,0.17524569452743835,300,169
10,Aldra,0,14,2047,2047,8N14109,6,Indre Kvarøy,0.001947987237276891,10,0.17524569452743835,300,164
10,Aldra,0,14,4885,4885,8816418,4,Gjerøy,0.0019168837526115064,11,0.17524569452743835,300,156
10,Aldra,0,14,3975,3975,8P14622,2,Træna,0.001913889202110013,12,0.17524569452743835,300,160
10,Aldra,0,14,1284,1284,8N05190,13,Vikna,0.0018912477425000115,13,0.17524569452743835,300,158
10,Aldra,0,14,4676,4676,8747636,4,Gjerøy,0.0018436210778888591,14,0.17524569452743835,300,166
10,Aldra,0,14,2747,2747,8N42706,4,Gjerøy,0.0018366855682939154,15,0.17524569452743835,300,164
10,Aldra,0,14,4807,4807,8800163,7,Onøy og Lurøy,0.0017485367609554306,16,0.17524569452743835,300,168
10,Aldra,0,14,5247,5247,8939375,7,Onøy og Lurøy,0.0017367573750629542,17,0.17524569452743835,300,172
10,Aldra,0,14,5187,5187,8934888,7,Onøy og Lurøy,0.001717346811449192,18,0.17524569452743835,300,156
10,Aldra,0,14,5237,5237,8939360,5,Hestmannøy,0.0016852562753212692,19,0.17524569452743835,300,159
10,Aldra,0,14,4229,4229,8573608,7,Onøy og Lurøy,0.0016770436713134103,20,0.17524569452743835,300,170
10,Aldra,0,14,3931,3931,8P14196,5,Hestmannøy,0.0016517150962782163,21,0.17524569452743835,300,157
10,Aldra,0,14,5093,5093,8934064,5,Hestmannøy,0.0016448913450313272,22,0.17524569452743835,300,170
10,Aldra,0,14,5200,5200,8939052,5,Hestmannøy,0.001637553799833471,23,0.17524569452743835,300,159
10,Aldra,0,14,4076,4076,8N14981,6,Indre Kvarøy,0.0015724138728109617,24,0.17524569452743835,300,167
10,Aldra,0,14,4703,4703,8747735,7,Onøy og Lurøy,0.001571005445756713,25,0.17524569452743835,300,163
10,Aldra,0,14,2635,2635,8N28898,14,Lauvøya,0.0015667623121363395,26,0.17524569452743835,300,170
10,Aldra,0,14,1528,1528,8N05706,4,Gjerøy,0.0015413455835334138,27,0.17524569452743835,300,177
10,Aldra,0,14,2822,2822,8N72354,6,Indre Kvarøy,0.0015227966081344997,28,0.17524569452743835,300,158
10,Aldra,0,14,2394,2394,8N27241,5,Hestmannøy,0.0015189033699658729,29,0.17524569452743835,300,170
10,Aldra,0,14,4301,4301,8651952,5,Hestmannøy,0.0015052559149026866,30,0.17524569452743835,300,163
10,Aldra,0,14,5475,5475,8981708,5,Hestmannøy,0.0014892070530791346,31,0.17524569452743835,300,161
10,Aldra,0,14,2525,2525,8N28224,8,Lovund,0.0014856073396785749,32,0.17524569452743835,300,161
10,Aldra,0,14,4123,4123,8P26688,7,Onøy og Lurøy,0.0014810627856776922,33,0.17524569452743835,300,155
10,Aldra,0,14,4945,4945,8857415,5,Hestmannøy,0.001474601928020702,34,0.17524569452743835,300,165
