analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,5578,0.1824919336827234,1.3005687971008966,0,Nesøy,0,2076391374,body_mass,500,,-0.0012997164876513844,
ranked_subset,random_individual,random,0,False,500,0.1164532572238207,1.3443850475006476,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,0.035998099288412994,1.3351343365087809,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.03753835000708495,1.3291856529049522,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,0.05041288596571613,1.3412474175232725,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.03268878590393474,1.3381347591089745,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.15501836085385642,1.2995949304195158,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.1302582943920139,1.3157398134915446,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.14599733652363361,1.3221612422846396,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.17769580519294093,1.3082744278343503,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,0.0027853211926470215,1.30845261805743,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,-0.06922503742594112,1.3364563990928302,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.002497742714873399,1.3248936547831542,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.08705244601580994,1.3152450734693582,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.08860098366763047,1.3124560075697318,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.13274169472506667,1.3043601077000222,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.17571165062691166,1.3046132287882881,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4000,0.21920802020280428,1.3011170850678657,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4500,0.22571962212721977,1.2979446865868096,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,500,0.08482088979576452,1.3038931922769137,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1000,0.050421793101338576,1.3368039340852556,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1500,0.009790622891518436,1.344898948437375,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2000,0.08486481894481834,1.323146908269244,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2500,0.06893397039911513,1.3329324941222305,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3000,0.07470923750972085,1.317400470128799,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3500,0.11007147136936483,1.3218483695429422,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4000,0.13342023805894176,1.3224464073492783,0,Nesøy,0,2076391374,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4500,0.1274855912184556,1.3235044739478037,0,Nesøy,0,2076391374,body_mass,500,,,
