n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
3,12,4717,0.13707909325878656,1.0039960145950317,random_individual,1,12,4717,14
2,13,4836,0.1350895732942865,1.003940224647522,random_individual,1,13,4836,14
1,14,5009,0.1350738163785243,1.0035157203674316,random_individual,1,14,5009,14
0,15,5211,0.1336114765209948,1.0044316053390503,random_individual,1,15,5211,14
14,1,92,0.01418570879377833,1.0551069974899292,random_individual,2,1,92,14
13,2,250,0.0779036988289417,1.0292917490005493,random_individual,2,2,250,14
12,3,647,0.07986059950467855,1.0240294933319092,random_individual,2,3,647,14
11,4,939,0.1298180607074246,1.015503168106079,random_individual,2,4,939,14
10,5,1133,0.14474928977195942,1.0127036571502686,random_individual,2,5,1133,14
9,6,1716,0.1322308392926597,1.011165738105774,random_individual,2,6,1716,14
8,7,1882,0.10806719937384998,1.0131943225860596,random_individual,2,7,1882,14
7,8,2440,0.14818473684596248,1.005056619644165,random_individual,2,8,2440,14
6,9,3024,0.15558221025126362,1.000083088874817,random_individual,2,9,3024,14
5,10,3380,0.15343536062961788,1.0011651515960693,random_individual,2,10,3380,14
4,11,4458,0.1512345636245906,1.0008132457733154,random_individual,2,11,4458,14
3,12,4717,0.13416300314350307,1.0050050020217896,random_individual,2,12,4717,14
2,13,4836,0.12737023847174517,1.006844401359558,random_individual,2,13,4836,14
1,14,5009,0.12459631647952478,1.0067325830459595,random_individual,2,14,5009,14
0,15,5211,0.1336114765209948,1.0044316053390503,random_individual,2,15,5211,14
14,1,92,0.0634423098227385,1.043534755706787,random_individual,3,1,92,14
13,2,250,0.04346547942503745,1.0340932607650757,random_individual,3,2,250,14
12,3,647,0.07392057657163034,1.028800129890442,random_individual,3,3,647,14
11,4,939,0.11254870460290155,1.0224432945251465,random_individual,3,4,939,14
10,5,1133,0.10411637158781918,1.0247427225112915,random_individual,3,5,1133,14
9,6,1716,0.07418359669756498,1.0223013162612915,random_individual,3,6,1716,14
8,7,1882,0.09621032992133904,1.0176242589950562,random_individual,3,7,1882,14
7,8,2440,0.08812694073344869,1.0160428285598755,random_individual,3,8,2440,14
6,9,3024,0.13078119886011155,1.0056676864624023,random_individual,3,9,3024,14
5,10,3380,0.13563153460966573,1.0055838823318481,random_individual,3,10,3380,14
4,11,4458,0.14291882153794222,1.0061380863189697,random_individual,3,11,4458,14
3,12,4717,0.15131484550058608,1.0020581483840942,random_individual,3,12,4717,14
2,13,4836,0.1371579434912269,1.005300760269165,random_individual,3,13,4836,14
1,14,5009,0.1459912211074271,1.0020138025283813,random_individual,3,14,5009,14
0,15,5211,0.1336114765209948,1.0044316053390503,random_individual,3,15,5211,14
14,1,92,-0.006145122980301119,1.033416509628296,random_individual,4,1,92,14
13,2,250,-0.022211660153195947,1.0345510244369507,random_individual,4,2,250,14
12,3,647,0.012173205153307392,1.0297304391860962,random_individual,4,3,647,14
11,4,939,0.033883853625117775,1.032613754272461,random_individual,4,4,939,14
10,5,1133,0.0497223997051322,1.029846429824829,random_individual,4,5,1133,14
9,6,1716,0.0669916593119199,1.022462248802185,random_individual,4,6,1716,14
8,7,1882,0.041576401253996025,1.0267442464828491,random_individual,4,7,1882,14
7,8,2440,0.08167067233594644,1.0205527544021606,random_individual,4,8,2440,14
6,9,3024,0.10949660428643727,1.015765905380249,random_individual,4,9,3024,14
5,10,3380,0.12646144587709604,1.0099642276763916,random_individual,4,10,3380,14
4,11,4458,0.12522315248573437,1.007445216178894,random_individual,4,11,4458,14
3,12,4717,0.11763664469915118,1.0087594985961914,random_individual,4,12,4717,14
2,13,4836,0.13348882670460255,1.0053536891937256,random_individual,4,13,4836,14
1,14,5009,0.14384854984149117,1.002695918083191,random_individual,4,14,5009,14
0,15,5211,0.1336114765209948,1.0044316053390503,random_individual,4,15,5211,14
