permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.0004051330529669206,12,Nesøy,3
1,1,0.022295264154071633,5,Myken,3
1,2,0.08665367427421747,1,Træna,3
1,4,-0.07969247113863995,15,Gjerøy,3
1,5,-0.002165735168319527,13,Hestmannøy,3
1,6,0.07755789708204976,2,Indre Kvarøy,3
1,7,0.003560275404766486,11,Onøy og Lurøy,3
1,8,0.013972542529080256,7,Lovund,3
1,9,0.017682012937644438,6,Sleneset,3
1,10,0.010358584490359452,9,Aldra,3
1,11,0.005139692392884317,10,Southern 1,3
1,12,-0.06833039604573354,14,Southern 2,3
1,13,0.03687861475385058,4,Southern 3,3
1,14,0.06556911445563122,3,Southern 4,3
1,15,0.013133876950814569,8,Southern 5,3
2,0,-0.0010984343580761802,12,Nesøy,3
2,1,0.001984215503018461,10,Myken,3
2,2,0.15672567157399467,1,Træna,3
2,4,-0.05638741043065723,15,Gjerøy,3
2,5,-0.014976410330794887,13,Hestmannøy,3
2,6,0.04522700478078038,2,Indre Kvarøy,3
2,7,0.0019180313364841259,11,Onøy og Lurøy,3
2,8,0.018137919245242523,5,Lovund,3
2,9,0.013884649719214052,6,Sleneset,3
2,10,0.010447709857477075,8,Aldra,3
2,11,0.004075249071550633,9,Southern 1,3
2,12,-0.051247789826907475,14,Southern 2,3
2,13,0.027488480804708025,4,Southern 3,3
2,14,0.0346472360970296,3,Southern 4,3
2,15,0.011381690976646479,7,Southern 5,3
3,0,-0.0011354635513616204,11,Nesøy,3
3,1,-0.006626826712260399,12,Myken,3
3,2,0.18008300400725374,1,Træna,3
3,4,-0.05286726612562267,15,Gjerøy,3
3,5,-0.010433408561036167,13,Hestmannøy,3
3,6,0.0354789620334477,2,Indre Kvarøy,3
3,7,0.0018260088930389523,10,Onøy og Lurøy,3
3,8,0.019641177310608965,5,Lovund,3
3,9,0.012426147747838802,6,Sleneset,3
3,10,0.01161023403334959,7,Aldra,3
3,11,0.002135624641693481,9,Southern 1,3
3,12,-0.04575525793308255,14,Southern 2,3
3,13,0.023289638432168705,3,Southern 3,3
3,14,0.022597352548805964,4,Southern 4,3
3,15,0.009937887254867758,8,Southern 5,3
4,0,-0.00524698285584996,12,Nesøy,3
4,1,-0.00031398484643493756,10,Myken,3
4,2,0.15178695264027528,1,Træna,3
4,4,-0.07088477583423194,15,Gjerøy,3
4,5,-0.007106538145644853,13,Hestmannøy,3
4,6,0.03350934490972708,4,Indre Kvarøy,3
4,7,-0.0005776582126390296,11,Onøy og Lurøy,3
4,8,0.039392073533167725,2,Lovund,3
4,9,0.011221749157572182,7,Sleneset,3
4,10,0.015589407192205092,6,Aldra,3
4,11,0.0019834422379895137,9,Southern 1,3
4,12,-0.039286115837240426,14,Southern 2,3
4,13,0.026392545800500277,5,Southern 3,3
4,14,0.03533368626363528,3,Southern 4,3
4,15,0.010414668016678962,8,Southern 5,3
5,0,-0.004122472281658998,12,Nesøy,3
5,1,0.0027706229985479764,9,Myken,3
5,2,0.13481928278353011,1,Træna,3
5,4,-0.06863813453619289,15,Gjerøy,3
5,5,-0.010457758367962783,13,Hestmannøy,3
5,6,0.04778480007053467,2,Indre Kvarøy,3
5,7,0.002386906178755927,10,Onøy og Lurøy,3
5,8,0.03613278526082349,3,Lovund,3
5,9,0.011806266783550524,7,Sleneset,3
5,10,0.013990127303717176,6,Aldra,3
5,11,0.0019576246555362844,11,Southern 1,3
5,12,-0.034712329562041566,14,Southern 2,3
5,13,0.024905266698103976,5,Southern 3,3
5,14,0.033334319235087104,4,Southern 4,3
5,15,0.010250506799379253,8,Southern 5,3
6,0,-0.0036392462976984822,12,Nesøy,3
6,1,-0.0006856842876437076,11,Myken,3
6,2,0.15084520027965276,1,Træna,3
6,4,-0.08391028631471019,15,Gjerøy,3
6,5,-0.009271833491242129,13,Hestmannøy,3
6,6,0.044941258438476905,2,Indre Kvarøy,3
6,7,0.002304637455970427,9,Onøy og Lurøy,3
6,8,0.032535266551674366,3,Lovund,3
6,9,0.02461393138037059,5,Sleneset,3
6,10,0.013695973281480802,7,Aldra,3
6,11,0.0012981980284314347,10,Southern 1,3
6,12,-0.03239618540172881,14,Southern 2,3
6,13,0.02352709985621095,6,Southern 3,3
6,14,0.027979003812513416,4,Southern 4,3
6,15,0.01037048072795192,8,Southern 5,3
7,0,-0.0048062886172330005,12,Nesøy,3
7,1,-0.0021718381229933084,11,Myken,3
7,2,0.13823170613896055,1,Træna,3
7,4,-0.07664915251584795,15,Gjerøy,3
7,5,-0.009501335556438176,13,Hestmannøy,3
7,6,0.045470657942051775,2,Indre Kvarøy,3
7,7,0.0017741350361850255,9,Onøy og Lurøy,3
7,8,0.03186019910428948,4,Lovund,3
7,9,0.023543893087408986,6,Sleneset,3
7,10,0.011541662085638754,8,Aldra,3
7,11,-0.0005695881261892365,10,Southern 1,3
7,12,-0.03536268407530617,14,Southern 2,3
