permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.00536417842612559,10,Nesøy,14
1,1,0.014691806003802446,6,Myken,14
1,2,0.013957559687278354,7,Træna,14
1,3,0.015882403051870483,5,Selvær,14
1,4,0.055130537094360194,2,Gjerøy,14
1,5,-0.03934771637309255,14,Hestmannøy,14
1,6,-0.0008378972654562323,9,Indre Kvarøy,14
1,7,-0.011512793603001184,12,Onøy og Lurøy,14
1,8,0.03637989112399387,4,Lovund,14
1,9,0.006923521917500022,8,Sleneset,14
1,10,-0.02594978067113736,13,Aldra,14
1,11,0.05425966685682403,3,Southern 1,14
1,12,0.05974218426956492,1,Southern 2,14
1,13,-0.006786611145150542,11,Southern 3,14
1,15,-0.07515080930019581,15,Southern 5,14
2,0,-0.005720372231782064,11,Nesøy,14
2,1,0.012489336050945363,7,Myken,14
2,2,0.029792052132710745,4,Træna,14
2,3,0.015813901000407592,6,Selvær,14
2,4,0.03151602257162952,3,Gjerøy,14
2,5,-0.0386898445730033,14,Hestmannøy,14
2,6,0.0002564228867537415,10,Indre Kvarøy,14
2,7,-0.010209377577509858,12,Onøy og Lurøy,14
2,8,0.024653978025419222,5,Lovund,14
2,9,0.006073417960037804,8,Sleneset,14
2,10,-0.0179348505545689,13,Aldra,14
2,11,0.044439700151981544,2,Southern 1,14
2,12,0.05738524875234291,1,Southern 2,14
2,13,0.00252721648361555,9,Southern 3,14
2,15,-0.06037506785794482,15,Southern 5,14
3,0,-0.014036282634087209,12,Nesøy,14
3,1,0.011237723730867876,7,Myken,14
3,2,0.05377929254671696,2,Træna,14
3,3,0.0141715648781554,6,Selvær,14
3,4,0.026238552391418243,4,Gjerøy,14
3,5,-0.04479341938866835,14,Hestmannøy,14
3,6,-0.0004239795716783746,10,Indre Kvarøy,14
3,7,-0.009058187121430679,11,Onøy og Lurøy,14
3,8,0.023575074068271053,5,Lovund,14
3,9,0.007601537230823893,8,Sleneset,14
3,10,-0.016502107933585794,13,Aldra,14
3,11,0.04055145426004395,3,Southern 1,14
3,12,0.05381394173206679,1,Southern 2,14
3,13,6.50707422624423e-05,9,Southern 3,14
3,15,-0.05420245171014115,15,Southern 5,14
4,0,-0.013465712909914484,12,Nesøy,14
4,1,0.01296540868568435,7,Myken,14
4,2,0.04315245727650387,2,Træna,14
4,3,0.013421267803049869,6,Selvær,14
4,4,0.021206212569300033,5,Gjerøy,14
4,5,-0.04108835925473944,14,Hestmannøy,14
4,6,-0.000789089446605456,9,Indre Kvarøy,14
4,7,-0.007996712098930714,10,Onøy og Lurøy,14
4,8,0.023867958838390237,4,Lovund,14
4,9,0.006546726984275598,8,Sleneset,14
4,10,-0.017207457721010806,13,Aldra,14
4,11,0.03899786502572596,3,Southern 1,14
4,12,0.07918844477287619,1,Southern 2,14
4,13,-0.008559482028621012,11,Southern 3,14
4,15,-0.05822174527494914,15,Southern 5,14
5,0,-0.011845406013156704,11,Nesøy,14
5,1,0.012073350201809488,7,Myken,14
5,2,0.039455948729276,2,Træna,14
5,3,0.013760872859722297,6,Selvær,14
5,4,0.02935610739324495,4,Gjerøy,14
5,5,-0.04050039554056674,14,Hestmannøy,14
5,6,-0.0012184929959109738,9,Indre Kvarøy,14
5,7,-0.012094332322105847,12,Onøy og Lurøy,14
5,8,0.021669420340069825,5,Lovund,14
5,9,0.005672386593534603,8,Sleneset,14
5,10,-0.015796422430642602,13,Aldra,14
5,11,0.03735123053372567,3,Southern 1,14
5,12,0.07355833516133395,1,Southern 2,14
