n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,292,0.24136803102576243,1.1551381349563599,shapley_mean,-1,1,292,3
13,2,450,0.3263531688277036,1.1312434673309326,shapley_mean,-1,2,450,3
12,3,542,0.3004940991717265,1.1341534852981567,shapley_mean,-1,3,542,3
11,4,898,0.3599274673601382,1.1154372692108154,shapley_mean,-1,4,898,3
10,5,1064,0.34719151613826943,1.112925410270691,shapley_mean,-1,5,1064,3
9,6,1266,0.3565139231498687,1.1093285083770752,shapley_mean,-1,6,1266,3
8,7,1439,0.3805775070403439,1.1033977270126343,shapley_mean,-1,7,1439,3
7,8,2023,0.38496355754232914,1.10233736038208,shapley_mean,-1,8,2023,3
6,9,2509,0.3785830914011908,1.1031708717346191,shapley_mean,-1,9,2509,3
5,10,2768,0.3385356848642822,1.1233662366867065,shapley_mean,-1,10,2768,3
4,11,3846,0.3425172032055264,1.134591817855835,shapley_mean,-1,11,3846,3
3,12,4429,0.3349190187992549,1.139485239982605,shapley_mean,-1,12,4429,3
2,13,4548,0.3588290708206628,1.126145839691162,shapley_mean,-1,13,4548,3
1,14,4945,0.3404565284989546,1.1395397186279297,shapley_mean,-1,14,4945,3
0,15,5503,0.2659628310268993,1.166420817375183,shapley_mean,-1,15,5503,3
14,1,292,0.018544998039878424,1.2021267414093018,random_individual,0,1,292,3
13,2,450,0.12563320784537194,1.1997601985931396,random_individual,0,2,450,3
12,3,542,0.18645246156396014,1.1928776502609253,random_individual,0,3,542,3
11,4,898,0.3049159063590134,1.1770827770233154,random_individual,0,4,898,3
10,5,1064,0.24082500542259896,1.185137391090393,random_individual,0,5,1064,3
9,6,1266,0.25733861539799996,1.175205945968628,random_individual,0,6,1266,3
8,7,1439,0.27773821007317895,1.1705374717712402,random_individual,0,7,1439,3
7,8,2023,0.2916009925410065,1.164251685142517,random_individual,0,8,2023,3
6,9,2509,0.29272535306078196,1.1685147285461426,random_individual,0,9,2509,3
5,10,2768,0.29702623467913203,1.17421293258667,random_individual,0,10,2768,3
4,11,3846,0.20435872428823929,1.1782408952713013,random_individual,0,11,3846,3
3,12,4429,0.21438778453292934,1.173993706703186,random_individual,0,12,4429,3
2,13,4548,0.19953723728631895,1.18083918094635,random_individual,0,13,4548,3
1,14,4945,0.2911397747894156,1.1534913778305054,random_individual,0,14,4945,3
0,15,5503,0.2659628310268993,1.166420817375183,random_individual,0,15,5503,3
14,1,292,0.139847532337194,1.1903958320617676,random_individual,1,1,292,3
13,2,450,0.14854999680701125,1.1844512224197388,random_individual,1,2,450,3
12,3,542,0.13495560491469913,1.1779577732086182,random_individual,1,3,542,3
11,4,898,0.11315684023509895,1.185583472251892,random_individual,1,4,898,3
10,5,1064,0.1258922692913114,1.1938961744308472,random_individual,1,5,1064,3
9,6,1266,0.19304692967910747,1.179569125175476,random_individual,1,6,1266,3
8,7,1439,0.20220186522261588,1.1859657764434814,random_individual,1,7,1439,3
7,8,2023,0.24008774514814699,1.172157645225525,random_individual,1,8,2023,3
6,9,2509,0.27185732885017627,1.1534920930862427,random_individual,1,9,2509,3
5,10,2768,0.23035602689000337,1.1691230535507202,random_individual,1,10,2768,3
4,11,3846,0.17576570941041575,1.1997278928756714,random_individual,1,11,3846,3
3,12,4429,0.23212075653527314,1.1877790689468384,random_individual,1,12,4429,3
2,13,4548,0.255327767347365,1.1777938604354858,random_individual,1,13,4548,3
1,14,4945,0.24433989698046826,1.1742604970932007,random_individual,1,14,4945,3
0,15,5503,0.2659628310268993,1.166420817375183,random_individual,1,15,5503,3
14,1,292,0.3527171375260241,1.185538649559021,random_individual,2,1,292,3
13,2,450,0.2768800995365563,1.170852541923523,random_individual,2,2,450,3
12,3,542,0.2354064385928454,1.169689655303955,random_individual,2,3,542,3
11,4,898,0.05625654566035577,1.2205132246017456,random_individual,2,4,898,3
10,5,1064,0.07579201207927841,1.2305359840393066,random_individual,2,5,1064,3
9,6,1266,0.04574463257952238,1.2267597913742065,random_individual,2,6,1266,3
8,7,1439,0.040959698781514634,1.2376787662506104,random_individual,2,7,1439,3
7,8,2023,0.04646511326803645,1.2450413703918457,random_individual,2,8,2023,3
6,9,2509,0.12850472509040872,1.2120038270950317,random_individual,2,9,2509,3
5,10,2768,0.10147579763760169,1.2208062410354614,random_individual,2,10,2768,3
4,11,3846,0.18143130348098258,1.2005958557128906,random_individual,2,11,3846,3
3,12,4429,0.2489985096314648,1.1869544982910156,random_individual,2,12,4429,3
2,13,4548,0.26928771858999784,1.177036166191101,random_individual,2,13,4548,3
1,14,4945,0.3037093803283626,1.1640206575393677,random_individual,2,14,4945,3
0,15,5503,0.2659628310268993,1.166420817375183,random_individual,2,15,5503,3
14,1,292,0.23913281672258307,1.176268458366394,random_individual,3,1,292,3
13,2,450,0.2100913143509649,1.1559064388275146,random_individual,3,2,450,3
12,3,542,0.16089287360998228,1.1594420671463013,random_individual,3,3,542,3
11,4,898,0.18412293002774482,1.1701432466506958,random_individual,3,4,898,3
10,5,1064,0.10143051611882542,1.1831185817718506,random_individual,3,5,1064,3
9,6,1266,0.1910609471462489,1.1706023216247559,random_individual,3,6,1266,3
8,7,1439,0.19850183334305005,1.1697911024093628,random_individual,3,7,1439,3
7,8,2023,0.25549306222695856,1.1616103649139404,random_individual,3,8,2023,3
6,9,2509,0.29710491768069847,1.1505471467971802,random_individual,3,9,2509,3
5,10,2768,0.2660437939362453,1.1510899066925049,random_individual,3,10,2768,3
4,11,3846,0.23533124689437282,1.164402723312378,random_individual,3,11,3846,3
3,12,4429,0.23575895089678667,1.1685243844985962,random_individual,3,12,4429,3
2,13,4548,0.23525019955333867,1.1701176166534424,random_individual,3,13,4548,3
1,14,4945,0.24785806099420254,1.1681517362594604,random_individual,3,14,4945,3
0,15,5503,0.2659628310268993,1.166420817375183,random_individual,3,15,5503,3
14,1,292,0.09527232481549786,1.1809377670288086,random_individual,4,1,292,3
13,2,450,-0.016387932990800234,1.1973549127578735,random_individual,4,2,450,3
12,3,542,-0.04485183567545322,1.1992615461349487,random_individual,4,3,542,3
11,4,898,0.06036614351969645,1.175210952758789,random_individual,4,4,898,3
10,5,1064,0.09663369830533401,1.1729305982589722,random_individual,4,5,1064,3
9,6,1266,0.17400399072842282,1.159445881843567,random_individual,4,6,1266,3
8,7,1439,0.16960172415379512,1.1651793718338013,random_individual,4,7,1439,3
7,8,2023,0.29482045604660284,1.1208573579788208,random_individual,4,8,2023,3
6,9,2509,0.22509761785070267,1.1441689729690552,random_individual,4,9,2509,3
5,10,2768,0.19564055202153988,1.1513278484344482,random_individual,4,10,2768,3
4,11,3846,0.19198926020606266,1.16878342628479,random_individual,4,11,3846,3
3,12,4429,0.22367166940035574,1.1679892539978027,random_individual,4,12,4429,3
2,13,4548,0.25241984070033097,1.1544020175933838,random_individual,4,13,4548,3
1,14,4945,0.27591000206924976,1.145118236541748,random_individual,4,14,4945,3
0,15,5503,0.2659628310268993,1.166420817375183,random_individual,4,15,5503,3
