n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,286,0.06411932945190665,0.35080716013908386,shapley_mean,-1,1,286,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
13,2,772,-0.028381589818496183,0.359460711479187,shapley_mean,-1,2,772,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
12,3,924,0.023585288308829805,0.354829877614975,shapley_mean,-1,3,924,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
11,4,1507,0.028510513084632906,0.3556860089302063,shapley_mean,-1,4,1507,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
10,5,2090,0.040691217930705674,0.3536357283592224,shapley_mean,-1,5,2090,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
9,6,2347,0.07557870056239117,0.3520303964614868,shapley_mean,-1,6,2347,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
8,7,2743,0.08654269760521027,0.35015761852264404,shapley_mean,-1,7,2743,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
7,8,2906,0.07025241147054934,0.3517182171344757,shapley_mean,-1,8,2906,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
6,9,3108,0.05252097747273714,0.3541931211948395,shapley_mean,-1,9,3108,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
5,10,4171,-0.03719925190678899,0.3689831793308258,shapley_mean,-1,10,4171,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
4,11,4726,-0.07792841355863597,0.37500113248825073,shapley_mean,-1,11,4726,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
3,12,5074,-0.058818709191391295,0.3714716136455536,shapley_mean,-1,12,5074,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
2,13,5247,-0.05412318765824359,0.3711031973361969,shapley_mean,-1,13,5247,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
1,14,5364,-0.046317631207266396,0.3702836334705353,shapley_mean,-1,14,5364,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,shapley_mean,-1,15,5456,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
14,1,286,0.1151359639571988,0.3535269498825073,random_individual,0,1,286,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
13,2,772,0.19555453533559697,0.34859398007392883,random_individual,0,2,772,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
12,3,924,0.22022465005145703,0.34519973397254944,random_individual,0,3,924,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
11,4,1507,0.2912963010052563,0.3342822194099426,random_individual,0,4,1507,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
10,5,2090,0.2062614323779307,0.34141963720321655,random_individual,0,5,2090,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
9,6,2347,0.16045624816680756,0.34647247195243835,random_individual,0,6,2347,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
8,7,2743,0.17440541376805618,0.34337905049324036,random_individual,0,7,2743,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
7,8,2906,0.15502688765727854,0.3441917300224304,random_individual,0,8,2906,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
6,9,3108,0.11024237866264312,0.3491344153881073,random_individual,0,9,3108,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
5,10,4171,0.18211765699508653,0.3390052318572998,random_individual,0,10,4171,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
4,11,4726,0.16229229894251873,0.342746376991272,random_individual,0,11,4726,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
3,12,5074,0.16567604159994387,0.3433167636394501,random_individual,0,12,5074,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
2,13,5247,0.14989916951941426,0.3462681174278259,random_individual,0,13,5247,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
1,14,5364,0.15127871602308604,0.3460485637187958,random_individual,0,14,5364,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,random_individual,0,15,5456,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
14,1,286,-0.0739280109364586,0.3627384305000305,random_individual,1,1,286,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
13,2,772,-0.044416728070413504,0.363298624753952,random_individual,1,2,772,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
12,3,924,-0.0025816896727468143,0.36285531520843506,random_individual,1,3,924,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
11,4,1507,-0.01839549655977274,0.3621983826160431,random_individual,1,4,1507,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
10,5,2090,-0.058736558403596276,0.3664827346801758,random_individual,1,5,2090,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
9,6,2347,-0.03250729478520581,0.36504653096199036,random_individual,1,6,2347,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
8,7,2743,-0.03813177376166908,0.3651009798049927,random_individual,1,7,2743,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
7,8,2906,0.04880032187350313,0.35763242840766907,random_individual,1,8,2906,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
6,9,3108,0.06842593793734388,0.35418903827667236,random_individual,1,9,3108,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
5,10,4171,0.031897651750278595,0.36121800541877747,random_individual,1,10,4171,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
4,11,4726,0.04044373700763462,0.35818764567375183,random_individual,1,11,4726,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
3,12,5074,0.08024878411215434,0.35413506627082825,random_individual,1,12,5074,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
2,13,5247,0.08042973276145078,0.35426223278045654,random_individual,1,13,5247,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
1,14,5364,0.12330881418139565,0.3487009108066559,random_individual,1,14,5364,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,random_individual,1,15,5456,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
14,1,286,-0.263722286706097,0.361573189496994,random_individual,2,1,286,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
13,2,772,0.15625899451224926,0.3488141596317291,random_individual,2,2,772,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
12,3,924,0.10893342919970611,0.35037553310394287,random_individual,2,3,924,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
11,4,1507,0.18202897120175918,0.3431254029273987,random_individual,2,4,1507,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
10,5,2090,0.2334905079814731,0.34116747975349426,random_individual,2,5,2090,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
9,6,2347,0.2572062524049804,0.3395932912826538,random_individual,2,6,2347,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
8,7,2743,0.15115079416073368,0.3451439142227173,random_individual,2,7,2743,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
7,8,2906,0.15268601807658141,0.34517011046409607,random_individual,2,8,2906,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
6,9,3108,0.155219898295294,0.3435153067111969,random_individual,2,9,3108,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
5,10,4171,0.06484729735110216,0.35342907905578613,random_individual,2,10,4171,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
4,11,4726,0.18094623898189507,0.3411237299442291,random_individual,2,11,4726,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
3,12,5074,0.1667709444623348,0.3438330590724945,random_individual,2,12,5074,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
2,13,5247,0.14944742074745357,0.34601694345474243,random_individual,2,13,5247,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
1,14,5364,0.14545796743806882,0.3462890386581421,random_individual,2,14,5364,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,random_individual,2,15,5456,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
14,1,286,0.16306724627552105,0.35246741771698,random_individual,3,1,286,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
13,2,772,-0.11375947880944283,0.3644196391105652,random_individual,3,2,772,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
12,3,924,0.010057586147223406,0.3575268089771271,random_individual,3,3,924,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
11,4,1507,-0.11208163215090004,0.3650641441345215,random_individual,3,4,1507,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
10,5,2090,0.030452540954558505,0.3589491546154022,random_individual,3,5,2090,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
9,6,2347,0.01659914268775793,0.36131003499031067,random_individual,3,6,2347,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
8,7,2743,0.06454588236360927,0.35805535316467285,random_individual,3,7,2743,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
7,8,2906,0.07335668001755138,0.3562454283237457,random_individual,3,8,2906,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
6,9,3108,0.09372992818028947,0.3556649684906006,random_individual,3,9,3108,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
5,10,4171,0.19577773525406159,0.3416306674480438,random_individual,3,10,4171,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
4,11,4726,0.158239438928039,0.3456622362136841,random_individual,3,11,4726,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
3,12,5074,0.11596123407990848,0.35115185379981995,random_individual,3,12,5074,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
2,13,5247,0.13200742431648316,0.34969666600227356,random_individual,3,13,5247,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
1,14,5364,0.13301289751066234,0.3482840657234192,random_individual,3,14,5364,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,random_individual,3,15,5456,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
14,1,286,0.02068681777187183,0.3581283390522003,random_individual,4,1,286,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
13,2,772,0.1418602388985605,0.3479742705821991,random_individual,4,2,772,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
12,3,924,0.17006079122323664,0.34512752294540405,random_individual,4,3,924,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
11,4,1507,0.16669456113544426,0.3467746675014496,random_individual,4,4,1507,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
10,5,2090,0.22271654861337467,0.3444659411907196,random_individual,4,5,2090,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
9,6,2347,0.2346447480725562,0.3449289798736572,random_individual,4,6,2347,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
8,7,2743,0.1644865492700183,0.3501374125480652,random_individual,4,7,2743,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
7,8,2906,0.15693120654957865,0.34949806332588196,random_individual,4,8,2906,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
6,9,3108,0.18833836808464174,0.3437332212924957,random_individual,4,9,3108,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
5,10,4171,0.12298536387104456,0.34986281394958496,random_individual,4,10,4171,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
4,11,4726,0.06466394497796478,0.35789787769317627,random_individual,4,11,4726,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
3,12,5074,0.14081996737408636,0.3463977575302124,random_individual,4,12,5074,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
2,13,5247,0.12361491692786902,0.34914401173591614,random_individual,4,13,5247,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
1,14,5364,0.11046135005516677,0.35151931643486023,random_individual,4,14,5364,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,random_individual,4,15,5456,3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10
14,1,286,0.06411932945190665,0.35080716013908386,shapley_mean,-1,1,286,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
13,2,772,-0.028381589818496183,0.359460711479187,shapley_mean,-1,2,772,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
12,3,924,0.023585288308829805,0.354829877614975,shapley_mean,-1,3,924,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
11,4,1507,0.028510513084632906,0.3556860089302063,shapley_mean,-1,4,1507,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
10,5,1670,0.014685258815396098,0.3567712903022766,shapley_mean,-1,5,1670,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
9,6,1927,0.05523588978929018,0.3540346920490265,shapley_mean,-1,6,1927,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
8,7,2510,0.05998350208264358,0.3535573482513428,shapley_mean,-1,7,2510,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
7,8,2906,0.07025241147054934,0.3517182171344757,shapley_mean,-1,8,2906,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
6,9,3108,0.05252097747273714,0.3541931211948395,shapley_mean,-1,9,3108,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
5,10,4171,-0.03719925190678899,0.3689831793308258,shapley_mean,-1,10,4171,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
4,11,4519,-0.018536099674008225,0.36548683047294617,shapley_mean,-1,11,4519,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
3,12,5074,-0.058818709191391295,0.3714716136455536,shapley_mean,-1,12,5074,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
2,13,5247,-0.05412318765824359,0.3711031973361969,shapley_mean,-1,13,5247,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
1,14,5364,-0.046317631207266396,0.3702836334705353,shapley_mean,-1,14,5364,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,shapley_mean,-1,15,5456,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
14,1,286,0.1151359639571988,0.3535269498825073,random_individual,0,1,286,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
13,2,772,0.19555453533559697,0.34859398007392883,random_individual,0,2,772,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
12,3,924,0.22022465005145703,0.34519973397254944,random_individual,0,3,924,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
11,4,1507,0.2912963010052563,0.3342822194099426,random_individual,0,4,1507,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
10,5,1670,0.22200252529008846,0.3421894609928131,random_individual,0,5,1670,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
9,6,1927,0.18674725656973723,0.34575727581977844,random_individual,0,6,1927,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
8,7,2510,0.16035187367409187,0.34596291184425354,random_individual,0,7,2510,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
7,8,2906,0.15502688765727854,0.3441917300224304,random_individual,0,8,2906,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
6,9,3108,0.11024237866264312,0.3491344153881073,random_individual,0,9,3108,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
5,10,4171,0.18211765699508653,0.3390052318572998,random_individual,0,10,4171,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
4,11,4519,0.13734480499078908,0.34465283155441284,random_individual,0,11,4519,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
3,12,5074,0.16567604159994387,0.3433167636394501,random_individual,0,12,5074,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
2,13,5247,0.14989916951941426,0.3462681174278259,random_individual,0,13,5247,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
1,14,5364,0.15127871602308604,0.3460485637187958,random_individual,0,14,5364,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,random_individual,0,15,5456,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
14,1,286,-0.0739280109364586,0.3627384305000305,random_individual,1,1,286,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
13,2,772,-0.044416728070413504,0.363298624753952,random_individual,1,2,772,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
12,3,924,-0.0025816896727468143,0.36285531520843506,random_individual,1,3,924,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
11,4,1507,-0.01839549655977274,0.3621983826160431,random_individual,1,4,1507,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
10,5,1670,-0.005163712036950652,0.3596842586994171,random_individual,1,5,1670,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
9,6,1927,-0.07489933286054823,0.366960346698761,random_individual,1,6,1927,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
8,7,2510,-0.02474128875277577,0.36372873187065125,random_individual,1,7,2510,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
7,8,2906,0.04880032187350313,0.35763242840766907,random_individual,1,8,2906,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
6,9,3108,0.06842593793734388,0.35418903827667236,random_individual,1,9,3108,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
5,10,4171,0.031897651750278595,0.36121800541877747,random_individual,1,10,4171,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
4,11,4519,0.02555593054480848,0.3604142367839813,random_individual,1,11,4519,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
3,12,5074,0.08024878411215434,0.35413506627082825,random_individual,1,12,5074,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
2,13,5247,0.08042973276145078,0.35426223278045654,random_individual,1,13,5247,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
1,14,5364,0.12330881418139565,0.3487009108066559,random_individual,1,14,5364,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
0,15,5456,0.1343223572931428,0.3480902314186096,random_individual,1,15,5456,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
14,1,286,-0.263722286706097,0.361573189496994,random_individual,2,1,286,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
13,2,772,0.15625899451224926,0.3488141596317291,random_individual,2,2,772,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
12,3,924,0.10893342919970611,0.35037553310394287,random_individual,2,3,924,3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10
