trait,fold,method,selection_method,lambda_label,lambda_div,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_fit,alpha,pearson_r,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,selection_time_seconds,fit_time_seconds
thr_tarsus,3,random_pc_ridge,random,,,5,300019,4000,5085,565,3250,3250,107097.74831514445,0.3687286083769528,0.47173619270324707,-0.00018527031897244616,,,0.0,0.29375226702541113
thr_tarsus,3,random_pc_ridge,random,,,5,300019,4500,5085,565,3250,3250,107097.74831514445,0.3859634677774219,0.4661060869693756,-0.0001849432554050086,,,0.0,0.3028232678771019
thr_tarsus,3,random_pc_ridge,random,,,6,300020,500,5085,565,3250,3250,107097.74831514445,0.25275064596573876,0.5167236924171448,-0.00019380562731399108,,,0.0,0.01790543389506638
thr_tarsus,3,random_pc_ridge,random,,,6,300020,1000,5085,565,3250,3250,107097.74831514445,0.3267188144047708,0.4978984594345093,-0.00022847421007965446,,,0.0,0.034123477060347795
thr_tarsus,3,random_pc_ridge,random,,,6,300020,1500,5085,565,3250,3250,107097.74831514445,0.33387028623696735,0.493472158908844,-0.0002095402963317148,,,0.0,0.12676781206391752
thr_tarsus,3,random_pc_ridge,random,,,6,300020,2000,5085,565,3250,3250,107097.74831514445,0.3674521561352538,0.48603957891464233,-0.00021163325161170171,,,0.0,0.1418501241132617
thr_tarsus,3,random_pc_ridge,random,,,6,300020,2500,5085,565,3250,3250,107097.74831514445,0.3859121981994024,0.4782184362411499,-0.00020603060102367907,,,0.0,0.16747615998610854
thr_tarsus,3,random_pc_ridge,random,,,6,300020,3000,5085,565,3250,3250,107097.74831514445,0.38964952256214447,0.475374311208725,-0.000197215471006694,,,0.0,0.22816814808174968
thr_tarsus,3,random_pc_ridge,random,,,6,300020,3500,5085,565,3250,3250,107097.74831514445,0.38301026565441637,0.4733344316482544,-0.00019819755107577835,,,0.0,0.2811148341279477
thr_tarsus,3,random_pc_ridge,random,,,6,300020,4000,5085,565,3250,3250,107097.74831514445,0.38915705817652235,0.4686081111431122,-0.00019832026677247687,,,0.0,0.29558066790923476
thr_tarsus,3,random_pc_ridge,random,,,6,300020,4500,5085,565,3250,3250,107097.74831514445,0.40494369581409045,0.46331867575645447,-0.00018864106208585702,,,0.0,0.3041660231538117
thr_tarsus,3,random_pc_ridge,random,,,7,300021,500,5085,565,3250,3250,107097.74831514445,0.270214425964749,0.5105599164962769,-0.00015014161654918458,,,0.0,0.018331512808799744
