n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.12395562411214095,1.4668883085250854,pevmean_ga,-1,18061.27742445377,4,Gjerøy,3,215651242,body_mass
2500,0.0848093690995246,1.4797159433364868,pevmean_ga,-1,17696.09955856893,4,Gjerøy,3,215651242,body_mass
3000,0.09447851669787051,1.4735571146011353,pevmean_ga,-1,17537.086479706613,4,Gjerøy,3,215651242,body_mass
1500,0.12331733493387012,1.4698374271392822,random_individual,0,,4,Gjerøy,3,215651242,body_mass
2500,0.11255902682812742,1.4708778858184814,random_individual,0,,4,Gjerøy,3,215651242,body_mass
3000,0.07061546744172063,1.4812027215957642,random_individual,0,,4,Gjerøy,3,215651242,body_mass
1500,-0.025118013666961692,1.5071741342544556,random_individual,1,,4,Gjerøy,3,215651242,body_mass
2500,0.011435344613163024,1.497302770614624,random_individual,1,,4,Gjerøy,3,215651242,body_mass
3000,0.080518464569823,1.4806431531906128,random_individual,1,,4,Gjerøy,3,215651242,body_mass
1500,0.12244598909713447,1.4715042114257812,random_individual,2,,4,Gjerøy,3,215651242,body_mass
2500,0.12205663125874605,1.4707642793655396,random_individual,2,,4,Gjerøy,3,215651242,body_mass
3000,0.10899950892494095,1.473391056060791,random_individual,2,,4,Gjerøy,3,215651242,body_mass
1500,0.09996266087459027,1.4757869243621826,random_individual,3,,4,Gjerøy,3,215651242,body_mass
2500,0.060786084142296026,1.4821563959121704,random_individual,3,,4,Gjerøy,3,215651242,body_mass
3000,0.07640641840848596,1.478093147277832,random_individual,3,,4,Gjerøy,3,215651242,body_mass
1500,0.10042573642701305,1.4744584560394287,random_individual,4,,4,Gjerøy,3,215651242,body_mass
2500,0.12827919186695028,1.4671062231063843,random_individual,4,,4,Gjerøy,3,215651242,body_mass
3000,0.11552632922835547,1.4683384895324707,random_individual,4,,4,Gjerøy,3,215651242,body_mass
