trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,1,Myken,ranked_subset,random_individual,3500,0.30514219176883534,0.05946378378380251,1.6604794621467591,10
body_mass,1,Myken,ranked_subset,random_individual,4000,0.3117684190847754,0.05443234013502603,1.654366934299469,10
body_mass,1,Myken,ranked_subset,random_individual,4500,0.3271644805629087,0.04876241703183716,1.6402474761009216,10
body_mass,1,Myken,weighted_full,avggrm_weight_exponential,5605,0.2887842518060968,,1.6397651433944702,1
body_mass,1,Myken,weighted_full,avggrm_weight_linear,5605,0.2998437074324265,,1.6296608448028564,1
body_mass,1,Myken,weighted_full,avggrm_weight_minmax,5605,0.2845202813837349,,1.6304529905319214,1
body_mass,1,Myken,weighted_full,avggrm_weight_top-heavy,5605,0.3142076072298705,,1.6059070825576782,1
body_mass,1,Myken,weighted_full,avggrm_weight_uniform,5605,0.3372727985153307,,1.6275830268859863,1
body_mass,2,Træna,full_baseline,full_source_unweighted,5405,0.1564406188905595,,1.2109627723693848,1
body_mass,2,Træna,ranked_subset,avggrm_topk,50,0.1616712421623467,,1.2907414436340332,1
body_mass,2,Træna,ranked_subset,avggrm_topk,100,0.2380528536627297,,1.2554023265838623,1
body_mass,2,Træna,ranked_subset,avggrm_topk,250,0.2236449736827092,,1.2174519300460815,1
body_mass,2,Træna,ranked_subset,avggrm_topk,500,0.1998021152863336,,1.2046895027160645,1
body_mass,2,Træna,ranked_subset,avggrm_topk,1000,0.1792848434114647,,1.2066254615783691,1
body_mass,2,Træna,ranked_subset,avggrm_topk,1500,0.1581982003928327,,1.21019446849823,1
body_mass,2,Træna,ranked_subset,avggrm_topk,2000,0.1376228592893056,,1.2183091640472412,1
body_mass,2,Træna,ranked_subset,avggrm_topk,2500,0.1356844633966076,,1.2198262214660645,1
body_mass,2,Træna,ranked_subset,avggrm_topk,3000,0.1521938019264867,,1.2141907215118408,1
body_mass,2,Træna,ranked_subset,avggrm_topk,3500,0.1513032016867835,,1.2131450176239014,1
body_mass,2,Træna,ranked_subset,avggrm_topk,4000,0.1544170760049852,,1.211340308189392,1
body_mass,2,Træna,ranked_subset,avggrm_topk,4500,0.1514779424014497,,1.2133870124816897,1
body_mass,2,Træna,ranked_subset,random_individual,50,0.01344837493647701,0.09239216333157639,1.2657585978507995,10
body_mass,2,Træna,ranked_subset,random_individual,100,0.01537233428407495,0.07596300748363148,1.2641189694404602,10
body_mass,2,Træna,ranked_subset,random_individual,250,0.03693934126265609,0.07891827998215102,1.246884047985077,10
body_mass,2,Træna,ranked_subset,random_individual,500,0.05965308812638219,0.07035970161342109,1.2405493974685669,10
body_mass,2,Træna,ranked_subset,random_individual,1000,0.07984619916027633,0.05806670537211089,1.2378190994262694,10
body_mass,2,Træna,ranked_subset,random_individual,1500,0.11241628540914701,0.03036736862381867,1.228791093826294,10
body_mass,2,Træna,ranked_subset,random_individual,2000,0.1265831351926814,0.026174391890486575,1.223980152606964,10
body_mass,2,Træna,ranked_subset,random_individual,2500,0.13023946645719894,0.021460743304682943,1.2221373319625854,10
body_mass,2,Træna,ranked_subset,random_individual,3000,0.1455006548601622,0.017188913636872142,1.2160422682762146,10
body_mass,2,Træna,ranked_subset,random_individual,3500,0.149234661694775,0.016369289504576924,1.2150787472724915,10
body_mass,2,Træna,ranked_subset,random_individual,4000,0.15905575906189778,0.012859814796860684,1.2112636327743531,10
body_mass,2,Træna,ranked_subset,random_individual,4500,0.15254157675200297,0.02073191701799568,1.2134875655174255,10
body_mass,2,Træna,weighted_full,avggrm_weight_exponential,5405,0.1784082667203199,,1.1996124982833862,1
body_mass,2,Træna,weighted_full,avggrm_weight_linear,5405,0.1717891669862246,,1.2040010690689087,1
body_mass,2,Træna,weighted_full,avggrm_weight_minmax,5405,0.1720068155277034,,1.2047673463821411,1
body_mass,2,Træna,weighted_full,avggrm_weight_top-heavy,5405,0.1621374839503227,,1.2118743658065796,1
body_mass,2,Træna,weighted_full,avggrm_weight_uniform,5405,0.1564406188905595,,1.2109627723693848,1
body_mass,3,Selvær,full_baseline,full_source_unweighted,5503,0.2186571317942432,,0.8971801400184631,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,50,0.091253769317686,,1.1815017461776731,1
body_mass,3,Selvær,ranked_subset,avggrm_topk,100,0.1673041151106815,,0.9720353484153748,1
