target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,11,Southern 1,0.13693126934033673,0.0002348735323161865,583,1,1
14,12,Southern 2,0.06299012302523516,0.0001590659672354423,396,2,2
14,5,Hestmannøy,0.03928484755699034,3.69565828381847e-05,1063,3,6
14,8,Lovund,0.02078326833510164,0.00013673202852040552,152,4,3
14,13,Southern 3,0.013889399883920973,2.3824013523020537e-05,583,5,7
14,9,Sleneset,0.013369807622909385,8.202335964975083e-05,163,6,4
14,10,Aldra,0.007406035577331471,4.280945420422815e-05,173,7,5
14,0,Nesøy,0.0010184667460009192,8.70484398291384e-06,117,8,8
14,2,Træna,0.0006590795709753774,2.3044740243894314e-06,286,9,9
14,7,Onøy og Lurøy,-0.00595443397607544,-2.316900379795891e-05,257,10,10
14,1,Myken,-0.017205110432831086,-0.00018701206992207702,92,11,15
14,3,Selvær,-0.02164075743300737,-0.00011155029604642974,194,12,13
14,6,Indre Kvarøy,-0.03045513951732787,-8.751476872795365e-05,348,13,11
14,15,Southern 5,-0.03658990722731443,-0.00018113815459066548,202,14,14
14,4,Gjerøy,-0.05620136576337907,-0.0001012637220961785,555,15,12
