n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.33642398524836686,0.45798829197883606,shapley_mean,-1,3
2,244,0.22116539259301987,0.46179866790771484,shapley_mean,-1,3
3,530,0.014530078509694665,0.4790213406085968,shapley_mean,-1,3
4,693,0.024153369703892844,0.4778953492641449,shapley_mean,-1,3
5,1276,-0.04654673983139927,0.4838620126247406,shapley_mean,-1,3
6,1393,-0.04589194179487003,0.4851597845554352,shapley_mean,-1,3
7,1976,-0.014172041017369519,0.4837404489517212,shapley_mean,-1,3
8,2324,-0.023769741358508203,0.4878721237182617,shapley_mean,-1,3
9,2526,-0.0404161387807569,0.49054935574531555,shapley_mean,-1,3
10,3081,-0.02117344300753832,0.4895120859146118,shapley_mean,-1,3
11,4144,-0.035229689138965015,0.494097501039505,shapley_mean,-1,3
12,4317,-0.04059935301827128,0.4946630597114563,shapley_mean,-1,3
13,4803,-0.10273419116320731,0.5031469464302063,shapley_mean,-1,3
14,5199,-0.0869064860699709,0.4991277754306793,shapley_mean,-1,3
15,5456,-0.06073578802670744,0.49662867188453674,shapley_mean,-1,3
1,92,0.22187650627427513,0.5129064321517944,random_individual,0,3
2,244,0.2657528105863529,0.46405765414237976,random_individual,0,3
3,530,0.18941570941090463,0.46642816066741943,random_individual,0,3
4,693,0.005926971938945881,0.4745311439037323,random_individual,0,3
5,1276,-0.03931676217209182,0.4778647720813751,random_individual,0,3
6,1393,-0.01703382830470029,0.4770006239414215,random_individual,0,3
7,1976,0.03907055425870736,0.4745355546474457,random_individual,0,3
8,2324,-0.0038334039440779005,0.47898662090301514,random_individual,0,3
9,2526,-0.03470896291708363,0.4832708537578583,random_individual,0,3
10,3081,0.0434478479273588,0.4763472378253937,random_individual,0,3
11,4144,0.08925671623470133,0.4734664261341095,random_individual,0,3
12,4317,0.024692776591626855,0.48249703645706177,random_individual,0,3
13,4803,-0.07426363777761469,0.49723178148269653,random_individual,0,3
14,5199,-0.09630381709169222,0.5027139782905579,random_individual,0,3
15,5456,-0.06073578802670744,0.49662867188453674,random_individual,0,3
1,92,0.11142963006540252,0.47523948550224304,random_individual,1,3
2,244,0.24614493394247297,0.46798089146614075,random_individual,1,3
3,530,0.017419075396280053,0.4772472679615021,random_individual,1,3
4,693,0.09095225580153721,0.47424694895744324,random_individual,1,3
5,1276,0.11780745214963126,0.46930745244026184,random_individual,1,3
6,1393,0.0870485970617197,0.4724368155002594,random_individual,1,3
7,1976,-0.005092585428035863,0.48136961460113525,random_individual,1,3
8,2324,-0.062392926287805274,0.48649531602859497,random_individual,1,3
9,2526,-0.0643959054218992,0.48599308729171753,random_individual,1,3
10,3081,-0.057874039597761336,0.48618242144584656,random_individual,1,3
11,4144,-0.0997575954106893,0.4956251084804535,random_individual,1,3
12,4317,-0.08986213212146466,0.4948148727416992,random_individual,1,3
13,4803,-0.10005963554099433,0.5009855628013611,random_individual,1,3
14,5199,-0.08285275053001577,0.5008248090744019,random_individual,1,3
15,5456,-0.06073578802670744,0.49662867188453674,random_individual,1,3
1,92,0.14432234089518167,0.4707135260105133,random_individual,2,3
2,244,0.17942734331435936,0.4689159095287323,random_individual,2,3
3,530,0.09623183086445772,0.4703024923801422,random_individual,2,3
4,693,0.09803632735757715,0.4706208109855652,random_individual,2,3
5,1276,0.07140726225061839,0.4712938964366913,random_individual,2,3
6,1393,0.04749169930823996,0.47360658645629883,random_individual,2,3
7,1976,-0.07989972870331385,0.48736274242401123,random_individual,2,3
8,2324,-0.12225030490410389,0.49323567748069763,random_individual,2,3
9,2526,-0.07790264194751834,0.4882046580314636,random_individual,2,3
10,3081,-0.12471030683137817,0.4976158142089844,random_individual,2,3
11,4144,-0.02250425073351125,0.4853391647338867,random_individual,2,3
12,4317,-0.0739687493291179,0.49159565567970276,random_individual,2,3
13,4803,-0.04518126063765761,0.4914737045764923,random_individual,2,3
14,5199,-0.0459362454160646,0.49342039227485657,random_individual,2,3
15,5456,-0.06073578802670744,0.49662867188453674,random_individual,2,3
1,92,0.2604274213359441,0.4673560857772827,random_individual,3,3
2,244,0.06739777499180544,0.4710341691970825,random_individual,3,3
3,530,0.010412918844602983,0.47400590777397156,random_individual,3,3
4,693,-0.14117049558078168,0.4835902452468872,random_individual,3,3
5,1276,-0.15079709396285937,0.48918259143829346,random_individual,3,3
6,1393,-0.09265007314878874,0.4858284890651703,random_individual,3,3
7,1976,0.001733551517911803,0.48168084025382996,random_individual,3,3
8,2324,0.006212723484764993,0.48126447200775146,random_individual,3,3
9,2526,0.020642710006445863,0.4795559048652649,random_individual,3,3
10,3081,0.024274254872272673,0.481812447309494,random_individual,3,3
11,4144,0.057122253027325536,0.47666653990745544,random_individual,3,3
12,4317,0.018607244584555253,0.4811955392360687,random_individual,3,3
13,4803,-0.04346909583623427,0.49102315306663513,random_individual,3,3
14,5199,-0.06631170501442918,0.49467504024505615,random_individual,3,3
15,5456,-0.06073578802670744,0.49662867188453674,random_individual,3,3
1,92,-0.019508373168953017,0.4768180549144745,random_individual,4,3
2,244,-0.04133581907542622,0.47775033116340637,random_individual,4,3
3,530,-0.24253747540908785,0.4857139587402344,random_individual,4,3
4,693,-0.0792608481700956,0.4777202606201172,random_individual,4,3
5,1276,0.07250795289067849,0.4718170464038849,random_individual,4,3
6,1393,0.0011164733473180324,0.4773363769054413,random_individual,4,3
7,1976,-0.039157800846176656,0.4817495346069336,random_individual,4,3
8,2324,0.08165285441873955,0.4745723009109497,random_individual,4,3
9,2526,0.10552560823360391,0.4734887182712555,random_individual,4,3
10,3081,-0.06035541606985154,0.4896213412284851,random_individual,4,3
11,4144,0.076944988144127,0.4770197868347168,random_individual,4,3
12,4317,0.0535443382397574,0.47878581285476685,random_individual,4,3
13,4803,0.014252651093129886,0.48342496156692505,random_individual,4,3
14,5199,-0.0991982894949405,0.5010640621185303,random_individual,4,3
15,5456,-0.06073578802670744,0.49662867188453674,random_individual,4,3
