permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.0021843755522006347,10,Nesøy,3
1,1,0.07246978105264759,3,Myken,3
1,2,0.06471214296932637,4,Træna,3
1,4,0.017262047394643765,7,Gjerøy,3
1,5,-0.036512562698599316,15,Hestmannøy,3
1,6,0.005272546384026328,9,Indre Kvarøy,3
1,7,-0.034448722528846065,14,Onøy og Lurøy,3
1,8,0.11111835472550267,1,Lovund,3
1,9,0.02063637673264483,5,Sleneset,3
1,10,-0.00414134488295842,11,Aldra,3
1,11,0.019806041258330104,6,Southern 1,3
1,12,-0.008205780332474433,12,Southern 2,3
1,13,0.09315088850190292,2,Southern 3,3
1,14,-0.009364720507286983,13,Southern 4,3
1,15,0.00940157949690476,8,Southern 5,3
2,0,-0.001674299909221938,11,Nesøy,3
2,1,0.08244876179538467,2,Myken,3
2,2,0.049413258442594005,4,Træna,3
2,4,0.018479098943651545,6,Gjerøy,3
2,5,0.010672548576667835,8,Hestmannøy,3
2,6,0.002960811399810706,10,Indre Kvarøy,3
2,7,-0.02896948897140947,15,Onøy og Lurøy,3
2,8,0.1036146383783148,1,Lovund,3
2,9,0.014728817442811452,7,Sleneset,3
2,10,-0.0028127058301651853,12,Aldra,3
2,11,0.02157911409895255,5,Southern 1,3
2,12,-0.008685712272160043,14,Southern 2,3
2,13,0.057178176395208793,3,Southern 3,3
2,14,-0.00567897406118887,13,Southern 4,3
2,15,0.005718207584312643,9,Southern 5,3
3,0,0.0003436809651469012,11,Nesøy,3
3,1,0.10631609447819108,1,Myken,3
3,2,0.05702009239618924,3,Træna,3
3,4,0.018328647224230665,7,Gjerøy,3
3,5,0.02637250597087883,5,Hestmannøy,3
3,6,0.002165045385917654,10,Indre Kvarøy,3
3,7,-0.032865894795227536,15,Onøy og Lurøy,3
3,8,0.08338984411960898,2,Lovund,3
3,9,0.011438802497031974,8,Sleneset,3
3,10,-0.00279318928591323,12,Aldra,3
3,11,0.019917622719831107,6,Southern 1,3
3,12,-0.008784580666321597,14,Southern 2,3
3,13,0.0407221368869159,4,Southern 3,3
3,14,-0.006965642850854367,13,Southern 4,3
3,15,0.0043670869679378705,9,Southern 5,3
4,0,0.0006785845678889471,11,Nesøy,3
4,1,0.1155955546850107,1,Myken,3
4,2,0.054015438279303996,3,Træna,3
4,4,0.017069845630852325,7,Gjerøy,3
4,5,0.020700688109941495,6,Hestmannøy,3
4,6,0.004153518418336617,9,Indre Kvarøy,3
4,7,-0.018668877609511636,15,Onøy og Lurøy,3
4,8,0.07063687043236075,2,Lovund,3
4,9,0.012545987026451006,8,Sleneset,3
4,10,-0.002456118027241959,12,Aldra,3
4,11,0.02090794852226085,5,Southern 1,3
4,12,-0.006992527589099563,14,Southern 2,3
4,13,0.03291223497581915,4,Southern 3,3
4,14,-0.0057225390419134645,13,Southern 4,3
4,15,0.003595643633104273,10,Southern 5,3
5,0,0.0033193660352839466,10,Nesøy,3
5,1,0.11755417559594335,1,Myken,3
5,2,0.051150599596585446,3,Træna,3
5,4,0.012411642173145474,8,Gjerøy,3
5,5,0.017089998962383435,7,Hestmannøy,3
5,6,0.009109396220372106,9,Indre Kvarøy,3
5,7,-0.015774618061479763,15,Onøy og Lurøy,3
5,8,0.06577627899063833,2,Lovund,3
5,9,0.023858250396360907,5,Sleneset,3
5,10,-0.002690428485214197,12,Aldra,3
5,11,0.02098273091602921,6,Southern 1,3
5,12,-0.007646083052255337,14,Southern 2,3
5,13,0.02752289172762406,4,Southern 3,3
5,14,-0.0069000204414833176,13,Southern 4,3
5,15,0.0032080714396298614,11,Southern 5,3
6,0,0.006799167826613377,10,Nesøy,3
6,1,0.1106397950597696,1,Myken,3
6,2,0.06045961307788015,3,Træna,3
6,4,0.014498307850615401,8,Gjerøy,3
6,5,0.01640697798500196,7,Hestmannøy,3
6,6,0.008887500076074218,9,Indre Kvarøy,3
6,7,-0.015012948911913864,15,Onøy og Lurøy,3
6,8,0.06182735419842925,2,Lovund,3
6,9,0.021328335804623465,6,Sleneset,3
6,10,-0.0012503724208143216,12,Aldra,3
6,11,0.02174740680195007,5,Southern 1,3
6,12,-0.008156375559570314,14,Southern 2,3
6,13,0.02530543063395879,4,Southern 3,3
6,14,-0.0074107934973814404,13,Southern 4,3
6,15,0.002902853088327148,11,Southern 5,3
7,0,0.007635809021598328,9,Nesøy,3
7,1,0.12237160434492116,1,Myken,3
7,2,0.054663629231977366,3,Træna,3
7,4,0.008494255311344767,8,Gjerøy,3
7,5,0.015420713954355526,7,Hestmannøy,3
7,6,0.007525710630799769,10,Indre Kvarøy,3
7,7,-0.01808222792451283,15,Onøy og Lurøy,3
7,8,0.05835992368243671,2,Lovund,3
7,9,0.018773675971733406,6,Sleneset,3
7,10,-0.0038267510306659266,12,Aldra,3
7,11,0.04045667532515903,4,Southern 1,3
7,12,-0.008611576566257856,13,Southern 2,3
7,13,0.022545691068163315,5,Southern 3,3
7,14,-0.008865514712588531,14,Southern 4,3
7,15,0.002110633705099265,11,Southern 5,3
8,0,0.0064260570841683,9,Nesøy,3
8,1,0.1177618234235852,1,Myken,3
8,2,0.05311318729884658,3,Træna,3
8,4,0.004480080199068244,10,Gjerøy,3
8,5,0.013764380999156365,7,Hestmannøy,3
8,6,0.006666131353899183,8,Indre Kvarøy,3
8,7,-0.01774260983597441,15,Onøy og Lurøy,3
8,8,0.06003589362912581,2,Lovund,3
8,9,0.019006513566847336,6,Sleneset,3
8,10,-0.003997638514918247,12,Aldra,3
8,11,0.04210500252668121,4,Southern 1,3
8,12,-0.006778837756027181,13,Southern 2,3
8,13,0.031371340747380766,5,Southern 3,3
8,14,-0.009427865403460925,14,Southern 4,3
8,15,0.002188792695185293,11,Southern 5,3
9,0,0.005365240346105721,9,Nesøy,3
9,1,0.12750397209855888,1,Myken,3
9,2,0.051731630833822546,3,Træna,3
9,4,0.0011301590983616022,11,Gjerøy,3
9,5,0.01232922536139935,7,Hestmannøy,3
9,6,0.005944569472884804,8,Indre Kvarøy,3
9,7,-0.022560905361645574,15,Onøy og Lurøy,3
9,8,0.05832964401426218,2,Lovund,3
9,9,0.02139231764537233,6,Sleneset,3
9,10,-0.003797173537623053,12,Aldra,3
9,11,0.03916642023941013,4,Southern 1,3
9,12,-0.0068452102106378926,13,Southern 2,3
9,13,0.033380504147261514,5,Southern 3,3
9,14,-0.009372788669890449,14,Southern 4,3
9,15,0.005274646535921416,10,Southern 5,3
10,0,0.0042836544965820485,10,Nesøy,3
10,1,0.12638192559529332,1,Myken,3
10,2,0.05025275770140395,3,Træna,3
10,4,0.0013869108333256289,11,Gjerøy,3
10,5,0.011231668171019945,7,Hestmannøy,3
10,6,0.004753303542106358,9,Indre Kvarøy,3
10,7,-0.02202245157035032,15,Onøy og Lurøy,3
10,8,0.05806922074637062,2,Lovund,3
10,9,0.02131672355409958,6,Sleneset,3
10,10,-0.0034034963665535373,12,Aldra,3
10,11,0.03939760300207578,4,Southern 1,3
10,12,-0.007485420692182056,13,Southern 2,3
10,13,0.039357542582725655,5,Southern 3,3
10,14,-0.009720400306495843,14,Southern 4,3
10,15,0.005172710724142359,8,Southern 5,3
11,0,0.004562745990321102,10,Nesøy,3
11,1,0.12293051514555113,1,Myken,3
11,2,0.05097558189338348,3,Træna,3
11,4,0.002538226984475459,11,Gjerøy,3
11,5,0.009659922521253566,7,Hestmannøy,3
11,6,0.004686537254310972,9,Indre Kvarøy,3
11,7,-0.023307450100138294,15,Onøy og Lurøy,3
11,8,0.07227852995046065,2,Lovund,3
11,9,0.019684658082124436,6,Sleneset,3
11,10,-0.0034101080199436347,12,Aldra,3
11,11,0.03730391599914658,4,Southern 1,3
11,12,-0.007791627232720024,13,Southern 2,3
11,13,0.036298151296348585,5,Southern 3,3
11,14,-0.012401021319589735,14,Southern 4,3
11,15,0.004963673568579231,8,Southern 5,3
12,0,0.003435247384914644,10,Nesøy,3
12,1,0.12348683347941887,1,Myken,3
12,2,0.05581432312600169,3,Træna,3
12,4,1.656763177582815e-05,11,Gjerøy,3
12,5,0.009181260546102176,7,Hestmannøy,3
12,6,0.00522569071997675,8,Indre Kvarøy,3
12,7,-0.024347040058152022,15,Onøy og Lurøy,3
12,8,0.06922502154850664,2,Lovund,3
12,9,0.018838782981166504,6,Sleneset,3
12,10,-0.003561920633117901,12,Aldra,3
12,11,0.03550006982765449,5,Southern 1,3
12,12,-0.007190103180595484,13,Southern 2,3
12,13,0.04103587939681144,4,Southern 3,3
12,14,-0.012141238518169594,14,Southern 4,3
12,15,0.00445287776126944,9,Southern 5,3
13,0,0.005819439874389326,9,Nesøy,3
13,1,0.12117543882847381,1,Myken,3
13,2,0.056438559518011765,3,Træna,3
13,4,0.0002656450845824161,11,Gjerøy,3
13,5,0.010638900531077296,7,Hestmannøy,3
13,6,0.004631292812587485,10,Indre Kvarøy,3
13,7,-0.025356697556339586,15,Onøy og Lurøy,3
13,8,0.06972311828941691,2,Lovund,3
13,9,0.017784380674951347,6,Sleneset,3
13,10,-0.003659148424641775,12,Aldra,3
13,11,0.03660951537534432,5,Southern 1,3
13,12,-0.007184716833822228,13,Southern 2,3
13,13,0.03793549533155892,4,Southern 3,3
13,14,-0.01226404921487604,14,Southern 4,3
13,15,0.006415077722849513,8,Southern 5,3
14,0,0.005777861816781111,9,Nesøy,3
14,1,0.11918679975918219,1,Myken,3
14,2,0.055543053896725536,3,Træna,3
14,4,0.001102396465541815,11,Gjerøy,3
14,5,0.006484312003517042,8,Hestmannøy,3
14,6,0.004625066275938038,10,Indre Kvarøy,3
14,7,-0.0256905151168623,15,Onøy og Lurøy,3
14,8,0.08005515426812719,2,Lovund,3
14,9,0.016934369967305418,6,Sleneset,3
14,10,-0.0034226955408649313,12,Aldra,3
14,11,0.035112961558622695,5,Southern 1,3
14,12,-0.007317828898889221,13,Southern 2,3
14,13,0.03605107370604802,4,Southern 3,3
14,14,-0.012089019493579453,14,Southern 4,3
14,15,0.006619261345970333,7,Southern 5,3
15,0,0.0055723237870960625,10,Nesøy,3
15,1,0.11708779864624864,1,Myken,3
15,2,0.06360963451830055,3,Træna,3
15,4,0.002008786564441602,11,Gjerøy,3
15,5,0.006259673198925164,8,Hestmannøy,3
15,6,0.005838831352394717,9,Indre Kvarøy,3
15,7,-0.02635602634441486,15,Onøy og Lurøy,3
