Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24361090
Array task ID: 16
The job was run on these nodes: idun-10-06
[I 2026-04-29 19:29:16,131] Trial 0 finished with value: 0.18227582271890036 and parameters: {'alpha': 233144.78773166405, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.003473407124083527, 'iw_n_components': 10, 'iw_logistic_c': 4.788440522914161e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.18227582271890036.
[I 2026-04-29 19:34:42,531] Trial 1 finished with value: 0.1832982177752596 and parameters: {'alpha': 678446.9694418118, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.013068429331375598, 'iw_n_components': 10, 'iw_logistic_c': 0.08711457855994918, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 1 with value: 0.1832982177752596.
[I 2026-04-29 19:35:43,287] Trial 2 finished with value: 0.16841439636838612 and parameters: {'alpha': 143366.13979665696, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 1 with value: 0.1832982177752596.
[I 2026-04-29 19:41:23,932] Trial 3 finished with value: 0.16913472091620924 and parameters: {'alpha': 58361.61366993588, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.0019861124260693325, 'iw_n_components': 20, 'iw_logistic_c': 0.0004456301044046966, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 1 with value: 0.1832982177752596.
[I 2026-04-29 19:46:51,744] Trial 4 finished with value: 0.1755216178223796 and parameters: {'alpha': 250773.322847116, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.002976108514822249, 'iw_n_components': 20, 'iw_logistic_c': 4.619061290318921e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 1 with value: 0.1832982177752596.
[I 2026-04-29 19:47:52,087] Trial 5 finished with value: 0.16620917950806946 and parameters: {'alpha': 62532.36213374259, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 1 with value: 0.1832982177752596.
[I 2026-04-29 19:48:52,138] Trial 6 finished with value: 0.16646681212355757 and parameters: {'alpha': 65987.16623129728, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 1 with value: 0.1832982177752596.
[I 2026-04-29 19:54:13,255] Trial 7 finished with value: 0.1891315959381127 and parameters: {'alpha': 258199.7322511972, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.011698400979567373, 'iw_n_components': 10, 'iw_logistic_c': 2.0700004045587807e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 7 with value: 0.1891315959381127.
[I 2026-04-29 19:58:25,649] Trial 8 finished with value: 0.18259752381068423 and parameters: {'alpha': 471111.2729113027, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0028488821422992545, 'iw_n_components': 5, 'iw_logistic_c': 4.32601466983518e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 7 with value: 0.1891315959381127.
[I 2026-04-29 20:04:13,308] Trial 9 finished with value: 0.1873904933752153 and parameters: {'alpha': 647318.353565713, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0018153829433867708, 'iw_n_components': 30, 'iw_logistic_c': 0.00016321259509605548, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 7 with value: 0.1891315959381127.
[I 2026-04-29 20:05:13,952] Trial 10 finished with value: 0.16834975584876238 and parameters: {'alpha': 131339.8012856921, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 7 with value: 0.1891315959381127.
