Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24361581
Array task ID: 10
The job was run on these nodes: idun-10-02
[I 2026-04-29 18:55:13,868] Trial 0 finished with value: 0.21174227108347368 and parameters: {'alpha': 233144.78773166405, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.003473407124083527, 'iw_n_components': 10, 'iw_logistic_c': 4.788440522914161e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:00:41,799] Trial 1 finished with value: 0.2041659219570517 and parameters: {'alpha': 678446.9694418118, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.013068429331375598, 'iw_n_components': 10, 'iw_logistic_c': 0.08711457855994918, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:01:44,152] Trial 2 finished with value: 0.20543344513409262 and parameters: {'alpha': 143366.13979665696, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:07:21,564] Trial 3 finished with value: 0.19350104559523745 and parameters: {'alpha': 58361.61366993588, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.0019861124260693325, 'iw_n_components': 20, 'iw_logistic_c': 0.0004456301044046966, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:12:58,415] Trial 4 finished with value: 0.2098906500266176 and parameters: {'alpha': 250773.322847116, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.002976108514822249, 'iw_n_components': 20, 'iw_logistic_c': 4.619061290318921e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:13:59,894] Trial 5 finished with value: 0.19808335824360204 and parameters: {'alpha': 62532.36213374259, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:15:00,470] Trial 6 finished with value: 0.1987438722180368 and parameters: {'alpha': 65987.16623129728, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:20:22,406] Trial 7 finished with value: 0.20471999050720746 and parameters: {'alpha': 258199.7322511972, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.011698400979567373, 'iw_n_components': 10, 'iw_logistic_c': 2.0700004045587807e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:24:34,875] Trial 8 finished with value: 0.20256237445105954 and parameters: {'alpha': 471111.2729113027, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0028488821422992545, 'iw_n_components': 5, 'iw_logistic_c': 4.32601466983518e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:30:30,268] Trial 9 finished with value: 0.20477158489605038 and parameters: {'alpha': 647318.353565713, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0018153829433867708, 'iw_n_components': 30, 'iw_logistic_c': 0.00016321259509605548, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:31:34,313] Trial 10 finished with value: 0.20507712459506067 and parameters: {'alpha': 133717.06151497154, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:35:43,931] Trial 11 finished with value: 0.20669694875991967 and parameters: {'alpha': 271017.1466197349, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.004510038906137478, 'iw_n_components': 1, 'iw_logistic_c': 3.7041632144622945e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:41:33,982] Trial 12 finished with value: 0.20659798721689313 and parameters: {'alpha': 157027.30093255217, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.04105912470283634, 'iw_n_components': 40, 'iw_logistic_c': 1.0100811930048086e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:47:41,285] Trial 13 finished with value: 0.21104486932646088 and parameters: {'alpha': 378720.8165945179, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0011252292050161592, 'iw_n_components': 50, 'iw_logistic_c': 0.08029098569344131, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 19:53:55,834] Trial 14 finished with value: 0.20971859338987603 and parameters: {'alpha': 444310.20927815104, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0013835387796317822, 'iw_n_components': 50, 'iw_logistic_c': 0.12543931584025092, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.21174227108347368.
[I 2026-04-29 20:00:12,717] Trial 15 finished with value: 0.2124893091254061 and parameters: {'alpha': 343377.2541124862, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0010008191404492178, 'iw_n_components': 50, 'iw_logistic_c': 9.721745298109006, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 15 with value: 0.2124893091254061.
[I 2026-04-29 20:06:23,731] Trial 16 finished with value: 0.20752302405424494 and parameters: {'alpha': 97746.18401209374, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.005156848011571105, 'iw_n_components': 50, 'iw_logistic_c': 3.2000108046213946, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 15 with value: 0.2124893091254061.
[I 2026-04-29 20:12:01,593] Trial 17 finished with value: 0.20995351768224504 and parameters: {'alpha': 344008.531906648, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.010866047798702705, 'iw_n_components': 10, 'iw_logistic_c': 0.008430390503968049, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 15 with value: 0.2124893091254061.
[I 2026-04-29 20:13:02,477] Trial 18 finished with value: 0.20002301784526905 and parameters: {'alpha': 863869.7729748202, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 15 with value: 0.2124893091254061.
[I 2026-04-29 20:19:06,794] Trial 19 finished with value: 0.21307875629471312 and parameters: {'alpha': 195526.7744275713, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.03903054728684775, 'iw_n_components': 40, 'iw_logistic_c': 4.625148992716414, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 19 with value: 0.21307875629471312.
[I 2026-04-29 20:25:10,452] Trial 20 finished with value: 0.21182621411782243 and parameters: {'alpha': 171420.66803217688, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.042727987837762896, 'iw_n_components': 40, 'iw_logistic_c': 6.166049280238664, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 19 with value: 0.21307875629471312.
[I 2026-04-29 20:31:14,721] Trial 21 finished with value: 0.21227988381314447 and parameters: {'alpha': 179184.3529395198, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.049150337539999644, 'iw_n_components': 40, 'iw_logistic_c': 8.534926129728067, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 19 with value: 0.21307875629471312.
