Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24351989
Array task ID: 14
The job was run on these nodes: idun-05-18
[I 2026-04-28 16:19:10,891] Trial 0 finished with value: 0.17255102440565942 and parameters: {'alpha': 233144.78773166405, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.010431250548547025, 'iw_n_components': 5, 'iw_logistic_c': 0.024278386754340225, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.17255102440565942.
[I 2026-04-28 16:22:56,940] Trial 1 finished with value: 0.1686299862199715 and parameters: {'alpha': 69538.92138947408, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.016575882684432525, 'iw_n_components': 3, 'iw_logistic_c': 0.08711457855994918, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.17255102440565942.
[I 2026-04-28 16:27:31,489] Trial 2 finished with value: 0.18222627917849368 and parameters: {'alpha': 145882.8144740121, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.02132508176927039, 'iw_n_components': 20, 'iw_logistic_c': 7.593207514996604e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 2 with value: 0.18222627917849368.
[I 2026-04-28 16:31:48,996] Trial 3 finished with value: 0.17145321908817895 and parameters: {'alpha': 250773.322847116, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.0025344201278108985, 'iw_n_components': 10, 'iw_logistic_c': 0.0005426420500638965, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 2 with value: 0.18222627917849368.
[I 2026-04-28 16:35:49,688] Trial 4 finished with value: 0.17465914004969896 and parameters: {'alpha': 446012.16977835365, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.04056146617412456, 'iw_n_components': 1, 'iw_logistic_c': 0.016318809798031245, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 2 with value: 0.18222627917849368.
[I 2026-04-28 16:40:21,684] Trial 5 finished with value: 0.1758170978122611 and parameters: {'alpha': 81721.51867877056, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 10.0, 'iw_prob_clip': 0.03936465613829859, 'iw_n_components': 30, 'iw_logistic_c': 0.07026472213126639, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 2 with value: 0.18222627917849368.
[I 2026-04-28 16:44:26,433] Trial 6 finished with value: 0.17745203034180176 and parameters: {'alpha': 171891.01091076114, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0030407243789378874, 'iw_n_components': 2, 'iw_logistic_c': 0.00026825671125139223, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 2 with value: 0.18222627917849368.
[I 2026-04-28 16:48:26,535] Trial 7 finished with value: 0.18057372754184098 and parameters: {'alpha': 63478.43463469358, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.003876317688577816, 'iw_n_components': 1, 'iw_logistic_c': 2.9638123735696538, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 2 with value: 0.18222627917849368.
[I 2026-04-28 16:53:07,436] Trial 8 finished with value: 0.1874882891583994 and parameters: {'alpha': 276996.3899943781, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.015656629950125976, 'iw_n_components': 20, 'iw_logistic_c': 4.238531380010707, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 8 with value: 0.1874882891583994.
[I 2026-04-28 16:56:53,145] Trial 9 finished with value: 0.17705811494332183 and parameters: {'alpha': 488065.6830993011, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.004540379253837699, 'iw_n_components': 3, 'iw_logistic_c': 1.3099285637594641e-05, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 8 with value: 0.1874882891583994.
[I 2026-04-28 17:01:34,409] Trial 10 finished with value: 0.1818299981445742 and parameters: {'alpha': 994176.4485109039, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.0076335953335939215, 'iw_n_components': 20, 'iw_logistic_c': 5.73569534988433, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 8 with value: 0.1874882891583994.
[I 2026-04-28 17:06:08,208] Trial 11 finished with value: 0.17924841302977387 and parameters: {'alpha': 129992.63514826028, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.020436572847999893, 'iw_n_components': 20, 'iw_logistic_c': 3.5127497232666824e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 8 with value: 0.1874882891583994.
[I 2026-04-28 17:10:41,578] Trial 12 finished with value: 0.1810104410908707 and parameters: {'alpha': 356107.01097453985, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.021122271974874467, 'iw_n_components': 20, 'iw_logistic_c': 4.418712960095315e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 8 with value: 0.1874882891583994.
[I 2026-04-28 17:15:18,905] Trial 13 finished with value: 0.1832324087663568 and parameters: {'alpha': 123189.13706134514, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.011341139641193142, 'iw_n_components': 20, 'iw_logistic_c': 5.015433519427594e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 8 with value: 0.1874882891583994.
[I 2026-04-28 17:19:57,080] Trial 14 finished with value: 0.17913962186671795 and parameters: {'alpha': 98924.50269765589, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.008442290725742627, 'iw_n_components': 20, 'iw_logistic_c': 2.9581512668049326e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 8 with value: 0.1874882891583994.
[I 2026-04-28 17:24:31,436] Trial 15 finished with value: 0.18776256334449054 and parameters: {'alpha': 304496.47544039565, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.012849305341540057, 'iw_n_components': 10, 'iw_logistic_c': 8.162098259134667e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 15 with value: 0.18776256334449054.
[I 2026-04-28 17:29:09,372] Trial 16 finished with value: 0.1817312836944027 and parameters: {'alpha': 668462.4394344718, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.00556619216153462, 'iw_n_components': 10, 'iw_logistic_c': 0.003342045081556647, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 15 with value: 0.18776256334449054.
[I 2026-04-28 17:33:49,715] Trial 17 finished with value: 0.18667588888222783 and parameters: {'alpha': 300408.72070795135, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.014908539076811257, 'iw_n_components': 10, 'iw_logistic_c': 0.5077114740809019, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 15 with value: 0.18776256334449054.
[I 2026-04-28 17:37:58,424] Trial 18 finished with value: 0.18083268390240298 and parameters: {'alpha': 198175.32712400545, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.033659906949872066, 'iw_n_components': 5, 'iw_logistic_c': 0.00017329682846072228, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 15 with value: 0.18776256334449054.
[I 2026-04-28 17:42:05,400] Trial 19 finished with value: 0.17248521082986112 and parameters: {'alpha': 642657.6844690122, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.027837696598704612, 'iw_n_components': 2, 'iw_logistic_c': 0.0028926223014032974, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 15 with value: 0.18776256334449054.
[I 2026-04-28 17:46:52,641] Trial 20 finished with value: 0.19063128915400027 and parameters: {'alpha': 340522.40836304263, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.01344162583253929, 'iw_n_components': 30, 'iw_logistic_c': 3.45207259429111e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 20 with value: 0.19063128915400027.
[I 2026-04-28 17:51:40,442] Trial 21 finished with value: 0.19049307004088967 and parameters: {'alpha': 370498.9690576573, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.013158563726510137, 'iw_n_components': 30, 'iw_logistic_c': 3.100245873803219e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 20 with value: 0.19063128915400027.
[I 2026-04-28 17:56:26,429] Trial 22 finished with value: 0.1908640360190079 and parameters: {'alpha': 385076.17602477275, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.01236769189387398, 'iw_n_components': 30, 'iw_logistic_c': 2.6741857228965054e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:01:14,415] Trial 23 finished with value: 0.17791442452557865 and parameters: {'alpha': 436519.0637873728, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.007015009788156976, 'iw_n_components': 30, 'iw_logistic_c': 1.1753608486407782e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:05:58,059] Trial 24 finished with value: 0.18801769266931811 and parameters: {'alpha': 610825.4190444081, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.00951491817462657, 'iw_n_components': 30, 'iw_logistic_c': 1.7261823982168391e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:10:45,365] Trial 25 finished with value: 0.1858200608748082 and parameters: {'alpha': 375881.4416726455, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.005900202182398882, 'iw_n_components': 30, 'iw_logistic_c': 6.436491383715063e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:15:31,705] Trial 26 finished with value: 0.1849536321095059 and parameters: {'alpha': 509147.4792729845, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.02568273893810239, 'iw_n_components': 30, 'iw_logistic_c': 2.0573912813551423e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:19:54,364] Trial 27 finished with value: 0.17288155108781247 and parameters: {'alpha': 857713.2545169322, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.012204423966152936, 'iw_n_components': 30, 'iw_logistic_c': 1.3811670384309202e-07, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:24:40,261] Trial 28 finished with value: 0.1869349289404406 and parameters: {'alpha': 343324.17226948857, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.017635282513289486, 'iw_n_components': 30, 'iw_logistic_c': 5.92931208867862e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:28:28,817] Trial 29 finished with value: 0.17905687073271365 and parameters: {'alpha': 188508.40966217537, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.009320533988852488, 'iw_n_components': 5, 'iw_logistic_c': 3.7064743840691825e-06, 'iw_pca_fit': 'source', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 22 with value: 0.1908640360190079.
[I 2026-04-28 18:33:18,029] Trial 30 finished with value: 0.18501822019147154 and parameters: {'alpha': 221036.97012607133, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.012630947351408978, 'iw_n_components': 30, 'iw_logistic_c': 2.060273136980834e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.1908640360190079.
