Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_mlp_iw
ID of job: 24388827
The job was run on these nodes: idun-11-16
Config path: config/nested_cv_importance_weighted_mlp_config.json
[I 2026-05-05 23:04:58,998] Trial 1 finished with value: 0.18282649284242947 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.43888867594363706, 'batch_norm': False, 'lr': 0.0001688628306103078, 'weight_decay': 1.0954159676483666e-06, 'epochs': 298, 'loss': 'mse', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.004193356127903791, 'iw_n_components': 80, 'iw_logistic_c': 9.400839873988708e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 1 with value: 0.18282649284242947.
[I 2026-05-05 23:14:36,351] Trial 2 finished with value: 0.18266121573288596 and parameters: {'hidden_dims': '[512, 64]', 'dropout': 0.07220834610702047, 'batch_norm': False, 'lr': 2.8779057444450007e-06, 'weight_decay': 1.7819387991359787e-06, 'epochs': 157, 'loss': 'mse', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.004291393761611641, 'iw_n_components': 50, 'iw_logistic_c': 0.00104963762254145, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 1 with value: 0.18282649284242947.
[I 2026-05-05 23:22:54,715] Trial 3 finished with value: 0.16433771448393994 and parameters: {'hidden_dims': '[512, 64]', 'dropout': 0.2634942084194019, 'batch_norm': False, 'lr': 0.00021210339966830114, 'weight_decay': 1.3914035081483236e-05, 'epochs': 74, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.001798445948735291, 'iw_n_components': 40, 'iw_logistic_c': 0.016036064051887917, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 1 with value: 0.18282649284242947.
[I 2026-05-05 23:31:39,404] Trial 4 finished with value: 0.19066910931982514 and parameters: {'hidden_dims': '[256, 128]', 'dropout': 0.12270659908726697, 'batch_norm': False, 'lr': 1.0984849271139017e-05, 'weight_decay': 1.150786103361015e-06, 'epochs': 239, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.006357173651119782, 'iw_n_components': 40, 'iw_logistic_c': 1.7003213055010015e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 4 with value: 0.19066910931982514.
[I 2026-05-05 23:42:25,318] Trial 5 finished with value: 0.17898479085460603 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.5892302145348649, 'batch_norm': False, 'lr': 2.284394477470403e-05, 'weight_decay': 0.0006214766931628508, 'epochs': 274, 'loss': 'mse', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.0006691263773515672, 'iw_n_components': 50, 'iw_logistic_c': 0.0021034642571551997, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 4 with value: 0.19066910931982514.
[I 2026-05-05 23:46:13,063] Trial 6 pruned. 
[I 2026-05-05 23:52:32,434] Trial 7 finished with value: 0.17577418928896088 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.48183940726588204, 'batch_norm': False, 'lr': 1.0225627290166225e-05, 'weight_decay': 4.2678340497322e-07, 'epochs': 78, 'loss': 'mse', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.006840499604398374, 'iw_n_components': 10, 'iw_logistic_c': 3.554720142111015e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 4 with value: 0.19066910931982514.
[I 2026-05-06 00:02:52,412] Trial 8 finished with value: 0.19110017166181179 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.2666459845075265, 'batch_norm': False, 'lr': 0.00010361831667819088, 'weight_decay': 1.7087611111883968e-07, 'epochs': 292, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.004248705754606285, 'iw_n_components': 60, 'iw_logistic_c': 4.781340524379907, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 8 with value: 0.19110017166181179.
[I 2026-05-06 00:12:12,590] Trial 9 finished with value: 0.18385300720710812 and parameters: {'hidden_dims': '[256, 128]', 'dropout': 0.20846365759393828, 'batch_norm': False, 'lr': 7.2099687912175235e-06, 'weight_decay': 6.910731913659973e-07, 'epochs': 258, 'loss': 'mse', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.0034964173772503537, 'iw_n_components': 50, 'iw_logistic_c': 7.851534018520599e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 8 with value: 0.19110017166181179.
[I 2026-05-06 00:22:09,381] Trial 10 finished with value: 0.19240874035040448 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.3938620828116578, 'batch_norm': False, 'lr': 8.829154861942e-05, 'weight_decay': 2.262337379985524e-08, 'epochs': 213, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.04435862901208665, 'iw_n_components': 60, 'iw_logistic_c': 3.4355830196233943, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 10 with value: 0.19240874035040448.
[I 2026-05-06 00:32:06,617] Trial 11 finished with value: 0.1916900970720871 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.37812932268089117, 'batch_norm': False, 'lr': 8.024350999327521e-05, 'weight_decay': 1.280822881006787e-08, 'epochs': 215, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.04173669226856151, 'iw_n_components': 60, 'iw_logistic_c': 6.626471682810021, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 10 with value: 0.19240874035040448.
[I 2026-05-06 00:42:03,044] Trial 12 finished with value: 0.19648697455535935 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.4021954071882065, 'batch_norm': False, 'lr': 5.4822141272061965e-05, 'weight_decay': 1.0695193382369533e-08, 'epochs': 214, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.045299096773798064, 'iw_n_components': 60, 'iw_logistic_c': 9.259095041516725, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 00:49:22,071] Trial 13 finished with value: 0.18841424685748204 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.38782489170936363, 'batch_norm': False, 'lr': 4.0922600473302306e-05, 'weight_decay': 3.911135948319264e-08, 'epochs': 206, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.03261113933915638, 'iw_n_components': 20, 'iw_logistic_c': 0.36170940132000334, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 00:59:16,055] Trial 14 finished with value: 0.1768985660560946 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5332660099463624, 'batch_norm': False, 'lr': 0.0003600101229893462, 'weight_decay': 1.52043089292946e-08, 'epochs': 205, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.01508377929883153, 'iw_n_components': 60, 'iw_logistic_c': 0.1321462858233992, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 01:08:42,558] Trial 15 finished with value: 0.1547789495607939 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.36352553278796207, 'batch_norm': False, 'lr': 1.1859418713743868e-06, 'weight_decay': 6.385058787955976e-05, 'epochs': 114, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.017919537946570106, 'iw_n_components': 60, 'iw_logistic_c': 0.364857792921428, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 01:18:45,240] Trial 16 finished with value: 0.1894141513490992 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.0042019672727627855, 'batch_norm': False, 'lr': 3.9782599798826e-05, 'weight_decay': 5.447552934428355e-08, 'epochs': 233, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.020767781868171818, 'iw_n_components': 60, 'iw_logistic_c': 7.817191247792612, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 01:29:51,391] Trial 17 finished with value: 0.18884205686452718 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.4666562451310606, 'batch_norm': False, 'lr': 6.317007567433174e-05, 'weight_decay': 5.2222789284597935e-08, 'epochs': 186, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.04645689000269422, 'iw_n_components': 80, 'iw_logistic_c': 0.05676352182521116, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 01:34:19,435] Trial 18 pruned. 
[I 2026-05-06 01:39:11,664] Trial 19 pruned. 
[I 2026-05-06 01:49:19,083] Trial 20 finished with value: 0.18813634979446858 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.32251843476506714, 'batch_norm': False, 'lr': 0.00011932598231564278, 'weight_decay': 1.5174052261826823e-05, 'epochs': 251, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.009678301862704925, 'iw_n_components': 60, 'iw_logistic_c': 1.4936760901431012e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 01:59:16,543] Trial 21 finished with value: 0.1951887182038812 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.41320457702626545, 'batch_norm': False, 'lr': 7.167590761926679e-05, 'weight_decay': 1.0914532954998465e-08, 'epochs': 216, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.03902189075612413, 'iw_n_components': 60, 'iw_logistic_c': 2.482937384839701, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 12 with value: 0.19648697455535935.
[I 2026-05-06 02:09:18,837] Trial 22 finished with value: 0.19743578958857927 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.3931928150224688, 'batch_norm': False, 'lr': 5.9328654949633676e-05, 'weight_decay': 3.3527608853636716e-08, 'epochs': 225, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.028432546873538047, 'iw_n_components': 60, 'iw_logistic_c': 1.4144709033084593, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.19743578958857927.
[I 2026-05-06 02:19:22,658] Trial 23 finished with value: 0.19096565618810019 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.4306155193022137, 'batch_norm': False, 'lr': 4.3810010419287336e-05, 'weight_decay': 7.892606320555943e-08, 'epochs': 228, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.026232712550742793, 'iw_n_components': 60, 'iw_logistic_c': 1.0618507593140363, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 22 with value: 0.19743578958857927.
[I 2026-05-06 02:29:13,886] Trial 24 finished with value: 0.19745811709270658 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5244828441822716, 'batch_norm': False, 'lr': 1.4197989437403986e-05, 'weight_decay': 2.8072354431388786e-08, 'epochs': 183, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.03035776886218468, 'iw_n_components': 60, 'iw_logistic_c': 0.04520391548135075, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 24 with value: 0.19745811709270658.
[I 2026-05-06 02:39:04,242] Trial 25 finished with value: 0.20874693142974482 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5841059086652844, 'batch_norm': False, 'lr': 4.000315491060524e-06, 'weight_decay': 3.493923574315364e-08, 'epochs': 181, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.02566871066478582, 'iw_n_components': 60, 'iw_logistic_c': 0.03437766926237802, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 02:48:52,865] Trial 26 finished with value: 0.19712410824815602 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5888248323242237, 'batch_norm': False, 'lr': 3.647603321271354e-06, 'weight_decay': 3.0949843988972925e-07, 'epochs': 178, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.011226882879579977, 'iw_n_components': 60, 'iw_logistic_c': 0.027517429534520285, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 02:57:29,272] Trial 27 pruned. 
[I 2026-05-06 03:05:18,545] Trial 28 finished with value: 0.16579218303857418 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.5527334137140195, 'batch_norm': False, 'lr': 1.5864747827822705e-06, 'weight_decay': 9.540283776076745e-08, 'epochs': 148, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.016325656340493717, 'iw_n_components': 20, 'iw_logistic_c': 0.007549278680886071, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 03:12:45,627] Trial 29 finished with value: 0.19445821568834543 and parameters: {'hidden_dims': '[256, 128]', 'dropout': 0.48498009122376956, 'batch_norm': False, 'lr': 1.6261954572925498e-05, 'weight_decay': 1.0252492697063735e-05, 'epochs': 134, 'loss': 'mse', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.008335497968628128, 'iw_n_components': 30, 'iw_logistic_c': 0.057500570542520626, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 03:19:14,435] Trial 30 finished with value: 0.20401782467064766 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5611656753945127, 'batch_norm': False, 'lr': 5.7734008355246796e-06, 'weight_decay': 8.312838365730812e-05, 'epochs': 183, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0023998706891585507, 'iw_n_components': 10, 'iw_logistic_c': 0.00020642767674275842, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 03:25:45,372] Trial 31 finished with value: 0.2032092359875901 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5980482994917691, 'batch_norm': False, 'lr': 5.8470527778103645e-06, 'weight_decay': 0.0005276061791787537, 'epochs': 190, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0030008211955229757, 'iw_n_components': 10, 'iw_logistic_c': 0.000192520290873328, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 03:32:15,934] Trial 32 pruned. 
[I 2026-05-06 03:36:05,751] Trial 33 pruned. 
[I 2026-05-06 03:42:37,577] Trial 34 finished with value: 0.18730712537977387 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5125651130901401, 'batch_norm': False, 'lr': 9.703253320929968e-06, 'weight_decay': 0.00014635974890331015, 'epochs': 192, 'loss': 'mse', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0014281032139827452, 'iw_n_components': 10, 'iw_logistic_c': 0.0009588811229458194, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 03:49:43,177] Trial 35 finished with value: 0.18864271975637642 and parameters: {'hidden_dims': '[512, 64]', 'dropout': 0.5681666327561179, 'batch_norm': False, 'lr': 5.548031660457933e-06, 'weight_decay': 8.694231592800009e-05, 'epochs': 152, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0010729321873308505, 'iw_n_components': 10, 'iw_logistic_c': 3.798796079131754e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 04:01:17,280] Trial 36 finished with value: 0.1854487666785855 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.4539528755807095, 'batch_norm': False, 'lr': 2.120760798478931e-06, 'weight_decay': 0.0002123005483091011, 'epochs': 133, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.002824322787494582, 'iw_n_components': 80, 'iw_logistic_c': 0.0014738389534595707, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 04:07:42,101] Trial 37 finished with value: 0.19172645321291162 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.5068933418246414, 'batch_norm': False, 'lr': 1.3907954833976287e-05, 'weight_decay': 4.1454835113643304e-06, 'epochs': 170, 'loss': 'mse', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.005033892243768557, 'iw_n_components': 10, 'iw_logistic_c': 0.0004163633265740526, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 04:14:03,577] Trial 38 finished with value: 0.16139124149214665 and parameters: {'hidden_dims': '[256, 128]', 'dropout': 0.5626457756595469, 'batch_norm': False, 'lr': 3.312460768323879e-06, 'weight_decay': 2.715698531333312e-05, 'epochs': 159, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.002593731633144162, 'iw_n_components': 10, 'iw_logistic_c': 3.899804652261802e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 04:23:38,463] Trial 39 finished with value: 0.19800396083893154 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.5789347679985984, 'batch_norm': False, 'lr': 2.4512186837189087e-05, 'weight_decay': 3.8055018166218027e-06, 'epochs': 198, 'loss': 'mae', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.006121382259639232, 'iw_n_components': 40, 'iw_logistic_c': 0.003855600453653697, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 25 with value: 0.20874693142974482.
[I 2026-05-06 04:31:49,459] Trial 0 finished with value: 0.18695002108410852 and parameters: {'hidden_dims': '[256, 128]', 'dropout': 0.18584155530312246, 'batch_norm': False, 'lr': 0.0007461243578022468, 'weight_decay': 3.677761493113531e-06, 'epochs': 129, 'loss': 'mse', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.0028019443363010753, 'iw_n_components': 30, 'iw_logistic_c': 1.1501102218860025e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.18695002108410852.
[I 2026-05-06 04:44:34,832] Trial 1 finished with value: 0.1936729263429145 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.43888867594363706, 'batch_norm': False, 'lr': 0.0001688628306103078, 'weight_decay': 1.0954159676483666e-06, 'epochs': 298, 'loss': 'mse', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.004193356127903791, 'iw_n_components': 80, 'iw_logistic_c': 9.400839873988708e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 1 with value: 0.1936729263429145.
[I 2026-05-06 04:53:56,002] Trial 2 finished with value: 0.18997477724536488 and parameters: {'hidden_dims': '[512, 64]', 'dropout': 0.07220834610702047, 'batch_norm': False, 'lr': 2.8779057444450007e-06, 'weight_decay': 1.7819387991359787e-06, 'epochs': 157, 'loss': 'mse', 'optimizer': 'adam', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.004291393761611641, 'iw_n_components': 50, 'iw_logistic_c': 0.00104963762254145, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 1 with value: 0.1936729263429145.
[I 2026-05-06 05:01:59,343] Trial 3 finished with value: 0.16341105299263853 and parameters: {'hidden_dims': '[512, 64]', 'dropout': 0.2634942084194019, 'batch_norm': False, 'lr': 0.00021210339966830114, 'weight_decay': 1.3914035081483236e-05, 'epochs': 74, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.001798445948735291, 'iw_n_components': 40, 'iw_logistic_c': 0.016036064051887917, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 1 with value: 0.1936729263429145.
[I 2026-05-06 05:10:28,171] Trial 4 finished with value: 0.18980024290811678 and parameters: {'hidden_dims': '[256, 128]', 'dropout': 0.12270659908726697, 'batch_norm': False, 'lr': 1.0984849271139017e-05, 'weight_decay': 1.150786103361015e-06, 'epochs': 239, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.006357173651119782, 'iw_n_components': 40, 'iw_logistic_c': 1.7003213055010015e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 1 with value: 0.1936729263429145.
[I 2026-05-06 05:20:54,053] Trial 5 finished with value: 0.19068343663423212 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.5892302145348649, 'batch_norm': False, 'lr': 2.284394477470403e-05, 'weight_decay': 0.0006214766931628508, 'epochs': 274, 'loss': 'mse', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.0006691263773515672, 'iw_n_components': 50, 'iw_logistic_c': 0.0021034642571551997, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 1 with value: 0.1936729263429145.
[I 2026-05-06 05:27:02,108] Trial 6 finished with value: 0.19225668824120762 and parameters: {'hidden_dims': '[256, 128]', 'dropout': 0.2844516162253578, 'batch_norm': False, 'lr': 0.0009693901791430116, 'weight_decay': 1.3395807063514938e-07, 'epochs': 164, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.0006852641422012713, 'iw_n_components': 10, 'iw_logistic_c': 0.00012076695820926545, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 1 with value: 0.1936729263429145.
[I 2026-05-06 05:33:08,040] Trial 7 finished with value: 0.19983367645503822 and parameters: {'hidden_dims': '[512, 128]', 'dropout': 0.48183940726588204, 'batch_norm': False, 'lr': 1.0225627290166225e-05, 'weight_decay': 4.2678340497322e-07, 'epochs': 78, 'loss': 'mse', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.006840499604398374, 'iw_n_components': 10, 'iw_logistic_c': 3.554720142111015e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 7 with value: 0.19983367645503822.
[I 2026-05-06 05:43:08,019] Trial 8 finished with value: 0.18109267732731396 and parameters: {'hidden_dims': '[256, 64]', 'dropout': 0.2666459845075265, 'batch_norm': False, 'lr': 0.00010361831667819088, 'weight_decay': 1.7087611111883968e-07, 'epochs': 292, 'loss': 'mae', 'optimizer': 'adamw', 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.004248705754606285, 'iw_n_components': 60, 'iw_logistic_c': 4.781340524379907, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 7 with value: 0.19983367645503822.
