Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24378212
Array task ID: 13
The job was run on these nodes: idun-04-18
[I 2026-05-04 00:16:59,018] Trial 0 finished with value: 0.20380086326900054 and parameters: {'alpha': 574323.565896313, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.005989214663243749, 'iw_n_components': 20, 'iw_logistic_c': 2.8870927958158354, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.20380086326900054.
[I 2026-05-04 00:19:27,036] Trial 1 finished with value: 0.1992043640881721 and parameters: {'alpha': 145427.84270397192, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0022034134189735897, 'iw_n_components': 10, 'iw_logistic_c': 8.53225823447423, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.20380086326900054.
[I 2026-05-04 00:22:03,191] Trial 2 finished with value: 0.20956584524690403 and parameters: {'alpha': 337268.1824826383, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.0011214380556681478, 'iw_n_components': 40, 'iw_logistic_c': 0.0004456301044046966, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 2 with value: 0.20956584524690403.
[I 2026-05-04 00:24:38,707] Trial 3 finished with value: 0.21502909602581055 and parameters: {'alpha': 623873.8362358484, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0010704282286164728, 'iw_n_components': 30, 'iw_logistic_c': 0.003649078989687946, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:25:06,543] Trial 4 finished with value: 0.19406295430209514 and parameters: {'alpha': 1199521.094898443, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:27:48,898] Trial 5 finished with value: 0.2044854651860908 and parameters: {'alpha': 594205.5826125565, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.017782866059784724, 'iw_n_components': 40, 'iw_logistic_c': 0.3876202021284575, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:30:16,521] Trial 6 finished with value: 0.19931906694517224 and parameters: {'alpha': 102431.18633356069, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.0017147683107745938, 'iw_n_components': 20, 'iw_logistic_c': 4.32601466983518e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:32:51,281] Trial 7 finished with value: 0.20479640619925504 and parameters: {'alpha': 1830941.3950631474, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.006357173651119782, 'iw_n_components': 40, 'iw_logistic_c': 1.7003213055010015e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:33:19,135] Trial 8 finished with value: 0.193978772467432 and parameters: {'alpha': 1221444.8156569519, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:33:46,949] Trial 9 finished with value: 0.1987545398273967 and parameters: {'alpha': 201218.30977627521, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:34:14,735] Trial 10 finished with value: 0.19030369078548476 and parameters: {'alpha': 2977216.24380691, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:36:49,805] Trial 11 finished with value: 0.2145140137186159 and parameters: {'alpha': 306366.7984675958, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.0005982569788900682, 'iw_n_components': 30, 'iw_logistic_c': 0.0028259868051425203, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:39:26,194] Trial 12 finished with value: 0.20245986201659055 and parameters: {'alpha': 318680.08313899, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.000522181516790734, 'iw_n_components': 30, 'iw_logistic_c': 0.01017216121867793, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:42:01,771] Trial 13 finished with value: 0.20869511812452446 and parameters: {'alpha': 376925.88529044227, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0005745000559553773, 'iw_n_components': 30, 'iw_logistic_c': 0.005774439968275164, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:44:39,570] Trial 14 finished with value: 0.21394137391131224 and parameters: {'alpha': 862194.1077764065, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.25, 'iw_prob_clip': 0.0012159443483909277, 'iw_n_components': 60, 'iw_logistic_c': 0.0002651970946938994, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:47:15,007] Trial 15 finished with value: 0.20854238224101782 and parameters: {'alpha': 205024.0191285135, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 1.5, 'iw_prob_clip': 0.003025086586752821, 'iw_n_components': 30, 'iw_logistic_c': 0.04935157842580217, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:49:48,589] Trial 16 finished with value: 0.20178291094556872 and parameters: {'alpha': 429029.9409537327, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.03337712720521347, 'iw_n_components': 50, 'iw_logistic_c': 2.153476778099544e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:52:28,740] Trial 17 finished with value: 0.21462564341334872 and parameters: {'alpha': 779115.9443244248, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.000864023554601459, 'iw_n_components': 80, 'iw_logistic_c': 5.941525889882648e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:52:56,295] Trial 18 finished with value: 0.19575651894193946 and parameters: {'alpha': 835255.4487667617, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:55:36,030] Trial 19 finished with value: 0.21238448222478631 and parameters: {'alpha': 848311.2228679878, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0031727099526861965, 'iw_n_components': 80, 'iw_logistic_c': 3.5529815574933636e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 00:58:15,016] Trial 20 finished with value: 0.20635536470064686 and parameters: {'alpha': 1562513.1253098678, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0009624760632275688, 'iw_n_components': 80, 'iw_logistic_c': 1.1307694887126667e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 3 with value: 0.21502909602581055.
[I 2026-05-04 01:00:47,132] Trial 21 finished with value: 0.2125045043276251 and parameters: {'alpha': 555186.5077985119, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 2.0, 'iw_prob_clip': 0.0007749587118561712, 'iw_n_components': 30, 'iw_logistic_c': 0.0022947199551883028, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 3 with value: 0.21502909602581055.
