Running from this directory: /cluster/work/simennes/Master_thesis
Name of job: ncv_ridge_iw
ID of job: 24361683
Array task ID: 13
The job was run on these nodes: idun-05-30
[I 2026-04-29 19:17:25,229] Trial 0 finished with value: 0.20850510200268513 and parameters: {'alpha': 233144.78773166405, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.003473407124083527, 'iw_n_components': 10, 'iw_logistic_c': 4.788440522914161e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:21:58,179] Trial 1 finished with value: 0.1996684401141549 and parameters: {'alpha': 678446.9694418118, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.013068429331375598, 'iw_n_components': 10, 'iw_logistic_c': 0.08711457855994918, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:22:39,664] Trial 2 finished with value: 0.1974176909797924 and parameters: {'alpha': 143366.13979665696, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:27:21,080] Trial 3 finished with value: 0.1868579613654196 and parameters: {'alpha': 58361.61366993588, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.0019861124260693325, 'iw_n_components': 20, 'iw_logistic_c': 0.0004456301044046966, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.5}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:32:25,625] Trial 4 finished with value: 0.20591753688739317 and parameters: {'alpha': 250773.322847116, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.002976108514822249, 'iw_n_components': 20, 'iw_logistic_c': 4.619061290318921e-07, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 1.0}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:33:04,473] Trial 5 finished with value: 0.1899486061927655 and parameters: {'alpha': 62532.36213374259, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:33:44,905] Trial 6 finished with value: 0.1905889541783116 and parameters: {'alpha': 65987.16623129728, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:38:15,373] Trial 7 finished with value: 0.20397512823463432 and parameters: {'alpha': 258199.7322511972, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 5.0, 'iw_prob_clip': 0.011698400979567373, 'iw_n_components': 10, 'iw_logistic_c': 2.0700004045587807e-05, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 0 with value: 0.20850510200268513.
[I 2026-04-29 19:42:27,473] Trial 8 finished with value: 0.21230990756508059 and parameters: {'alpha': 471111.2729113027, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0028488821422992545, 'iw_n_components': 5, 'iw_logistic_c': 4.32601466983518e-06, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.9}. Best is trial 8 with value: 0.21230990756508059.
[I 2026-04-29 19:47:21,724] Trial 9 finished with value: 0.209931344265638 and parameters: {'alpha': 647318.353565713, 'use_snp_selection': False, 'iw_method': 'pc_logistic', 'iw_clip_max': 3.0, 'iw_prob_clip': 0.0018153829433867708, 'iw_n_components': 30, 'iw_logistic_c': 0.00016321259509605548, 'iw_pca_fit': 'combined', 'iw_solver': 'lbfgs', 'iw_rho': 0.75}. Best is trial 8 with value: 0.21230990756508059.
[I 2026-04-29 19:48:00,900] Trial 10 finished with value: 0.1949294902785697 and parameters: {'alpha': 996978.419518717, 'use_snp_selection': False, 'iw_method': 'uniform'}. Best is trial 8 with value: 0.21230990756508059.
