trait,target_island,target_island_name,source_island,source_island_name,n_island,phi_mean,phi_std,phi_per_ind_mean,phi_per_ind_std,n_repeats,rank_mean_phi_per_ind
thr_tarsus,7,Onøy og Lurøy,10,Aldra,173,0.0595502085001434,0.0728463788339063,0.0003442208583823,0.0004210773343,10,1
thr_tarsus,7,Onøy og Lurøy,11,Leka,583,0.0120820818935518,0.0508567898077051,2.0723982664754423e-05,8.723291562213578e-05,10,9
thr_tarsus,7,Onøy og Lurøy,12,Vega,396,-0.0041928206011623,0.0359484731340618,-1.0587930811015984e-05,9.077897256076234e-05,10,13
thr_tarsus,7,Onøy og Lurøy,13,Vikna,583,0.0415294420181136,0.0422269730066362,7.123403433638698e-05,7.243048543162308e-05,10,6
thr_tarsus,7,Onøy og Lurøy,14,Lauvøya,688,-0.0005003740494664,0.0497907344826055,-7.272878625965408e-07,7.23702536084383e-05,10,11
thr_tarsus,8,Lovund,0,Nesøy,117,0.0482508861376654,0.0600015116179729,0.0004124007362193,0.0005128334326322,10,1
thr_tarsus,8,Lovund,1,Myken,92,0.0074461484160888,0.0503845184648705,8.093639582705227e-05,0.0005476578094007,10,5
thr_tarsus,8,Lovund,2,Træna,286,0.0193354654414415,0.0529334987958014,6.760652252252284e-05,0.0001850821636216,10,6
thr_tarsus,8,Lovund,3,Selvær,194,0.0398032792821709,0.056367700285818,0.0002051715426916,0.0002905551561124,10,4
thr_tarsus,8,Lovund,4,Gjerøy,555,0.0348040054631978,0.0676349741743409,6.270991975350963e-05,0.0001218648183321,10,7
thr_tarsus,8,Lovund,5,Hestmannøy,1063,0.0202517473439636,0.1425975635101745,1.905150267541263e-05,0.0001341463438477,10,12
thr_tarsus,8,Lovund,6,Indre Kvarøy,348,0.0198841211963544,0.0630700003890824,5.713827929986917e-05,0.0001812356333019,10,9
thr_tarsus,8,Lovund,7,Onøy og Lurøy,257,-0.0397001561241394,0.0503310138963739,-0.0001544753156581,0.0001958405209975,10,14
thr_tarsus,8,Lovund,9,Sleneset,163,0.055555589168607,0.0802080882899383,0.0003408318353902,0.0004920741612879,10,2
thr_tarsus,8,Lovund,10,Aldra,173,0.058936549854659,0.0278667701350661,0.0003406736985818,0.0001610795961564,10,3
thr_tarsus,8,Lovund,11,Leka,583,0.0336750416445788,0.0621118801543474,5.776164947612144e-05,0.0001065383879148,10,8
thr_tarsus,8,Lovund,12,Vega,396,0.0098859028358814,0.0658240068150361,2.496440110071068e-05,0.0001662222394319,10,11
thr_tarsus,8,Lovund,13,Vikna,583,-0.0084847010525176,0.044700797165699,-1.4553518100373294e-05,7.667375157066726e-05,10,13
thr_tarsus,8,Lovund,14,Lauvøya,688,0.0207999842232317,0.0622110903862681,3.0232535208185623e-05,9.04230964916688e-05,10,10
thr_tarsus,9,Sleneset,0,Nesøy,117,0.0368980883531962,0.0478411924096844,0.000315368276523,0.0004088990804246,10,3
thr_tarsus,9,Sleneset,1,Myken,92,0.0154837786426687,0.0300116665088328,0.0001683019417681,0.0003262137664003,10,5
thr_tarsus,9,Sleneset,2,Træna,286,0.0114620380055711,0.0808387366182318,4.007705596353532e-05,0.0002826529252385,10,7
thr_tarsus,9,Sleneset,3,Selvær,194,0.0654002818891391,0.0505381865722589,0.0003371148550986,0.0002605061163518,10,2
thr_tarsus,9,Sleneset,4,Gjerøy,555,-0.0169111169116026,0.0628345402738265,-3.047048092180651e-05,0.0001132153878807,10,13
thr_tarsus,9,Sleneset,5,Hestmannøy,1063,0.0115363184612771,0.0528208802324275,1.0852604385020818e-05,4.969038591949914e-05,10,11
thr_tarsus,9,Sleneset,6,Indre Kvarøy,348,0.0931865895689976,0.0972063975880833,0.0002677775562327,0.0002793287287013,10,4
thr_tarsus,9,Sleneset,7,Onøy og Lurøy,257,-0.0133079887553824,0.1032114743806037,-5.178205741393953e-05,0.0004016010676288,10,14
thr_tarsus,9,Sleneset,8,Lovund,152,0.0796087232893746,0.0680601537801801,0.0005237416005879,0.0004477641696064,10,1
thr_tarsus,9,Sleneset,10,Aldra,173,0.0048236416915775,0.0269781821756017,2.7882321916633123e-05,0.0001559432495699,10,10
thr_tarsus,9,Sleneset,11,Leka,583,0.021207208222331,0.0479108053938905,3.6376000381356925e-05,8.217976911473509e-05,10,8
thr_tarsus,9,Sleneset,12,Vega,396,-0.0030241610730211,0.0489159236184857,-7.636770386417016e-06,0.0001235250596426,10,12
thr_tarsus,9,Sleneset,13,Vikna,583,0.0363275805241326,0.0434635967107403,6.231145887501314e-05,7.455162386061817e-05,10,6
thr_tarsus,9,Sleneset,14,Lauvøya,688,0.0198817920834503,0.0722543284351429,2.8897953609666253e-05,0.0001050208262138,10,9
thr_tarsus,10,Aldra,0,Nesøy,117,0.0010797419541996,0.0389752175295633,9.22856371110794e-06,0.0003331215173466,10,9
thr_tarsus,10,Aldra,1,Myken,92,0.0126579471230054,0.037272796514245,0.0001375863817717,0.0004051390925461,10,5
thr_tarsus,10,Aldra,2,Træna,286,0.0911438136110559,0.0964088079127026,0.0003186846629757,0.0003370937339604,10,1
thr_tarsus,10,Aldra,3,Selvær,194,0.0092935443057594,0.045304193441194,4.790486755546088e-05,0.0002335267703154,10,6
thr_tarsus,10,Aldra,4,Gjerøy,555,-0.0213128455777511,0.0833452425335502,-3.840152356351553e-05,0.0001501716081685,10,13
thr_tarsus,10,Aldra,5,Hestmannøy,1063,-0.0324148562580201,0.088784481302492,-3.049375000754484e-05,8.352256002115901e-05,10,12
thr_tarsus,10,Aldra,6,Indre Kvarøy,348,0.0117591016644232,0.0842243030102132,3.37905220242046e-05,0.0002420238592247,10,8
thr_tarsus,10,Aldra,7,Onøy og Lurøy,257,0.0745341805322949,0.0818373571268565,0.0002900162666626,0.0003184332962134,10,3
thr_tarsus,10,Aldra,8,Lovund,152,0.045441398359789,0.0513494063847933,0.0002989565681565,0.0003378250420052,10,2
thr_tarsus,10,Aldra,9,Sleneset,163,0.0236039942068326,0.0447374760485203,0.00014480978041,0.0002744630432424,10,4
thr_tarsus,10,Aldra,11,Leka,583,-0.0066340945236509,0.0602077515060762,-1.1379235889624224e-05,0.0001032723010395,10,11
thr_tarsus,10,Aldra,12,Vega,396,-0.0015415491790533,0.0399206845271604,-3.892800957205482e-06,0.000100809809412,10,10
thr_tarsus,10,Aldra,13,Vikna,583,-0.0548869000761055,0.06039923107628,-9.414562620258244e-05,0.0001036007394104,10,14
thr_tarsus,10,Aldra,14,Lauvøya,688,0.0275026620711619,0.0516958353985236,3.997479952203766e-05,7.513929563738907e-05,10,7
thr_tarsus,11,Leka,0,Nesøy,117,0.0156850605359379,0.0419362726131745,0.000134060346461,0.0003584296804544,10,5
thr_tarsus,11,Leka,1,Myken,92,-0.0097081176056,0.0287919047306133,-0.0001055230174521,0.0003129554862023,10,13
thr_tarsus,11,Leka,2,Træna,286,-0.0029372037816169,0.05109715082982,-1.0269943292367e-05,0.0001786613665378,10,11
thr_tarsus,11,Leka,3,Selvær,194,0.0186715514710303,0.0358297787542185,9.624511067541395e-05,0.0001846895812073,10,7
thr_tarsus,11,Leka,4,Gjerøy,555,0.0416404221969645,0.0799241937789869,7.502778774227846e-05,0.0001440075563585,10,8
thr_tarsus,11,Leka,5,Hestmannøy,1063,0.0336402335650897,0.0700892903117871,3.164650382416717e-05,6.593536247581107e-05,10,10
thr_tarsus,11,Leka,6,Indre Kvarøy,348,0.0123377186917913,0.0615586854147837,3.545321463158429e-05,0.0001768927741804,10,9
thr_tarsus,11,Leka,7,Onøy og Lurøy,257,0.0287342732307542,0.0785339080609062,0.0001118065106255,0.0003055794087973,10,6
thr_tarsus,11,Leka,8,Lovund,152,0.040945832107031,0.0479840619357544,0.0002693804743883,0.0003156846179983,10,1
thr_tarsus,11,Leka,9,Sleneset,163,0.0228333219656032,0.0445629440226258,0.0001400817298503,0.0002733922946173,10,4
thr_tarsus,11,Leka,10,Aldra,173,-0.0255947180875409,0.0401992090545419,-0.0001479463473268,0.0002323653702574,10,14
thr_tarsus,11,Leka,12,Vega,396,-0.0409368842548478,0.0818351247123792,-0.0001033759703405,0.0002066543553342,10,12
thr_tarsus,11,Leka,13,Vikna,583,0.0981181812994795,0.1230546499893803,0.0001682987672375,0.0002110714408051,10,2
thr_tarsus,11,Leka,14,Lauvøya,688,0.1095009146767867,0.0841868497882859,0.0001591583062162,0.0001223646072504,10,3
thr_tarsus,12,Vega,0,Nesøy,117,0.0459546185998906,0.0526148362591983,0.0003927745179477,0.0004496994552068,10,1
thr_tarsus,12,Vega,1,Myken,92,-0.0174946663592966,0.0367652062663695,-0.0001901594169488,0.0003996218072431,10,14
thr_tarsus,12,Vega,2,Træna,286,-0.0003275280754367,0.117199393385128,-1.1452030609676315e-06,0.0004097880887591,10,9
thr_tarsus,12,Vega,3,Selvær,194,-0.01967029395226,0.0426847500107869,-0.0001013932677951,0.0002200244845916,10,12
thr_tarsus,12,Vega,4,Gjerøy,555,-0.020205913139818,0.0984421450836447,-3.640705070237487e-05,0.0001773732343849,10,11
thr_tarsus,12,Vega,5,Hestmannøy,1063,0.0389729324193594,0.1230949727964131,3.666315373411049e-05,0.0001157995981151,10,6
thr_tarsus,12,Vega,6,Indre Kvarøy,348,-0.0640807512661933,0.0555392035350148,-0.0001841400898453,0.0001595954124569,10,13
thr_tarsus,12,Vega,7,Onøy og Lurøy,257,0.0150894736253187,0.1081869996987549,5.8713905156882144e-05,0.000420961088322,10,5
thr_tarsus,12,Vega,8,Lovund,152,0.0264763871499164,0.0608009290030866,0.0001741867575652,0.0004000061118624,10,3
thr_tarsus,12,Vega,9,Sleneset,163,0.0293521926634403,0.0329217661405,0.0001800748016161,0.0002019740254018,10,2
thr_tarsus,12,Vega,10,Aldra,173,0.0020944075809384,0.0653189232475742,1.2106402201956248e-05,0.0003775660303327,10,7
thr_tarsus,12,Vega,11,Leka,583,0.0024392358395758,0.0524278996971653,4.183937975258692e-06,8.992778678759071e-05,10,8
thr_tarsus,12,Vega,13,Vikna,583,-0.0063522573239389,0.1570641551719547,-1.0895810161130302e-05,0.0002694067841714,10,10
thr_tarsus,12,Vega,14,Lauvøya,688,0.0623330979862282,0.1963644173260652,9.060043311951776e-05,0.0002854133972762,10,4
thr_tarsus,13,Vikna,0,Nesøy,117,0.0003404234376487,0.0688632574258448,2.9096020311856005e-06,0.0005885748497935,10,9
thr_tarsus,13,Vikna,1,Myken,92,0.0081938006450372,0.0219016811541304,8.906305048953528e-05,0.0002380617516753,10,4
thr_tarsus,13,Vikna,2,Træna,286,0.0212607011922863,0.0875730786148745,7.433811605694516e-05,0.0003061995755764,10,7
thr_tarsus,13,Vikna,3,Selvær,194,0.0158918766329766,0.0418074624993074,8.191688986070427e-05,0.000215502384017,10,5
thr_tarsus,13,Vikna,4,Gjerøy,555,0.042383965585374,0.0786910135333233,7.636750555923248e-05,0.0001417856099699,10,6
thr_tarsus,13,Vikna,5,Hestmannøy,1063,-0.0025823428578469,0.10108115733114,-2.429297138143852e-06,9.50904584488618e-05,10,10
thr_tarsus,13,Vikna,6,Indre Kvarøy,348,0.0253538744971913,0.0382976611235751,7.285596119882583e-05,0.0001100507503551,10,8
thr_tarsus,13,Vikna,7,Onøy og Lurøy,257,0.0250271109833286,0.0535503078648069,9.738175479894415e-05,0.0002083669566724,10,3
thr_tarsus,13,Vikna,8,Lovund,152,-0.0217858113407756,0.0409146664249175,-0.0001433277061893,0.000269175437006,10,13
thr_tarsus,13,Vikna,9,Sleneset,163,0.0220103134088458,0.051256782021977,0.0001350325976002,0.0003144587854109,10,2
thr_tarsus,13,Vikna,10,Aldra,173,-0.0059764292787273,0.0641172276446226,-3.454583398108308e-05,0.0003706198129746,10,12
thr_tarsus,13,Vikna,11,Leka,583,0.080435196921147,0.0962012020059297,0.0001379677477206,0.000165010638089,10,1
thr_tarsus,13,Vikna,12,Vega,396,-0.090060464575369,0.1007629797981419,-0.0002274254155943,0.0002544519691872,10,14
thr_tarsus,13,Vikna,14,Lauvøya,688,-0.0102600485143588,0.0886348086210401,-1.491286121273091e-05,0.0001288296636933,10,11
thr_tarsus,14,Lauvøya,0,Nesøy,117,-0.0192751879094758,0.067341506318428,-0.0001647451958074,0.000575568430072,10,13
thr_tarsus,14,Lauvøya,1,Myken,92,-0.0446425648765303,0.0455604099976692,-0.000485245270397,0.0004952218478007,10,14
thr_tarsus,14,Lauvøya,2,Træna,286,-0.0322061727113756,0.039228102008611,-0.0001126089954943,0.0001371611958343,10,12
thr_tarsus,14,Lauvøya,3,Selvær,194,0.0135539842654027,0.0505132091595146,6.986589827527175e-05,0.0002603773668016,10,7
thr_tarsus,14,Lauvøya,4,Gjerøy,555,-0.0082065882391564,0.0807814589794895,-1.4786645475957476e-05,0.0001455521783414,10,9
thr_tarsus,14,Lauvøya,5,Hestmannøy,1063,0.0150465700969944,0.1110067438091574,1.415481664816038e-05,0.000104427792859,10,8
thr_tarsus,14,Lauvøya,6,Indre Kvarøy,348,-0.0129616227406384,0.0624277057445854,-3.724604235815635e-05,0.0001793899590361,10,11
