permutation_index,source_island,phi_running,rank_running,source_island_name,target_island,trait,repeat,split_seed
26,12,-0.027836375555261,11,Vega,0,thr_tarsus,0,14
26,13,-0.0686222008095961,13,Vikna,0,thr_tarsus,0,14
26,14,0.0928975445294895,4,Lauvøya,0,thr_tarsus,0,14
27,1,-0.0493010858534489,12,Myken,0,thr_tarsus,0,14
27,2,0.1063513003588938,3,Træna,0,thr_tarsus,0,14
27,3,0.1473602016920626,1,Selvær,0,thr_tarsus,0,14
27,4,0.0016813297017139,8,Gjerøy,0,thr_tarsus,0,14
27,5,-0.186972999990255,14,Hestmannøy,0,thr_tarsus,0,14
27,6,0.1125984130379795,2,Indre Kvarøy,0,thr_tarsus,0,14
27,7,-0.0121037500630831,9,Onøy og Lurøy,0,thr_tarsus,0,14
27,8,0.0549744403338246,6,Lovund,0,thr_tarsus,0,14
27,9,0.0275878091601048,7,Sleneset,0,thr_tarsus,0,14
27,10,-0.0175937483498462,10,Aldra,0,thr_tarsus,0,14
27,11,0.0787079285685911,5,Leka,0,thr_tarsus,0,14
27,12,-0.0268627789894765,11,Vega,0,thr_tarsus,0,14
27,13,-0.0688112930762442,13,Vikna,0,thr_tarsus,0,14
27,14,0.091425165856693,4,Lauvøya,0,thr_tarsus,0,14
28,1,-0.0500722617979007,12,Myken,0,thr_tarsus,0,14
28,2,0.1068058106097868,3,Træna,0,thr_tarsus,0,14
28,3,0.1483566438013643,1,Selvær,0,thr_tarsus,0,14
28,4,0.0029322593185997,8,Gjerøy,0,thr_tarsus,0,14
28,5,-0.1893844986169801,14,Hestmannøy,0,thr_tarsus,0,14
28,6,0.1108538965341683,2,Indre Kvarøy,0,thr_tarsus,0,14
28,7,-0.0094802505491169,9,Onøy og Lurøy,0,thr_tarsus,0,14
28,8,0.0539025078545752,6,Lovund,0,thr_tarsus,0,14
28,9,0.0267366012445369,7,Sleneset,0,thr_tarsus,0,14
28,10,-0.0178160799177357,10,Aldra,0,thr_tarsus,0,14
28,11,0.0771767514216208,5,Leka,0,thr_tarsus,0,14
