trait,method,n_train_size,pearson_r_mean,pearson_r_std,mse_adj_mean,mse_adj_std,n_evaluations,n_pcs,alpha,fit_time_total_seconds
body_mass,pevmean_ga_pc_ridge,500,0.14320207476728145,0.08344486411057687,998.8271142578125,35.735668071708616,75,2500,89093.2,1.7000975740120299
body_mass,pevmean_ga_pc_ridge,1000,0.16254172854582838,0.0794701789933069,998.4932560221354,36.07002341215644,75,2500,89093.2,5.162133450976396
body_mass,pevmean_ga_pc_ridge,1500,0.16477107567115548,0.08719518759607922,998.7212093098958,35.727970595871376,75,2500,89093.2,9.228988859002126
body_mass,pevmean_ga_pc_ridge,2000,0.17237564507675304,0.09728985934738209,998.5333317057292,35.873798746169044,75,2500,89093.2,10.633110347993348
body_mass,pevmean_ga_pc_ridge,2500,0.17423830350178454,0.10564242774044502,998.3883544921875,35.76447549838129,75,2500,89093.2,14.28458641696852
body_mass,pevmean_ga_pc_ridge,3000,0.17143592864407123,0.10115265902081898,998.5596573893229,36.022519488003304,75,2500,89093.2,14.607024202003227
body_mass,pevmean_ga_pc_ridge,3500,0.18361871736134852,0.10976949043357775,998.3551822916667,35.89573761121968,75,2500,89093.2,13.203193321001889
body_mass,pevmean_ga_pc_ridge,4000,0.1897184958430641,0.11023314511694679,998.2973201497396,35.94351126849222,75,2500,89093.2,13.55596176799372
body_mass,pevmean_ga_pc_ridge,4500,0.1876430751403612,0.11039214208349582,998.2427001953125,35.814711577719436,75,2500,89093.2,14.581042714999056
