trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
body_mass,pevmean_ga_pc_ridge,5,Hestmannøy,0,713757009,1000,1000,2500,2500,89093.2,0.13119382295134865,1024.81103515625,0.04713252300280146,1078
body_mass,pevmean_ga_pc_ridge,5,Hestmannøy,1,492972063,1000,1000,2500,2500,89093.2,0.13238653702631778,1018.610595703125,0.1645579110008839,1078
body_mass,pevmean_ga_pc_ridge,5,Hestmannøy,2,1445232612,1000,1000,2500,2500,89093.2,0.13841233180112197,1021.1397094726562,0.06041913000080967,1078
body_mass,pevmean_ga_pc_ridge,5,Hestmannøy,3,1177755176,1000,1000,2500,2500,89093.2,0.12776636360620366,1022.6202392578125,0.05058927499703714,1078
body_mass,pevmean_ga_pc_ridge,5,Hestmannøy,4,1251151673,1000,1000,2500,2500,89093.2,0.13181500120193942,1019.661865234375,0.1578248160003568,1078
body_mass,pevmean_ga_pc_ridge,6,Indre Kvarøy,0,2036077539,1000,1000,2500,2500,89093.2,0.23326076511354207,1026.619873046875,0.05522082899915404,356
body_mass,pevmean_ga_pc_ridge,6,Indre Kvarøy,1,672890309,1000,1000,2500,2500,89093.2,0.13817190482757422,1021.85791015625,0.134366250000312,356
body_mass,pevmean_ga_pc_ridge,6,Indre Kvarøy,2,441296936,1000,1000,2500,2500,89093.2,0.11426441442459333,1020.3543701171875,0.07118892500147922,356
body_mass,pevmean_ga_pc_ridge,6,Indre Kvarøy,3,1125825237,1000,1000,2500,2500,89093.2,0.25757155068152926,1026.033447265625,0.050528588999441126,356
body_mass,pevmean_ga_pc_ridge,6,Indre Kvarøy,4,395063024,1000,1000,2500,2500,89093.2,0.09304977875512116,1021.3195190429688,0.050540016000013566,356
body_mass,pevmean_ga_pc_ridge,7,Onøy og Lurøy,0,546911525,1000,1000,2500,2500,89093.2,0.028875367420424874,1000.8650512695312,0.1538837100015371,259
body_mass,pevmean_ga_pc_ridge,7,Onøy og Lurøy,1,474736456,1000,1000,2500,2500,89093.2,0.1149697998358516,1005.7570190429688,0.05030134899789118,259
body_mass,pevmean_ga_pc_ridge,7,Onøy og Lurøy,2,657790576,1000,1000,2500,2500,89093.2,0.11362513792523092,1003.3546142578125,0.18699455300156842,259
body_mass,pevmean_ga_pc_ridge,7,Onøy og Lurøy,3,86106131,1000,1000,2500,2500,89093.2,0.02438145835824891,1004.82470703125,0.07023159100208431,259
