trait,fold,method,selection_method,lambda_label,lambda_div,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_fit,alpha,pearson_r,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,selection_time_seconds,fit_time_seconds
thr_wing,1,random_pc_ridge,random,,,9,100023,2000,5069,564,4500,4500,40673.818606964225,0.24644517830342896,0.9419563412666321,-0.0001712075295070244,,,0.0,0.13434973289258778
thr_wing,1,random_pc_ridge,random,,,9,100023,2500,5069,564,4500,4500,40673.818606964225,0.26008058338982337,0.9297318458557129,-0.00017861167256215873,,,0.0,0.1965494309552014
thr_wing,1,random_pc_ridge,random,,,9,100023,3000,5069,564,4500,4500,40673.818606964225,0.26613161013760395,0.9096660017967224,-0.0001772957521260753,,,0.0,0.2484382651746273
thr_wing,1,random_pc_ridge,random,,,9,100023,3500,5069,564,4500,4500,40673.818606964225,0.2772360906453345,0.8985154032707214,-0.00018314205141836798,,,0.0,0.3176439539529383
thr_wing,1,random_pc_ridge,random,,,9,100023,4000,5069,564,4500,4500,40673.818606964225,0.28100194916797566,0.8930754065513611,-0.0001763879415450631,,,0.0,0.39505516085773706
thr_wing,1,random_pc_ridge,random,,,9,100023,4500,5069,564,4500,4500,40673.818606964225,0.2922854325571065,0.8937820792198181,-0.00018200497013894657,,,0.0,0.49657919397577643
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,500,5069,564,4500,4500,40673.818606964225,0.19494812220465585,0.988438069820404,0.0015329148197353241,,0.0015329148197353241,0.00040288595482707024,0.035545255057513714
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,1000,5069,564,4500,4500,40673.818606964225,0.18246396269240886,0.9823014140129089,0.0011391509623697416,,0.0011391509623697416,0.00040288595482707024,0.06339311599731445
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,1500,5069,564,4500,4500,40673.818606964225,0.21626216947764498,0.9726681709289551,0.0008867013663879218,,0.0008867013663879218,0.00040288595482707024,0.11033933702856302
thr_wing,1,avggrm_pc_ridge,avggrm,lambda_0,0.0,-1,-1,2000,5069,564,4500,4500,40673.818606964225,0.2340904626555203,0.9565190672874451,0.0006967580155040702,,0.0006967580155040702,0.00040288595482707024,0.14075388899073005
