analysis,method,selection_method,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,target_island,target_island_name,repeat,repeat_seed,trait,n_components,selection_n_components,avg_grm_obj,pca_dist_obj
full_baseline,full_source_unweighted,none,-2,False,5503,0.1503446657738248,0.9262503645169666,3,Selvær,0,1712667889,body_mass,500,,-0.001113041352838955,
ranked_subset,random_individual,random,0,False,500,0.09142999022692855,0.9320102700324691,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1000,0.0876739185710145,0.9289041011215933,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,1500,0.08662799663818672,0.93099744989141,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2000,0.06271791170602826,0.9412907712221453,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,2500,0.07581321719295395,0.9362571821912195,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3000,0.09251811112600929,0.9363477252058259,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,3500,0.103651412273864,0.944758186672207,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4000,0.11828591705338114,0.9424057670403442,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,0,False,4500,0.14945668279740745,0.9241637169190522,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,500,0.05846348158959852,0.9245473450619046,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1000,0.10283292209667096,0.9230714412802183,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,1500,0.10347059545553944,0.9221948341240992,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2000,0.12268534902112874,0.9186924971754595,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,2500,0.1342630521462445,0.9232620053300001,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3000,0.14612236691051506,0.9258968641258195,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,3500,0.17326479667544695,0.9192865232055901,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4000,0.18138171969017938,0.9116194323253624,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,1,False,4500,0.17086658123697587,0.9180209252074318,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,500,0.12121219709553072,0.909596218901709,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1000,0.07853860512386397,0.9271908661343133,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,1500,0.09920625630883859,0.9317501414012721,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2000,0.13617134158067734,0.9417099554363514,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,2500,0.12932487566325684,0.9323707115016214,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3000,0.11171006378212969,0.9375280974261456,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,3500,0.10740669767669236,0.932546422595366,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4000,0.09402814716858167,0.9406765053827733,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,2,False,4500,0.10519522015443424,0.9353570997670991,3,Selvær,0,1712667889,body_mass,500,,,
ranked_subset,random_individual,random,3,False,500,0.13361141191713555,0.9133138322034559,3,Selvær,0,1712667889,body_mass,500,,,
