trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,14,Southern 4,full_baseline,full_source_unweighted,none,500,,5211,0.1102528019392353,,0.967411134157857,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1023503564197791,,0.9758530689597892,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.112972217004833,,0.9774137484936014,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.1187100630930969,,0.9678699665116516,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.1691409899080773,,0.9563146612265055,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.141418233043715,,0.9615024252709607,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.1203253425848121,,0.9649467775271028,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.1045811146790783,,0.9690540985094958,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.1050719777343758,,0.9695175706817316,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.1089326635952997,,0.9682442219371672,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.0836083391733638,,0.9774217114189194,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.0704910698089057,,0.976363245996662,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.0682688079577796,,0.9784182050243712,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.0652720166762982,,0.9788530926504808,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.0860897306537294,,0.9730928535027996,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.0984040927847021,,0.9711098817230012,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.1053709212686979,,0.9692866571924218,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.1017678326753367,,0.969661892942788,1
body_mass,14,Southern 4,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.1202873175625541,,0.9649533669986612,1
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,500,0.048552551828396504,0.05990926599459281,0.9863392711382742,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,1000,0.06083823702233308,0.05207802391422279,0.9852605379551085,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,1500,0.07219493650384766,0.049381414670374935,0.9803845262213817,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,2000,0.10172543820672994,0.03956774005718308,0.9725234530550612,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,2500,0.0938888136607709,0.022380733829231524,0.973256660219266,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,3000,0.0933857289140284,0.021974074514953763,0.9730089151458052,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,3500,0.10538372276190977,0.01464718895667004,0.9703631290182961,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,4000,0.11112859462238064,0.012011373435121446,0.9679658664149724,5
body_mass,14,Southern 4,ranked_subset,random_individual,random,500,,4500,0.11535523498121539,0.016007360045648813,0.9669504173199048,5
