target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
3,Selvær,2,2014,4196,4196,8309285,5,Hestmannøy,0.005036929187101506,1,0.38511538895857567,300,216
3,Selvær,2,2014,156,156,8L30807,2,Træna,0.0034053868246521073,2,0.38511538895857567,300,213
3,Selvær,2,2014,4880,4880,8857104,7,Onøy og Lurøy,0.00307446042963373,3,0.38511538895857567,300,210
3,Selvær,2,2014,5220,5220,8939377,7,Onøy og Lurøy,0.0029496526706582747,4,0.38511538895857567,300,211
3,Selvær,2,2014,283,283,8L52229,9,Sleneset,0.0028993510100366778,5,0.38511538895857567,300,205
3,Selvær,2,2014,4995,4995,8887370,5,Hestmannøy,0.00288111080501706,6,0.38511538895857567,300,217
3,Selvær,2,2014,4453,4453,8732266,1,Myken,0.002788493894723141,7,0.38511538895857567,300,207
3,Selvær,2,2014,4389,4389,8681476,1,Myken,0.002718831694756125,8,0.38511538895857567,300,211
3,Selvær,2,2014,4259,4259,8651778,2,Træna,0.002498742134791725,9,0.38511538895857567,300,205
3,Selvær,2,2014,2829,2829,8N72496,2,Træna,0.002453338997811619,10,0.38511538895857567,300,212
3,Selvær,2,2014,5326,5326,8943429,2,Træna,0.0023651335098694107,11,0.38511538895857567,300,218
3,Selvær,2,2014,5353,5353,8943805,1,Myken,0.0023197064864976416,12,0.38511538895857567,300,203
3,Selvær,2,2014,4220,4220,8573608,7,Onøy og Lurøy,0.002260541505934568,13,0.38511538895857567,300,208
3,Selvær,2,2014,2676,2676,8N42289,5,Hestmannøy,0.002225475789496822,14,0.38511538895857567,300,203
3,Selvær,2,2014,4743,4743,8800146,9,Sleneset,0.0021157349521392145,15,0.38511538895857567,300,211
3,Selvær,2,2014,96,96,8L30396,2,Træna,0.002027318433825789,16,0.38511538895857567,300,202
3,Selvær,2,2014,8,8,8L19661,2,Træna,0.001978579348370976,17,0.38511538895857567,300,222
3,Selvær,2,2014,4334,4334,8681135,1,Myken,0.0019281647990203221,18,0.38511538895857567,300,211
3,Selvær,2,2014,4004,4004,8P14856,14,Lauvøya,0.0018763048917559704,19,0.38511538895857567,300,203
3,Selvær,2,2014,4617,4617,8747675,9,Sleneset,0.001793333113625516,20,0.38511538895857567,300,210
3,Selvær,2,2014,3438,3438,8N87267,8,Lovund,0.0017740384294490767,21,0.38511538895857567,300,197
3,Selvær,2,2014,4260,4260,8651790,2,Træna,0.0017162770612530313,22,0.38511538895857567,300,207
3,Selvær,2,2014,5221,5221,8939378,7,Onøy og Lurøy,0.0017072269305375295,23,0.38511538895857567,300,190
3,Selvær,2,2014,1025,1025,8M72136,2,Træna,0.0016683936516866127,24,0.38511538895857567,300,206
