n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.2,shapley_mean,8,0.12781284205969395,0.031920814723948455,1.4867238640785216,0.0549008516810912,10
10,0.2,shapley_mean,9,0.12615850494287686,0.02544321020583623,1.4874414443969726,0.05182071769549918,10
10,0.2,shapley_mean,10,0.11174852859249551,0.01599281499343013,1.493489110469818,0.05641686446474118,10
10,0.2,shapley_mean,11,0.10176808811694656,0.03217358501016459,1.4973178148269652,0.05613496033966172,10
10,0.2,shapley_mean,12,0.10302896296527478,0.028382440438261474,1.4980551719665527,0.05735113198004076,10
10,0.2,shapley_mean,13,0.09214893913187855,0.031363683185988894,1.5026222705841064,0.05780455981645188,10
10,0.2,shapley_mean,14,0.06388846900193676,0.024300597120396037,1.514545488357544,0.0550900701156925,10
10,0.25,random_individual,0,0.08425357512075818,0.024878739505091212,1.4657685518264771,0.0706591526479037,50
10,0.25,random_individual,1,0.0820777691720672,0.02542834616623689,1.4667291069030761,0.0713586932934446,50
10,0.25,random_individual,2,0.08089865749834153,0.027043605858921776,1.4670915365219117,0.07146609381685064,50
10,0.25,random_individual,3,0.08051960059497194,0.032836892020558686,1.4669958686828612,0.07114559103991853,50
10,0.25,random_individual,4,0.07832486996197566,0.03649959987957343,1.4679441523551942,0.0725562397026467,50
10,0.25,random_individual,5,0.07272346806285032,0.03901548033566153,1.469390230178833,0.07047863540675224,50
10,0.25,random_individual,6,0.07055023218945462,0.04043767224154503,1.4700259971618652,0.07160068174286816,50
10,0.25,random_individual,7,0.07075341000502457,0.04509933383517327,1.4702380037307738,0.07211224980426334,50
10,0.25,random_individual,8,0.06758928474561247,0.04723803271649693,1.4707754921913148,0.07183037913127016,50
10,0.25,random_individual,9,0.05976151694822084,0.051303504522401504,1.4726959490776061,0.07150808442573635,50
10,0.25,random_individual,10,0.055642285651454085,0.05183654895231448,1.4729756617546081,0.07325590887338476,50
10,0.25,random_individual,11,0.04088709780008011,0.05471139517447968,1.4762440466880797,0.07564728340504116,50
10,0.25,random_individual,12,0.01861095687082359,0.06004711377777978,1.4803089547157287,0.07514288858705871,50
10,0.25,random_individual,13,0.01848647566997133,0.06882032276154812,1.4808433604240419,0.07540230642737587,50
10,0.25,random_individual,14,0.01179096902259124,0.06125926565927715,1.485740931034088,0.07466804967266573,50
10,0.25,shapley_mean,0,0.08425357512075819,0.02596092460635027,1.4657685518264771,0.07373271199151524,10
10,0.25,shapley_mean,1,0.08653568962855782,0.026194569997664473,1.4658326387405396,0.07449631345362571,10
10,0.25,shapley_mean,2,0.09491413696873241,0.025445747100814826,1.463163149356842,0.07449255252013734,10
10,0.25,shapley_mean,3,0.1030384160828873,0.023390532845894565,1.4605170845985413,0.07335708704486626,10
10,0.25,shapley_mean,4,0.10991643428965336,0.01978259481724624,1.4584712505340576,0.07499128767218549,10
10,0.25,shapley_mean,5,0.11968435773686996,0.018095767472662685,1.4558840990066528,0.07583970738513333,10
10,0.25,shapley_mean,6,0.11929432269450016,0.02424215167777897,1.4559222340583802,0.07446143522419899,10
10,0.25,shapley_mean,7,0.11304004513877386,0.03656746567932222,1.4569634914398193,0.07449200983135101,10
10,0.25,shapley_mean,8,0.1098011210053365,0.03605348332945385,1.457507073879242,0.0783919496844403,10
10,0.25,shapley_mean,9,0.09467631647044364,0.03364910122161621,1.4638790130615233,0.07797804881649403,10
10,0.25,shapley_mean,10,0.09788389854731129,0.022041011841109095,1.4645723581314087,0.07647829577432026,10
10,0.25,shapley_mean,11,0.08952025507016062,0.01864614895999506,1.4676246523857117,0.0781573256451057,10
10,0.25,shapley_mean,12,0.07650873722142462,0.03697991827914864,1.4701329112052917,0.07880056431531944,10
10,0.25,shapley_mean,13,0.06828925457948279,0.03206018677826004,1.4738858938217163,0.07801020554085812,10
10,0.25,shapley_mean,14,0.05296583138623888,0.031030026801514527,1.4793437480926515,0.07859394988480686,10
20,0.05,random_individual,0,0.09124765013387937,0.03402750703708685,1.4809626340866089,0.060159560004026426,50
20,0.05,random_individual,1,0.09022165979626601,0.03318381557792497,1.481365945339203,0.059883693101848864,50
20,0.05,random_individual,2,0.09017080972006633,0.03624642313575766,1.4815365529060365,0.059195514581755024,50
