n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,202,-0.10218076214297976,1.5497604608535767,shapley_mean,-1,1,202,4
13,2,294,-0.02476223341670549,1.5444668531417847,shapley_mean,-1,2,294,4
12,3,1372,0.058423454456259516,1.5375919342041016,shapley_mean,-1,3,1372,4
11,4,1728,0.09753485618595623,1.5267010927200317,shapley_mean,-1,4,1728,4
10,5,1886,0.10832922939872214,1.5249689817428589,shapley_mean,-1,5,1886,4
9,6,2469,0.12576789794533996,1.5196127891540527,shapley_mean,-1,6,2469,4
8,7,2955,0.1266884957540157,1.51829195022583,shapley_mean,-1,7,2955,4
7,8,3121,0.1182437575706337,1.5230673551559448,shapley_mean,-1,8,3121,4
6,9,3518,0.12038047674186471,1.5221569538116455,shapley_mean,-1,9,3518,4
5,10,4102,0.09881070914078162,1.5289353132247925,shapley_mean,-1,10,4102,4
4,11,4221,0.10240012703709347,1.5281866788864136,shapley_mean,-1,11,4221,4
3,12,4480,0.09718158107988041,1.5286558866500854,shapley_mean,-1,12,4480,4
2,13,4772,0.10467234591149072,1.5269299745559692,shapley_mean,-1,13,4772,4
1,14,4966,0.0933487551782873,1.5324469804763794,shapley_mean,-1,14,4966,4
0,15,5139,0.09634253007081695,1.5257701873779297,shapley_mean,-1,15,5139,4
