trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,3,Selvær,ranked_subset,delta_ld_island_topk,4492,0.2053327706089106,0.0,0.9009906053543092,2
body_mass,3,Selvær,ranked_subset,delta_ld_island_topk,4751,0.1998915053138038,0.0,0.9059528708457948,2
body_mass,3,Selvær,ranked_subset,delta_ld_island_topk,4917,0.2047762595621109,0.0,0.904499351978302,2
body_mass,3,Selvær,ranked_subset,delta_ld_island_topk,5119,0.2111336057524117,0.0,0.9021384716033936,2
body_mass,3,Selvær,ranked_subset,delta_ld_island_topk,5211,0.2011285071777298,0.0,0.9030528664588928,2
body_mass,3,Selvær,ranked_subset,delta_ld_island_topk,5384,0.2126224870104983,0.0,0.9006295800209045,2
body_mass,3,Selvær,ranked_subset,delta_ld_island_topk,5503,0.2186572833394748,0.0,0.8971799612045288,2
body_mass,4,Gjerøy,full_baseline,full_source_unweighted,5139,0.0883586435153542,0.0,1.4772404432296753,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,1078,0.0967647592021868,0.0,1.475809931755066,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,1564,0.0961184231479683,0.0,1.4757187366485596,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,2148,0.0656781767046936,0.0,1.483828067779541,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,2731,0.0866205158574089,0.0,1.4771757125854492,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,3023,0.0895613900630384,0.0,1.476704716682434,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,3420,0.0918514853810649,0.0,1.4754546880722046,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,3776,0.123254977913112,0.0,1.4657446146011353,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,3970,0.1089185682385217,0.0,1.4717415571212769,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,4128,0.1164116912185024,0.0,1.4705595970153809,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,4387,0.1073960496042066,0.0,1.47235369682312,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,4553,0.0998869122409284,0.0,1.47610342502594,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,4755,0.0948291894742277,0.0,1.4781575202941897,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,4928,0.0823636856136789,0.0,1.4794918298721311,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,5020,0.0867960462058117,0.0,1.4778687953948977,2
body_mass,4,Gjerøy,ranked_subset,delta_ld_island_topk,5139,0.0883586030898757,0.0,1.4772404432296753,2
