n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,158,0.09022640732297388,1.2059690952301025,shapley_mean,-1,1,158,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
13,2,324,0.059420282790630226,1.2006968259811401,shapley_mean,-1,2,324,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
12,3,416,0.0035179859400978203,1.2078872919082642,shapley_mean,-1,3,416,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
11,4,708,0.09216984764024519,1.192318081855774,shapley_mean,-1,4,708,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
10,5,827,0.10990740563303138,1.1816649436950684,shapley_mean,-1,5,827,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
9,6,1411,0.1358964174115224,1.177036166191101,shapley_mean,-1,6,1411,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
8,7,1767,0.20116932763039846,1.1560190916061401,shapley_mean,-1,7,1767,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
7,8,2026,0.22133161538617319,1.1582884788513184,shapley_mean,-1,8,2026,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
6,9,2609,0.24112071306494526,1.1521795988082886,shapley_mean,-1,9,2609,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
5,10,2811,0.2200917744749684,1.160425066947937,shapley_mean,-1,10,2811,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
4,11,3208,0.19346850799884135,1.1740467548370361,shapley_mean,-1,11,3208,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
3,12,3381,0.21150263876380496,1.1723746061325073,shapley_mean,-1,12,3381,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
2,13,3867,0.21985050018685634,1.1650863885879517,shapley_mean,-1,13,3867,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
1,14,4945,0.3098240672544607,1.1400153636932373,shapley_mean,-1,14,4945,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
0,15,5503,0.26030071317391495,1.153857946395874,shapley_mean,-1,15,5503,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
14,1,158,0.13425765230833084,1.1698278188705444,random_individual,0,1,158,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
13,2,324,0.21666720075527018,1.1556637287139893,random_individual,0,2,324,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
12,3,416,0.2803137414760544,1.148287296295166,random_individual,0,3,416,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
11,4,708,0.24077020722064793,1.168680191040039,random_individual,0,4,708,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
10,5,827,0.276477294136833,1.1737498044967651,random_individual,0,5,827,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
9,6,1411,0.31298162152517706,1.1631461381912231,random_individual,0,6,1411,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
8,7,1767,0.28429193504650424,1.1599326133728027,random_individual,0,7,1767,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
7,8,2026,0.2508369135006758,1.1563794612884521,random_individual,0,8,2026,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
6,9,2609,0.31894854278942936,1.1305667161941528,random_individual,0,9,2609,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
5,10,2811,0.2739354465713931,1.1370644569396973,random_individual,0,10,2811,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
4,11,3208,0.29073865133820515,1.1375298500061035,random_individual,0,11,3208,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
3,12,3381,0.25532857709513124,1.1523128747940063,random_individual,0,12,3381,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
2,13,3867,0.2713582090307488,1.1500160694122314,random_individual,0,13,3867,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
1,14,4945,0.2689974648020101,1.1558001041412354,random_individual,0,14,4945,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
0,15,5503,0.26030071317391495,1.153857946395874,random_individual,0,15,5503,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
14,1,158,-0.01460993908723217,1.1753891706466675,random_individual,1,1,158,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
13,2,324,0.16382537285419888,1.166342854499817,random_individual,1,2,324,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
12,3,416,0.18128490749274712,1.162829875946045,random_individual,1,3,416,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
11,4,708,0.24539564828576477,1.1504288911819458,random_individual,1,4,708,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
10,5,827,0.33688596912132546,1.1253113746643066,random_individual,1,5,827,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
9,6,1411,0.35729233284014855,1.131447672843933,random_individual,1,6,1411,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
8,7,1767,0.37187079282193813,1.127548098564148,random_individual,1,7,1767,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
7,8,2026,0.3206647060441195,1.1358321905136108,random_individual,1,8,2026,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
6,9,2609,0.32424636238417837,1.1472811698913574,random_individual,1,9,2609,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
5,10,2811,0.3116417856770883,1.15088951587677,random_individual,1,10,2811,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
4,11,3208,0.2818633835171983,1.1522893905639648,random_individual,1,11,3208,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
3,12,3381,0.23296886896351207,1.1687966585159302,random_individual,1,12,3381,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
2,13,3867,0.17771251352353942,1.188778042793274,random_individual,1,13,3867,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
1,14,4945,0.25845151959003476,1.1528714895248413,random_individual,1,14,4945,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
0,15,5503,0.26030071317391495,1.153857946395874,random_individual,1,15,5503,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
14,1,158,0.1900950700900243,1.1736969947814941,random_individual,2,1,158,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
13,2,324,0.14310093550598485,1.2107478380203247,random_individual,2,2,324,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
12,3,416,0.24319405812466952,1.1709775924682617,random_individual,2,3,416,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
11,4,708,0.2002651482829161,1.1670953035354614,random_individual,2,4,708,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
10,5,827,0.14594922009251665,1.1732836961746216,random_individual,2,5,827,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
9,6,1411,-0.0076961963001714335,1.2045691013336182,random_individual,2,6,1411,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
8,7,1767,0.06776592698028694,1.1990424394607544,random_individual,2,7,1767,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
7,8,2026,0.12400094291657213,1.1969002485275269,random_individual,2,8,2026,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
6,9,2609,0.24143068912667165,1.1707135438919067,random_individual,2,9,2609,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
5,10,2811,0.26587079733413105,1.1663269996643066,random_individual,2,10,2811,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
4,11,3208,0.2633812946573626,1.1688164472579956,random_individual,2,11,3208,3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10
