n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,92,-0.005899627319450264,0.39309197664260864,shapley_mean,-1,1,92,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
13,2,378,-0.07761408385260687,0.39157870411872864,shapley_mean,-1,2,378,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
12,3,961,-0.0114611660199604,0.38506773114204407,shapley_mean,-1,3,961,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
11,4,1357,-0.05228824034322942,0.3904952108860016,shapley_mean,-1,4,1357,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
10,5,1614,-0.08590458108372329,0.3998908996582031,shapley_mean,-1,5,1614,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
9,6,1766,-0.04895632997709737,0.396886944770813,shapley_mean,-1,6,1766,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
8,7,2349,-0.0436393707317964,0.3957689106464386,shapley_mean,-1,7,2349,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
7,8,2466,-0.02731070666501042,0.39446327090263367,shapley_mean,-1,8,2466,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
6,9,2952,-0.02060554444082792,0.3943626582622528,shapley_mean,-1,9,2952,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
5,10,3507,-0.03330780214098171,0.394952654838562,shapley_mean,-1,10,3507,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
4,11,3680,-0.033774293619453395,0.3947305977344513,shapley_mean,-1,11,3680,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
3,12,3843,-0.031637641009569444,0.3940347731113434,shapley_mean,-1,12,3843,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
2,13,4045,-0.052874719640804514,0.3967442810535431,shapley_mean,-1,13,4045,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
1,14,4393,-0.03666224137138852,0.39478006958961487,shapley_mean,-1,14,4393,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
0,15,5456,0.0692027029892457,0.3851439654827118,shapley_mean,-1,15,5456,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
14,1,92,-0.0006656279353292843,0.3752135932445526,random_individual,0,1,92,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
13,2,378,0.031557657701212355,0.3768928349018097,random_individual,0,2,378,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
12,3,961,0.1429358964352387,0.376364141702652,random_individual,0,3,961,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
11,4,1357,0.21689843383004126,0.3736560046672821,random_individual,0,4,1357,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
10,5,1614,0.17907151433087667,0.3777359127998352,random_individual,0,5,1614,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
9,6,1766,0.24123598979081234,0.3716409504413605,random_individual,0,6,1766,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
8,7,2349,-0.03821091337879886,0.397066205739975,random_individual,0,7,2349,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
7,8,2466,-0.022730487563476648,0.3954428732395172,random_individual,0,8,2466,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
6,9,2952,-0.07308474585583108,0.40194475650787354,random_individual,0,9,2952,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
5,10,3507,-0.07275812203967524,0.3999790847301483,random_individual,0,10,3507,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
4,11,3680,-0.05967773980762803,0.3984330892562866,random_individual,0,11,3680,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
3,12,3843,-0.05334256424492735,0.3994317352771759,random_individual,0,12,3843,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
2,13,4045,0.02227669153585251,0.3924655616283417,random_individual,0,13,4045,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
1,14,4393,0.05038142989676225,0.39086705446243286,random_individual,0,14,4393,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
0,15,5456,0.0692027029892457,0.3851439654827118,random_individual,0,15,5456,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
14,1,92,0.16593016467071234,0.37339547276496887,random_individual,1,1,92,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
13,2,378,0.11577564246267014,0.38704195618629456,random_individual,1,2,378,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
12,3,961,0.2991940138169446,0.36542654037475586,random_individual,1,3,961,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
11,4,1357,0.2966346543747938,0.3669922947883606,random_individual,1,4,1357,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
10,5,1614,0.26027437341160525,0.3740561306476593,random_individual,1,5,1614,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
9,6,1766,0.23441757685720124,0.3743501603603363,random_individual,1,6,1766,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
8,7,2349,0.26603396312902833,0.3672035336494446,random_individual,1,7,2349,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
7,8,2466,0.27156904447465474,0.36766722798347473,random_individual,1,8,2466,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
6,9,2952,0.22678438004321594,0.37055084109306335,random_individual,1,9,2952,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
5,10,3507,0.16730081750517198,0.3739835023880005,random_individual,1,10,3507,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
4,11,3680,0.05158030196482495,0.38856810331344604,random_individual,1,11,3680,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
3,12,3843,0.0487301160242355,0.38911372423171997,random_individual,1,12,3843,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
2,13,4045,0.09144344503982757,0.38376519083976746,random_individual,1,13,4045,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
1,14,4393,0.0842742326628602,0.3861602544784546,random_individual,1,14,4393,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
0,15,5456,0.0692027029892457,0.3851439654827118,random_individual,1,15,5456,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
14,1,92,-0.0961091023203722,0.37769511342048645,random_individual,2,1,92,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
13,2,378,-0.02557455179523794,0.3817083537578583,random_individual,2,2,378,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
12,3,961,-0.12165218083335713,0.39005815982818604,random_individual,2,3,961,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
11,4,1357,0.01649908389648614,0.38192567229270935,random_individual,2,4,1357,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
10,5,1614,0.015409863013521586,0.38499411940574646,random_individual,2,5,1614,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
9,6,1766,-0.03014289097046446,0.38751471042633057,random_individual,2,6,1766,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
8,7,2349,0.07060810397525234,0.38220393657684326,random_individual,2,7,2349,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
7,8,2466,-0.018547023163847254,0.3945499360561371,random_individual,2,8,2466,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
6,9,2952,0.023278407185530575,0.3901768624782562,random_individual,2,9,2952,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
5,10,3507,-0.006651595011056242,0.3972269892692566,random_individual,2,10,3507,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
4,11,3680,0.010150142994271178,0.39357519149780273,random_individual,2,11,3680,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
3,12,3843,0.004422439936905126,0.3955163061618805,random_individual,2,12,3843,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
2,13,4045,0.014988677786242336,0.3937811851501465,random_individual,2,13,4045,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
1,14,4393,-0.000413727896458035,0.39596930146217346,random_individual,2,14,4393,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
0,15,5456,0.0692027029892457,0.3851439654827118,random_individual,2,15,5456,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
14,1,92,0.06689516663144832,0.3851577937602997,random_individual,3,1,92,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
13,2,378,0.1999245708867788,0.3727894127368927,random_individual,3,2,378,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
12,3,961,0.10460330843910334,0.37979620695114136,random_individual,3,3,961,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
11,4,1357,0.10975390834768053,0.3794678747653961,random_individual,3,4,1357,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
10,5,1614,0.03898995651159293,0.38233643770217896,random_individual,3,5,1614,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
9,6,1766,0.041998180697049935,0.3829353451728821,random_individual,3,6,1766,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
8,7,2349,0.0983794140279079,0.37897107005119324,random_individual,3,7,2349,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
7,8,2466,0.06656916918081217,0.38239535689353943,random_individual,3,8,2466,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
6,9,2952,0.05213751356388896,0.3826783001422882,random_individual,3,9,2952,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
5,10,3507,-0.031462983594912966,0.38974645733833313,random_individual,3,10,3507,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
4,11,3680,-0.07664480993220205,0.394147127866745,random_individual,3,11,3680,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
3,12,3843,-0.0975971507379446,0.40291300415992737,random_individual,3,12,3843,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
2,13,4045,-0.10191592688993599,0.4066820442676544,random_individual,3,13,4045,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
1,14,4393,-0.013051628141411314,0.3961736857891083,random_individual,3,14,4393,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
0,15,5456,0.0692027029892457,0.3851439654827118,random_individual,3,15,5456,3,Selvær,8,1181740231,10,tarsus,0.05154639175257732,10
