n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,158,0.050630557013554324,1.4995445013046265,shapley_mean,-1,4
2,450,0.017221963598976632,1.5040640830993652,shapley_mean,-1,4
3,652,-0.025496770368688065,1.5073301792144775,shapley_mean,-1,4
4,1235,0.029737887832711172,1.5021744966506958,shapley_mean,-1,4
5,2313,0.09360933904399185,1.4917742013931274,shapley_mean,-1,4
6,2405,0.09855244014362953,1.4908965826034546,shapley_mean,-1,4
7,2891,0.10466582410925986,1.4895159006118774,shapley_mean,-1,4
8,3288,0.10899527968723736,1.4875308275222778,shapley_mean,-1,4
9,3454,0.10028061202418485,1.49240243434906,shapley_mean,-1,4
10,3810,0.13830860536726905,1.4793298244476318,shapley_mean,-1,4
11,4394,0.11477850565509658,1.4862524271011353,shapley_mean,-1,4
12,4513,0.12088943363163346,1.4849804639816284,shapley_mean,-1,4
13,4707,0.10573121793001135,1.4916964769363403,shapley_mean,-1,4
14,4966,0.10662567581577995,1.4886630773544312,shapley_mean,-1,4
15,5139,0.10400498229760771,1.485512375831604,shapley_mean,-1,4
