n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,cal_fraction
8,7,2191,0.11521553598769138,0.8053475618362427,random_individual,2,7,2191,9,Sleneset,0,241518388,10,0.05
7,8,2450,0.11109552081258034,0.8041072487831116,random_individual,2,8,2450,9,Sleneset,0,241518388,10,0.05
6,9,2652,0.12320159652858564,0.7991361618041992,random_individual,2,9,2652,9,Sleneset,0,241518388,10,0.05
5,10,3210,0.12647416800953515,0.7990782260894775,random_individual,2,10,3210,9,Sleneset,0,241518388,10,0.05
4,11,4288,0.12537378750921058,0.7964300513267517,random_individual,2,11,4288,9,Sleneset,0,241518388,10,0.05
3,12,4872,0.14096080920744136,0.7932485938072205,random_individual,2,12,4872,9,Sleneset,0,241518388,10,0.05
2,13,5164,0.15069762916227203,0.788516104221344,random_individual,2,13,5164,9,Sleneset,0,241518388,10,0.05
1,14,5358,0.17048037382817902,0.7831572890281677,random_individual,2,14,5358,9,Sleneset,0,241518388,10,0.05
0,15,5531,0.1799284002233615,0.780636727809906,random_individual,2,15,5531,9,Sleneset,0,241518388,10,0.05
14,1,356,0.22501226626553786,0.8136235475540161,random_individual,3,1,356,9,Sleneset,0,241518388,10,0.05
13,2,475,0.2671085094423478,0.8084525465965271,random_individual,3,2,475,9,Sleneset,0,241518388,10,0.05
12,3,567,0.30258379496744625,0.8066295981407166,random_individual,3,3,567,9,Sleneset,0,241518388,10,0.05
11,4,964,0.24480434583707275,0.7921985983848572,random_individual,3,4,964,9,Sleneset,0,241518388,10,0.05
10,5,1122,0.257294440531532,0.7885147333145142,random_individual,3,5,1122,9,Sleneset,0,241518388,10,0.05
9,6,1608,0.1792872084373581,0.7924114465713501,random_individual,3,6,1608,9,Sleneset,0,241518388,10,0.05
8,7,2191,0.2072804312516124,0.7793015837669373,random_individual,3,7,2191,9,Sleneset,0,241518388,10,0.05
7,8,2450,0.20088174574362244,0.779609739780426,random_individual,3,8,2450,9,Sleneset,0,241518388,10,0.05
6,9,2652,0.18410694581894518,0.779087483882904,random_individual,3,9,2652,9,Sleneset,0,241518388,10,0.05
5,10,3210,0.17125136354439977,0.7828382849693298,random_individual,3,10,3210,9,Sleneset,0,241518388,10,0.05
4,11,4288,0.17836741808326176,0.7818354368209839,random_individual,3,11,4288,9,Sleneset,0,241518388,10,0.05
3,12,4872,0.17990221968681874,0.781328022480011,random_individual,3,12,4872,9,Sleneset,0,241518388,10,0.05
2,13,5164,0.18278238371304245,0.7795345783233643,random_individual,3,13,5164,9,Sleneset,0,241518388,10,0.05
1,14,5358,0.1908246203763466,0.7763999104499817,random_individual,3,14,5358,9,Sleneset,0,241518388,10,0.05
0,15,5531,0.1799284002233615,0.780636727809906,random_individual,3,15,5531,9,Sleneset,0,241518388,10,0.05
14,1,356,0.06779196798227377,0.8087381720542908,random_individual,4,1,356,9,Sleneset,0,241518388,10,0.05
13,2,475,0.06520801070007017,0.8110324144363403,random_individual,4,2,475,9,Sleneset,0,241518388,10,0.05
12,3,567,0.04398930155482332,0.8133098483085632,random_individual,4,3,567,9,Sleneset,0,241518388,10,0.05
11,4,964,0.013473384447739899,0.8238422274589539,random_individual,4,4,964,9,Sleneset,0,241518388,10,0.05
10,5,1122,0.0692572930607892,0.81629878282547,random_individual,4,5,1122,9,Sleneset,0,241518388,10,0.05
9,6,1608,0.0757587502169476,0.8089691996574402,random_individual,4,6,1608,9,Sleneset,0,241518388,10,0.05
8,7,2191,0.1057382229369728,0.800979733467102,random_individual,4,7,2191,9,Sleneset,0,241518388,10,0.05
7,8,2450,0.13762398632752532,0.794795572757721,random_individual,4,8,2450,9,Sleneset,0,241518388,10,0.05
6,9,2652,0.14227742509462443,0.7938483357429504,random_individual,4,9,2652,9,Sleneset,0,241518388,10,0.05
5,10,3210,0.12318883987791347,0.7983883619308472,random_individual,4,10,3210,9,Sleneset,0,241518388,10,0.05
4,11,4288,0.08744458945051253,0.8035753965377808,random_individual,4,11,4288,9,Sleneset,0,241518388,10,0.05
3,12,4872,0.12397824324227603,0.7979995012283325,random_individual,4,12,4872,9,Sleneset,0,241518388,10,0.05
2,13,5164,0.1534485966960772,0.7901962399482727,random_individual,4,13,5164,9,Sleneset,0,241518388,10,0.05
1,14,5358,0.163322452309885,0.7860701084136963,random_individual,4,14,5358,9,Sleneset,0,241518388,10,0.05
0,15,5531,0.1799284002233615,0.780636727809906,random_individual,4,15,5531,9,Sleneset,0,241518388,10,0.05
14,1,194,0.045859525501155844,1.0522513389587402,shapley_mean,-1,1,194,9,Sleneset,5,1710782713,10,0.05
13,2,313,0.1741706873407713,1.0444070100784302,shapley_mean,-1,2,313,9,Sleneset,5,1710782713,10,0.05
12,3,486,0.1520926532350213,1.0473054647445679,shapley_mean,-1,3,486,9,Sleneset,5,1710782713,10,0.05
11,4,778,0.03534720395714423,1.0584001541137695,shapley_mean,-1,4,778,9,Sleneset,5,1710782713,10,0.05
10,5,1264,0.09717907140695929,1.0468940734863281,shapley_mean,-1,5,1264,9,Sleneset,5,1710782713,10,0.05
9,6,1847,0.08887794329775169,1.048027753829956,shapley_mean,-1,6,1847,9,Sleneset,5,1710782713,10,0.05
8,7,2106,0.1041871288526781,1.0434203147888184,shapley_mean,-1,7,2106,9,Sleneset,5,1710782713,10,0.05
7,8,2462,0.18850432595960773,1.0241740942001343,shapley_mean,-1,8,2462,9,Sleneset,5,1710782713,10,0.05
6,9,2859,0.1967272044369647,1.0238863229751587,shapley_mean,-1,9,2859,9,Sleneset,5,1710782713,10,0.05
5,10,3937,0.17505910650855622,1.0177208185195923,shapley_mean,-1,10,3937,9,Sleneset,5,1710782713,10,0.05
4,11,4521,0.15828388593369866,1.0225703716278076,shapley_mean,-1,11,4521,9,Sleneset,5,1710782713,10,0.05
3,12,5079,0.12710942503638617,1.0302354097366333,shapley_mean,-1,12,5079,9,Sleneset,5,1710782713,10,0.05
2,13,5281,0.12991344783177736,1.0298172235488892,shapley_mean,-1,13,5281,9,Sleneset,5,1710782713,10,0.05
1,14,5373,0.15003104839123949,1.0243160724639893,shapley_mean,-1,14,5373,9,Sleneset,5,1710782713,10,0.05
0,15,5531,0.18862076626547347,1.0081722736358643,shapley_mean,-1,15,5531,9,Sleneset,5,1710782713,10,0.05
14,1,194,-0.06264301802154476,1.0600440502166748,random_individual,0,1,194,9,Sleneset,5,1710782713,10,0.05
13,2,313,0.00990204664812893,1.0544979572296143,random_individual,0,2,313,9,Sleneset,5,1710782713,10,0.05
12,3,486,0.05914348761620094,1.0554119348526,random_individual,0,3,486,9,Sleneset,5,1710782713,10,0.05
11,4,778,0.08990952202265165,1.0532658100128174,random_individual,0,4,778,9,Sleneset,5,1710782713,10,0.05
10,5,1264,0.06437336441876308,1.0502889156341553,random_individual,0,5,1264,9,Sleneset,5,1710782713,10,0.05
9,6,1847,0.12722771462800336,1.0357770919799805,random_individual,0,6,1847,9,Sleneset,5,1710782713,10,0.05
8,7,2106,0.15635281438831652,1.0346460342407227,random_individual,0,7,2106,9,Sleneset,5,1710782713,10,0.05
7,8,2462,0.116878265188037,1.043269157409668,random_individual,0,8,2462,9,Sleneset,5,1710782713,10,0.05
6,9,2859,0.14522452313854955,1.0371652841567993,random_individual,0,9,2859,9,Sleneset,5,1710782713,10,0.05
5,10,3937,0.20534414313657712,1.0206795930862427,random_individual,0,10,3937,9,Sleneset,5,1710782713,10,0.05
4,11,4521,0.22481197126368863,1.0047489404678345,random_individual,0,11,4521,9,Sleneset,5,1710782713,10,0.05
3,12,5079,0.1943801169296573,1.0095813274383545,random_individual,0,12,5079,9,Sleneset,5,1710782713,10,0.05
2,13,5281,0.18095593463663737,1.0130773782730103,random_individual,0,13,5281,9,Sleneset,5,1710782713,10,0.05
1,14,5373,0.1990562908807737,1.005692720413208,random_individual,0,14,5373,9,Sleneset,5,1710782713,10,0.05
0,15,5531,0.18862076626547347,1.0081722736358643,random_individual,0,15,5531,9,Sleneset,5,1710782713,10,0.05
14,1,194,-0.15327516446271153,1.0687917470932007,random_individual,1,1,194,9,Sleneset,5,1710782713,10,0.05
13,2,313,-0.14084299674411674,1.0789587497711182,random_individual,1,2,313,9,Sleneset,5,1710782713,10,0.05
12,3,486,-0.024649247914707538,1.0590707063674927,random_individual,1,3,486,9,Sleneset,5,1710782713,10,0.05
11,4,778,-0.02467619918252407,1.0621331930160522,random_individual,1,4,778,9,Sleneset,5,1710782713,10,0.05
10,5,1264,0.08239542735569104,1.0441120862960815,random_individual,1,5,1264,9,Sleneset,5,1710782713,10,0.05
9,6,1847,0.035811293462420624,1.0547373294830322,random_individual,1,6,1847,9,Sleneset,5,1710782713,10,0.05
8,7,2106,0.034595432485356466,1.0514090061187744,random_individual,1,7,2106,9,Sleneset,5,1710782713,10,0.05
7,8,2462,0.06458597050809711,1.043939232826233,random_individual,1,8,2462,9,Sleneset,5,1710782713,10,0.05
6,9,2859,0.06936270375098937,1.0421470403671265,random_individual,1,9,2859,9,Sleneset,5,1710782713,10,0.05
5,10,3937,0.15572695354542226,1.0181695222854614,random_individual,1,10,3937,9,Sleneset,5,1710782713,10,0.05
4,11,4521,0.15501031628841544,1.021234154701233,random_individual,1,11,4521,9,Sleneset,5,1710782713,10,0.05
3,12,5079,0.15348632859010675,1.0183250904083252,random_individual,1,12,5079,9,Sleneset,5,1710782713,10,0.05
2,13,5281,0.177333796443972,1.0097999572753906,random_individual,1,13,5281,9,Sleneset,5,1710782713,10,0.05
1,14,5373,0.17793063348323498,1.0096009969711304,random_individual,1,14,5373,9,Sleneset,5,1710782713,10,0.05
0,15,5531,0.18862076626547347,1.0081722736358643,random_individual,1,15,5531,9,Sleneset,5,1710782713,10,0.05
14,1,194,-0.032754740479183704,1.098876714706421,random_individual,2,1,194,9,Sleneset,5,1710782713,10,0.05
13,2,313,-0.043776518903970836,1.072300910949707,random_individual,2,2,313,9,Sleneset,5,1710782713,10,0.05
12,3,486,0.006416910524117973,1.0620054006576538,random_individual,2,3,486,9,Sleneset,5,1710782713,10,0.05
11,4,778,-0.02598473899736935,1.0559000968933105,random_individual,2,4,778,9,Sleneset,5,1710782713,10,0.05
10,5,1264,0.058503646582562734,1.0451732873916626,random_individual,2,5,1264,9,Sleneset,5,1710782713,10,0.05
9,6,1847,0.17781281239822083,1.0158530473709106,random_individual,2,6,1847,9,Sleneset,5,1710782713,10,0.05
8,7,2106,0.15895051247772293,1.0221740007400513,random_individual,2,7,2106,9,Sleneset,5,1710782713,10,0.05
7,8,2462,0.1294354657462469,1.0239059925079346,random_individual,2,8,2462,9,Sleneset,5,1710782713,10,0.05
6,9,2859,0.12696613411471186,1.023010492324829,random_individual,2,9,2859,9,Sleneset,5,1710782713,10,0.05
5,10,3937,0.1829771250644708,1.0101672410964966,random_individual,2,10,3937,9,Sleneset,5,1710782713,10,0.05
4,11,4521,0.23049610661472383,0.9953746199607849,random_individual,2,11,4521,9,Sleneset,5,1710782713,10,0.05
3,12,5079,0.20619496240255492,1.0040658712387085,random_individual,2,12,5079,9,Sleneset,5,1710782713,10,0.05
2,13,5281,0.1921689788329068,1.0092976093292236,random_individual,2,13,5281,9,Sleneset,5,1710782713,10,0.05
1,14,5373,0.18554609878312756,1.0110217332839966,random_individual,2,14,5373,9,Sleneset,5,1710782713,10,0.05
0,15,5531,0.18862076626547347,1.0081722736358643,random_individual,2,15,5531,9,Sleneset,5,1710782713,10,0.05
14,1,194,-0.0889777385781343,1.059324860572815,random_individual,3,1,194,9,Sleneset,5,1710782713,10,0.05
13,2,313,-0.052963912883478445,1.0574119091033936,random_individual,3,2,313,9,Sleneset,5,1710782713,10,0.05
12,3,486,-0.024660716722045235,1.0543373823165894,random_individual,3,3,486,9,Sleneset,5,1710782713,10,0.05
11,4,778,-0.09846300859713301,1.0670372247695923,random_individual,3,4,778,9,Sleneset,5,1710782713,10,0.05
10,5,1264,-0.03072158809881841,1.06625235080719,random_individual,3,5,1264,9,Sleneset,5,1710782713,10,0.05
9,6,1847,0.00809515376758838,1.062584638595581,random_individual,3,6,1847,9,Sleneset,5,1710782713,10,0.05
8,7,2106,0.05155334264618399,1.0530983209609985,random_individual,3,7,2106,9,Sleneset,5,1710782713,10,0.05
7,8,2462,0.051645616272385064,1.052809238433838,random_individual,3,8,2462,9,Sleneset,5,1710782713,10,0.05
6,9,2859,0.1140000362913821,1.0386720895767212,random_individual,3,9,2859,9,Sleneset,5,1710782713,10,0.05
5,10,3937,0.16846338682016454,1.0173211097717285,random_individual,3,10,3937,9,Sleneset,5,1710782713,10,0.05
4,11,4521,0.15269647670387385,1.0197197198867798,random_individual,3,11,4521,9,Sleneset,5,1710782713,10,0.05
3,12,5079,0.1614730932018796,1.0158277750015259,random_individual,3,12,5079,9,Sleneset,5,1710782713,10,0.05
2,13,5281,0.17276738935819705,1.0139014720916748,random_individual,3,13,5281,9,Sleneset,5,1710782713,10,0.05
1,14,5373,0.1786723680766979,1.0112844705581665,random_individual,3,14,5373,9,Sleneset,5,1710782713,10,0.05
0,15,5531,0.18862076626547347,1.0081722736358643,random_individual,3,15,5531,9,Sleneset,5,1710782713,10,0.05
14,1,194,-0.026334611304198004,1.0535691976547241,random_individual,4,1,194,9,Sleneset,5,1710782713,10,0.05
13,2,313,0.09273746661463624,1.047886848449707,random_individual,4,2,313,9,Sleneset,5,1710782713,10,0.05
12,3,486,0.08070066086303744,1.0473076105117798,random_individual,4,3,486,9,Sleneset,5,1710782713,10,0.05
11,4,778,0.1400716089075605,1.0389041900634766,random_individual,4,4,778,9,Sleneset,5,1710782713,10,0.05
10,5,1264,0.09026572217575571,1.044234037399292,random_individual,4,5,1264,9,Sleneset,5,1710782713,10,0.05
9,6,1847,0.10038012975758734,1.039697289466858,random_individual,4,6,1847,9,Sleneset,5,1710782713,10,0.05
8,7,2106,0.09933814165142311,1.03940749168396,random_individual,4,7,2106,9,Sleneset,5,1710782713,10,0.05
7,8,2462,0.12492683623473635,1.0332660675048828,random_individual,4,8,2462,9,Sleneset,5,1710782713,10,0.05
6,9,2859,0.1038397818562208,1.037564754486084,random_individual,4,9,2859,9,Sleneset,5,1710782713,10,0.05
5,10,3937,0.1345929660676662,1.0289907455444336,random_individual,4,10,3937,9,Sleneset,5,1710782713,10,0.05
4,11,4521,0.151690060494051,1.023827314376831,random_individual,4,11,4521,9,Sleneset,5,1710782713,10,0.05
3,12,5079,0.1519465929966461,1.0182299613952637,random_individual,4,12,5079,9,Sleneset,5,1710782713,10,0.05
2,13,5281,0.1861594138545729,1.0071686506271362,random_individual,4,13,5281,9,Sleneset,5,1710782713,10,0.05
1,14,5373,0.18769747814115395,1.0075830221176147,random_individual,4,14,5373,9,Sleneset,5,1710782713,10,0.05
0,15,5531,0.18862076626547347,1.0081722736358643,random_individual,4,15,5531,9,Sleneset,5,1710782713,10,0.05
14,1,356,0.04860129752380977,0.8145418167114258,shapley_mean,-1,1,356,9,Sleneset,0,241518388,25,0.05
13,2,475,0.08674772415183842,0.8099324107170105,shapley_mean,-1,2,475,9,Sleneset,0,241518388,25,0.05
12,3,567,0.13215857297907324,0.8039384484291077,shapley_mean,-1,3,567,9,Sleneset,0,241518388,25,0.05
11,4,964,0.11365062965370262,0.8088740706443787,shapley_mean,-1,4,964,9,Sleneset,0,241518388,25,0.05
10,5,1122,0.17951498555825648,0.7895504832267761,shapley_mean,-1,5,1122,9,Sleneset,0,241518388,25,0.05
9,6,1608,0.20584624578212085,0.782394289970398,shapley_mean,-1,6,1608,9,Sleneset,0,241518388,25,0.05
8,7,2166,0.1752801503187709,0.7893406748771667,shapley_mean,-1,7,2166,9,Sleneset,0,241518388,25,0.05
7,8,2368,0.17279558995110197,0.7907753586769104,shapley_mean,-1,8,2368,9,Sleneset,0,241518388,25,0.05
6,9,2951,0.19115250095654074,0.7827795147895813,shapley_mean,-1,9,2951,9,Sleneset,0,241518388,25,0.05
5,10,3210,0.21119797485041644,0.7781651616096497,shapley_mean,-1,10,3210,9,Sleneset,0,241518388,25,0.05
4,11,4288,0.19560395690237886,0.7789431214332581,shapley_mean,-1,11,4288,9,Sleneset,0,241518388,25,0.05
3,12,4872,0.19831914573909465,0.777228832244873,shapley_mean,-1,12,4872,9,Sleneset,0,241518388,25,0.05
2,13,5164,0.1655874757303769,0.7846655249595642,shapley_mean,-1,13,5164,9,Sleneset,0,241518388,25,0.05
1,14,5337,0.16326751637812875,0.7848614454269409,shapley_mean,-1,14,5337,9,Sleneset,0,241518388,25,0.05
0,15,5531,0.1799284002233615,0.780636727809906,shapley_mean,-1,15,5531,9,Sleneset,0,241518388,25,0.05
14,1,356,0.06026364524962022,0.8223593235015869,random_individual,0,1,356,9,Sleneset,0,241518388,25,0.05
13,2,475,0.08444796784806144,0.8165149092674255,random_individual,0,2,475,9,Sleneset,0,241518388,25,0.05
12,3,567,0.09828304430984305,0.8162285685539246,random_individual,0,3,567,9,Sleneset,0,241518388,25,0.05
11,4,964,0.10422147064643701,0.8067388534545898,random_individual,0,4,964,9,Sleneset,0,241518388,25,0.05
10,5,1122,0.08354805090669197,0.8096973299980164,random_individual,0,5,1122,9,Sleneset,0,241518388,25,0.05
9,6,1608,0.10662765302728645,0.8053602576255798,random_individual,0,6,1608,9,Sleneset,0,241518388,25,0.05
8,7,2166,0.1247769339694941,0.7991945147514343,random_individual,0,7,2166,9,Sleneset,0,241518388,25,0.05
7,8,2368,0.10348932458183652,0.8027417659759521,random_individual,0,8,2368,9,Sleneset,0,241518388,25,0.05
6,9,2951,0.1646834604292985,0.7907562255859375,random_individual,0,9,2951,9,Sleneset,0,241518388,25,0.05
5,10,3210,0.17988675848846855,0.7863568067550659,random_individual,0,10,3210,9,Sleneset,0,241518388,25,0.05
4,11,4288,0.153804791930585,0.7906155586242676,random_individual,0,11,4288,9,Sleneset,0,241518388,25,0.05
3,12,4872,0.16019741698565493,0.7876586318016052,random_individual,0,12,4872,9,Sleneset,0,241518388,25,0.05
2,13,5164,0.1689014815020036,0.7828164100646973,random_individual,0,13,5164,9,Sleneset,0,241518388,25,0.05
1,14,5337,0.17333402610716223,0.7809383273124695,random_individual,0,14,5337,9,Sleneset,0,241518388,25,0.05
0,15,5531,0.1799284002233615,0.780636727809906,random_individual,0,15,5531,9,Sleneset,0,241518388,25,0.05
14,1,356,0.13821706731253255,0.8078331351280212,random_individual,1,1,356,9,Sleneset,0,241518388,25,0.05
13,2,475,0.11350980679000328,0.8112930655479431,random_individual,1,2,475,9,Sleneset,0,241518388,25,0.05
12,3,567,0.09499511417824501,0.8137781620025635,random_individual,1,3,567,9,Sleneset,0,241518388,25,0.05
11,4,964,0.11348948384539345,0.821265697479248,random_individual,1,4,964,9,Sleneset,0,241518388,25,0.05
10,5,1122,0.07410209774065694,0.8180742263793945,random_individual,1,5,1122,9,Sleneset,0,241518388,25,0.05
9,6,1608,0.13717025368438954,0.803764283657074,random_individual,1,6,1608,9,Sleneset,0,241518388,25,0.05
8,7,2166,0.1644270725757573,0.7896003127098083,random_individual,1,7,2166,9,Sleneset,0,241518388,25,0.05
7,8,2368,0.20723754933765687,0.7797302603721619,random_individual,1,8,2368,9,Sleneset,0,241518388,25,0.05
6,9,2951,0.20964487349265462,0.779161810874939,random_individual,1,9,2951,9,Sleneset,0,241518388,25,0.05
5,10,3210,0.21331854980443563,0.776339054107666,random_individual,1,10,3210,9,Sleneset,0,241518388,25,0.05
4,11,4288,0.1707501721266884,0.7856003046035767,random_individual,1,11,4288,9,Sleneset,0,241518388,25,0.05
3,12,4872,0.1396587438253151,0.7918736338615417,random_individual,1,12,4872,9,Sleneset,0,241518388,25,0.05
2,13,5164,0.1857836800215213,0.7785051465034485,random_individual,1,13,5164,9,Sleneset,0,241518388,25,0.05
1,14,5337,0.18716638105013203,0.7791998386383057,random_individual,1,14,5337,9,Sleneset,0,241518388,25,0.05
0,15,5531,0.1799284002233615,0.780636727809906,random_individual,1,15,5531,9,Sleneset,0,241518388,25,0.05
14,1,356,-0.020803867096818265,0.8290746212005615,random_individual,2,1,356,9,Sleneset,0,241518388,25,0.05
13,2,475,-0.059323262320980716,0.8357906937599182,random_individual,2,2,475,9,Sleneset,0,241518388,25,0.05
12,3,567,-0.1060795188582864,0.8408858180046082,random_individual,2,3,567,9,Sleneset,0,241518388,25,0.05
11,4,964,-0.056934762579983485,0.8382164239883423,random_individual,2,4,964,9,Sleneset,0,241518388,25,0.05
10,5,1122,-0.04125834252356925,0.8337123394012451,random_individual,2,5,1122,9,Sleneset,0,241518388,25,0.05
9,6,1608,0.0641989530809347,0.8161687850952148,random_individual,2,6,1608,9,Sleneset,0,241518388,25,0.05
8,7,2166,0.11078994759029155,0.805886447429657,random_individual,2,7,2166,9,Sleneset,0,241518388,25,0.05
7,8,2368,0.12689293705537127,0.8019250631332397,random_individual,2,8,2368,9,Sleneset,0,241518388,25,0.05
6,9,2951,0.1329392678460041,0.7993639707565308,random_individual,2,9,2951,9,Sleneset,0,241518388,25,0.05
5,10,3210,0.12647416800953515,0.7990782260894775,random_individual,2,10,3210,9,Sleneset,0,241518388,25,0.05
4,11,4288,0.12537378750921058,0.7964300513267517,random_individual,2,11,4288,9,Sleneset,0,241518388,25,0.05
3,12,4872,0.14096080920744136,0.7932485938072205,random_individual,2,12,4872,9,Sleneset,0,241518388,25,0.05
2,13,5164,0.15069762916227203,0.788516104221344,random_individual,2,13,5164,9,Sleneset,0,241518388,25,0.05
1,14,5337,0.15897321849542,0.7862195372581482,random_individual,2,14,5337,9,Sleneset,0,241518388,25,0.05
0,15,5531,0.1799284002233615,0.780636727809906,random_individual,2,15,5531,9,Sleneset,0,241518388,25,0.05
14,1,356,0.22501226626553786,0.8136235475540161,random_individual,3,1,356,9,Sleneset,0,241518388,25,0.05
