n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,555,-0.11781573153428058,0.43462181091308594,shapley_mean,-1,1,555,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
13,2,841,0.14532530159238127,0.4167366921901703,shapley_mean,-1,2,841,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
12,3,1237,0.1759913606704008,0.4127812385559082,shapley_mean,-1,3,1237,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
11,4,1494,0.21911796150244542,0.4066014289855957,shapley_mean,-1,4,1494,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
10,5,1696,0.21209741037101063,0.4068347215652466,shapley_mean,-1,5,1696,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
9,6,1848,0.21657072614398937,0.40614014863967896,shapley_mean,-1,6,1848,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
8,7,2196,0.23705086001539807,0.4046720266342163,shapley_mean,-1,7,2196,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
7,8,2779,0.21482934595423012,0.4060864746570587,shapley_mean,-1,8,2779,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
6,9,3265,0.18108825560774086,0.41026270389556885,shapley_mean,-1,9,3265,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
5,10,4328,0.2724006182907323,0.3998696208000183,shapley_mean,-1,10,4328,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
4,11,4911,0.28195409678624883,0.40010058879852295,shapley_mean,-1,11,4911,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
3,12,5084,0.27885640271210094,0.4009406268596649,shapley_mean,-1,12,5084,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
2,13,5247,0.2946954459391831,0.3986119329929352,shapley_mean,-1,13,5247,3,Selvær,9,1455289297,10,tarsus,0.05154639175257732,10
