trait,model_type,target_island,target_island_name,repeat,repeat_seed,analysis,method,selection_method,lambda_label,lambda_div,order_seed,n_components,n_individuals,corr_eval,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,diversity_include_diagonal
body_mass,ridge,0,Nesøy,0,632490077,full_baseline,full_source_unweighted,none,none,,-2,,5578,0.20769693257723987,1.2786235809326172,-0.0012997164876513844,2.9192186068518697e-05,,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,500,0.284255244076891,1.6802618503570557,0.021342477236319216,0.018332788011367642,0.016759280233477305,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1000,0.3329205714867647,1.6464143991470337,0.01412812035318874,0.010751039199534126,0.011440360553305207,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1500,0.3128533813947553,1.6534984111785889,0.010618803863402327,0.007800424705264809,0.008668697687086124,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2000,0.3345168786548641,1.6414456367492676,0.008281662139467525,0.00602607408418294,0.0067751436184217894,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2500,0.35156267704579697,1.622286081314087,0.006466388704006374,0.004671322542596738,0.00529855806835719,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3000,0.3724698016130032,1.6077865362167358,0.004975290210380482,0.0035952657897593185,0.004076473762940653,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3500,0.3719798230784936,1.6048599481582642,0.0036521036919227685,0.0025927186643604125,0.0030039240258326653,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4000,0.3623870840785924,1.6135613918304443,0.0024459792457783916,0.001712174168997295,0.0020179357035290677,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4500,0.36412012903665203,1.6104536056518555,0.0012987361964872132,0.0009190728128862533,0.00106896799326565,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,500,0.15930975459740213,1.564784049987793,0.014308013913049632,0.012942659985606005,0.011072348916648132,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1000,0.17780000364484702,1.55393385887146,0.009378891935592873,0.008598581902796821,0.007229246459893667,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1500,0.21303372445364613,1.5391441583633423,0.007002365809490493,0.006891322942848944,0.005279535073778257,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2000,0.2760623995048546,1.5179635286331177,0.005478069688074833,0.006063106276138609,0.003962293119040181,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2500,0.3101362649807813,1.4983597993850708,0.004242291648338564,0.005307994255537197,0.0029152930844542646,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3000,0.3059196774697909,1.4974454641342163,0.0030799874873915284,0.0043562420199948024,0.0019909269823928277,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3500,0.3129716054126452,1.4920059442520142,0.0018397924677732553,0.003006377881255562,0.0010881979974593646,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4000,0.31151722877382043,1.4901154041290283,0.0005642683882200847,0.00163916960693169,0.0001544759864871622,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4500,0.31074704204686593,1.4863606691360474,-0.0006465717342997915,0.0006842036126529084,-0.0008176226374630186,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,500,0.1427306252345177,0.9615593552589417,0.012895133882871064,0.02087003763986743,0.007677624472904206,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1000,0.1271566543076632,0.9624515771865845,0.009725891387923714,0.01667814322075889,0.005556355582733992,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,1500,0.13755695772199922,0.9615486860275269,0.007153662623696453,0.012667013526682598,0.003986909242025803,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2000,0.1332948155358986,0.9598566889762878,0.004553385865849237,0.008037159472050111,0.0025440959978367092,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,2500,0.10795720387960064,0.9654809236526489,0.002292288070726606,0.004685280124404844,0.001120968039625395,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3000,0.10716723481186258,0.9661678075790405,0.0005378319984641379,0.002863668654491971,-0.00017808516515885483,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,3500,0.10268963809105727,0.9679939150810242,-0.0009410979419353628,0.0016685333692171393,-0.0013582312842396476,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4000,0.11003976987125767,0.9660452008247375,-0.0022083035632425732,0.0009799222004029916,-0.0024532841133433213,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p25,0.25,-1,,4500,0.10136576467956829,0.9691949486732483,-0.0033552340815275698,0.0006212651624268943,-0.0035105503721342933,True
