n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,cal_fraction
14,1,166,-0.005685445645348258,1.4144424200057983,shapley_mean,-1,1,166,4,Gjerøy,2,2088175192,10,0.05
13,2,368,-0.026932632324622216,1.4180927276611328,shapley_mean,-1,2,368,4,Gjerøy,2,2088175192,10,0.05
12,3,487,0.03359703786191893,1.4114168882369995,shapley_mean,-1,3,487,4,Gjerøy,2,2088175192,10,0.05
11,4,746,0.007616008804513973,1.41373610496521,shapley_mean,-1,4,746,4,Gjerøy,2,2088175192,10,0.05
10,5,1102,0.05334745547451007,1.4090899229049683,shapley_mean,-1,5,1102,4,Gjerøy,2,2088175192,10,0.05
9,6,1588,0.06138020523618805,1.4069535732269287,shapley_mean,-1,6,1588,4,Gjerøy,2,2088175192,10,0.05
8,7,1782,0.027633088013354255,1.4144444465637207,shapley_mean,-1,7,1782,4,Gjerøy,2,2088175192,10,0.05
7,8,2860,0.10448462608426252,1.3943299055099487,shapley_mean,-1,8,2860,4,Gjerøy,2,2088175192,10,0.05
6,9,3018,0.11739363012016857,1.3920155763626099,shapley_mean,-1,9,3018,4,Gjerøy,2,2088175192,10,0.05
5,10,3601,0.14084320251641627,1.383877158164978,shapley_mean,-1,10,3601,4,Gjerøy,2,2088175192,10,0.05
4,11,3998,0.1380487483136585,1.3834220170974731,shapley_mean,-1,11,3998,4,Gjerøy,2,2088175192,10,0.05
3,12,4090,0.14125466544947654,1.3816355466842651,shapley_mean,-1,12,4090,4,Gjerøy,2,2088175192,10,0.05
2,13,4674,0.12163088886753849,1.3866360187530518,shapley_mean,-1,13,4674,4,Gjerøy,2,2088175192,10,0.05
1,14,4847,0.11647020657326378,1.3868836164474487,shapley_mean,-1,14,4847,4,Gjerøy,2,2088175192,10,0.05
0,15,5139,0.1238114513826081,1.3843954801559448,shapley_mean,-1,15,5139,4,Gjerøy,2,2088175192,10,0.05
14,1,166,0.125983107579878,1.4109777212142944,random_individual,0,1,166,4,Gjerøy,2,2088175192,10,0.05
13,2,368,0.10151305336355045,1.4072195291519165,random_individual,0,2,368,4,Gjerøy,2,2088175192,10,0.05
12,3,487,0.11441661707264145,1.4058706760406494,random_individual,0,3,487,4,Gjerøy,2,2088175192,10,0.05
11,4,746,0.12266400602971197,1.402509331703186,random_individual,0,4,746,4,Gjerøy,2,2088175192,10,0.05
10,5,1102,0.13321528371848795,1.394891381263733,random_individual,0,5,1102,4,Gjerøy,2,2088175192,10,0.05
9,6,1588,0.1241385768079429,1.396044135093689,random_individual,0,6,1588,4,Gjerøy,2,2088175192,10,0.05
8,7,1782,0.10000900242977905,1.401079773902893,random_individual,0,7,1782,4,Gjerøy,2,2088175192,10,0.05
7,8,2860,0.10589385427283157,1.3948067426681519,random_individual,0,8,2860,4,Gjerøy,2,2088175192,10,0.05
6,9,3018,0.12588347526885493,1.3894449472427368,random_individual,0,9,3018,4,Gjerøy,2,2088175192,10,0.05
5,10,3601,0.12100353823805524,1.3868974447250366,random_individual,0,10,3601,4,Gjerøy,2,2088175192,10,0.05
4,11,3998,0.13473885842192346,1.3816077709197998,random_individual,0,11,3998,4,Gjerøy,2,2088175192,10,0.05
3,12,4090,0.13913765021593724,1.3806830644607544,random_individual,0,12,4090,4,Gjerøy,2,2088175192,10,0.05
2,13,4674,0.13490073147822276,1.3809572458267212,random_individual,0,13,4674,4,Gjerøy,2,2088175192,10,0.05
1,14,4847,0.12053853057569594,1.3846193552017212,random_individual,0,14,4847,4,Gjerøy,2,2088175192,10,0.05
0,15,5139,0.1238114513826081,1.3843954801559448,random_individual,0,15,5139,4,Gjerøy,2,2088175192,10,0.05
14,1,166,-0.030060372119597875,1.4148074388504028,random_individual,1,1,166,4,Gjerøy,2,2088175192,10,0.05
13,2,368,0.07007029035017723,1.406677484512329,random_individual,1,2,368,4,Gjerøy,2,2088175192,10,0.05
12,3,487,0.02475030440847872,1.4143868684768677,random_individual,1,3,487,4,Gjerøy,2,2088175192,10,0.05
11,4,746,0.04512667292338199,1.4181700944900513,random_individual,1,4,746,4,Gjerøy,2,2088175192,10,0.05
10,5,1102,0.07334406822251563,1.4066123962402344,random_individual,1,5,1102,4,Gjerøy,2,2088175192,10,0.05
9,6,1588,0.0697208237015818,1.4084595441818237,random_individual,1,6,1588,4,Gjerøy,2,2088175192,10,0.05
8,7,1782,0.06780423289776791,1.4077017307281494,random_individual,1,7,1782,4,Gjerøy,2,2088175192,10,0.05
7,8,2860,0.07517348198954532,1.4009772539138794,random_individual,1,8,2860,4,Gjerøy,2,2088175192,10,0.05
6,9,3018,0.06960369040060976,1.402266502380371,random_individual,1,9,3018,4,Gjerøy,2,2088175192,10,0.05
5,10,3601,0.1111976187468028,1.3893340826034546,random_individual,1,10,3601,4,Gjerøy,2,2088175192,10,0.05
4,11,3998,0.11074648431224329,1.3908283710479736,random_individual,1,11,3998,4,Gjerøy,2,2088175192,10,0.05
3,12,4090,0.11334657174273907,1.3900913000106812,random_individual,1,12,4090,4,Gjerøy,2,2088175192,10,0.05
2,13,4674,0.10720591877462482,1.3908828496932983,random_individual,1,13,4674,4,Gjerøy,2,2088175192,10,0.05
1,14,4847,0.10219159846619918,1.3915228843688965,random_individual,1,14,4847,4,Gjerøy,2,2088175192,10,0.05
0,15,5139,0.1238114513826081,1.3843954801559448,random_individual,1,15,5139,4,Gjerøy,2,2088175192,10,0.05
14,1,166,0.027075448678080736,1.4188880920410156,random_individual,2,1,166,4,Gjerøy,2,2088175192,10,0.05
13,2,368,0.015743637103277575,1.410781741142273,random_individual,2,2,368,4,Gjerøy,2,2088175192,10,0.05
12,3,487,0.005917832879432024,1.4131386280059814,random_individual,2,3,487,4,Gjerøy,2,2088175192,10,0.05
11,4,746,0.006457812811132468,1.4186965227127075,random_individual,2,4,746,4,Gjerøy,2,2088175192,10,0.05
10,5,1102,0.004864462405702918,1.416515588760376,random_individual,2,5,1102,4,Gjerøy,2,2088175192,10,0.05
9,6,1588,0.05294660717394963,1.4064592123031616,random_individual,2,6,1588,4,Gjerøy,2,2088175192,10,0.05
8,7,1782,0.06334694370831515,1.4062163829803467,random_individual,2,7,1782,4,Gjerøy,2,2088175192,10,0.05
7,8,2860,0.08507235837735742,1.3983570337295532,random_individual,2,8,2860,4,Gjerøy,2,2088175192,10,0.05
6,9,3018,0.09268977799357797,1.3978792428970337,random_individual,2,9,3018,4,Gjerøy,2,2088175192,10,0.05
5,10,3601,0.10112893936079555,1.3926351070404053,random_individual,2,10,3601,4,Gjerøy,2,2088175192,10,0.05
4,11,3998,0.1014478357399548,1.3929603099822998,random_individual,2,11,3998,4,Gjerøy,2,2088175192,10,0.05
3,12,4090,0.08613390363252542,1.3972618579864502,random_individual,2,12,4090,4,Gjerøy,2,2088175192,10,0.05
2,13,4674,0.10570285174145891,1.3912369012832642,random_individual,2,13,4674,4,Gjerøy,2,2088175192,10,0.05
1,14,4847,0.10844149132523805,1.3903993368148804,random_individual,2,14,4847,4,Gjerøy,2,2088175192,10,0.05
0,15,5139,0.1238114513826081,1.3843954801559448,random_individual,2,15,5139,4,Gjerøy,2,2088175192,10,0.05
14,1,166,-0.022625959531467475,1.413909673690796,random_individual,3,1,166,4,Gjerøy,2,2088175192,10,0.05
13,2,368,-0.051144387062816606,1.41867995262146,random_individual,3,2,368,4,Gjerøy,2,2088175192,10,0.05
12,3,487,-0.09508953669691812,1.4241803884506226,random_individual,3,3,487,4,Gjerøy,2,2088175192,10,0.05
11,4,746,-0.06610425811842909,1.425215721130371,random_individual,3,4,746,4,Gjerøy,2,2088175192,10,0.05
10,5,1102,-0.04121509023553424,1.4224460124969482,random_individual,3,5,1102,4,Gjerøy,2,2088175192,10,0.05
9,6,1588,-0.0238575752029389,1.422140121459961,random_individual,3,6,1588,4,Gjerøy,2,2088175192,10,0.05
8,7,1782,-0.0086748846472516,1.4206215143203735,random_individual,3,7,1782,4,Gjerøy,2,2088175192,10,0.05
7,8,2860,0.08241977716012854,1.4026187658309937,random_individual,3,8,2860,4,Gjerøy,2,2088175192,10,0.05
6,9,3018,0.08315473014956447,1.4018231630325317,random_individual,3,9,3018,4,Gjerøy,2,2088175192,10,0.05
5,10,3601,0.09418565018353409,1.3968416452407837,random_individual,3,10,3601,4,Gjerøy,2,2088175192,10,0.05
4,11,3998,0.0820483103483906,1.4004634618759155,random_individual,3,11,3998,4,Gjerøy,2,2088175192,10,0.05
3,12,4090,0.08523908352516456,1.3999344110488892,random_individual,3,12,4090,4,Gjerøy,2,2088175192,10,0.05
2,13,4674,0.09346269081831757,1.3960342407226562,random_individual,3,13,4674,4,Gjerøy,2,2088175192,10,0.05
1,14,4847,0.11562596680355983,1.388070821762085,random_individual,3,14,4847,4,Gjerøy,2,2088175192,10,0.05
0,15,5139,0.1238114513826081,1.3843954801559448,random_individual,3,15,5139,4,Gjerøy,2,2088175192,10,0.05
14,1,166,0.05765674774663876,1.413100242614746,random_individual,4,1,166,4,Gjerøy,2,2088175192,10,0.05
13,2,368,0.0949994841803666,1.4041340351104736,random_individual,4,2,368,4,Gjerøy,2,2088175192,10,0.05
