n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,92,-0.020672611986311845,0.8755651712417603,shapley_mean,-1,1,92,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
13,2,258,0.03736288989575603,0.8723455667495728,shapley_mean,-1,2,258,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
12,3,416,0.1433627768775134,0.8592738509178162,shapley_mean,-1,3,416,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
11,4,535,0.1667348214590453,0.8580906391143799,shapley_mean,-1,4,535,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
10,5,1118,0.10338821360705072,0.8680002689361572,shapley_mean,-1,5,1118,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
9,6,1474,0.07340923112798736,0.8741794228553772,shapley_mean,-1,6,1474,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
8,7,1960,0.055077357212153746,0.8780131936073303,shapley_mean,-1,7,1960,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
7,8,2518,-0.050932708696854116,0.8975294232368469,shapley_mean,-1,8,2518,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
6,9,2777,-0.1328864642231902,0.912262499332428,shapley_mean,-1,9,2777,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
5,10,3069,-0.0008847802447552629,0.8826661705970764,shapley_mean,-1,10,3069,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
4,11,3653,-0.03974403534183537,0.8947759866714478,shapley_mean,-1,11,3653,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
3,12,4731,-0.021043674376085262,0.9054930210113525,shapley_mean,-1,12,4731,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
2,13,4933,-0.0005318784406494837,0.9002329111099243,shapley_mean,-1,13,4933,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
1,14,5330,0.002988013976565622,0.9045495390892029,shapley_mean,-1,14,5330,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
0,15,5503,0.01954727315610039,0.9010400772094727,shapley_mean,-1,15,5503,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
14,1,92,-0.04096672664084096,0.8870152831077576,random_individual,0,1,92,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
13,2,258,0.13403068705603444,0.8696085214614868,random_individual,0,2,258,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
12,3,416,0.050342135522699866,0.8717979788780212,random_individual,0,3,416,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
11,4,535,0.13480200680240736,0.8712339997291565,random_individual,0,4,535,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
10,5,1118,0.05621601303254252,0.8770259618759155,random_individual,0,5,1118,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
9,6,1474,0.09478511136351535,0.8691583871841431,random_individual,0,6,1474,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
8,7,1960,0.09834710684394597,0.8652204871177673,random_individual,0,7,1960,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
7,8,2518,0.13996694269123797,0.8612987995147705,random_individual,0,8,2518,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
6,9,2777,0.1020504335419705,0.8708893060684204,random_individual,0,9,2777,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
5,10,3069,0.030057129846618704,0.8900081515312195,random_individual,0,10,3069,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
4,11,3653,-0.019968105297282757,0.9133285880088806,random_individual,0,11,3653,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
3,12,4731,-0.028352686569799234,0.9164178967475891,random_individual,0,12,4731,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
2,13,4933,-0.005730574223308609,0.9095011353492737,random_individual,0,13,4933,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
1,14,5330,-0.011278421039245529,0.9095137119293213,random_individual,0,14,5330,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
0,15,5503,0.01954727315610039,0.9010400772094727,random_individual,0,15,5503,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
14,1,92,-0.14617788024123282,0.8765461444854736,random_individual,1,1,92,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
13,2,258,0.08369579307994125,0.8745033740997314,random_individual,1,2,258,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
12,3,416,-0.039820125026688,0.8893077373504639,random_individual,1,3,416,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
11,4,535,0.07322412631089592,0.8840789198875427,random_individual,1,4,535,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
10,5,1118,0.1911617163328136,0.8578556180000305,random_individual,1,5,1118,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
9,6,1474,0.05884584606671747,0.8831557631492615,random_individual,1,6,1474,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
8,7,1960,-0.017074115851753526,0.8947254419326782,random_individual,1,7,1960,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
7,8,2518,0.05741904499127036,0.8829523324966431,random_individual,1,8,2518,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
6,9,2777,0.019820075775583135,0.8971213698387146,random_individual,1,9,2777,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
5,10,3069,0.019774737367914807,0.8906288146972656,random_individual,1,10,3069,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
4,11,3653,0.04838315793884523,0.8818159699440002,random_individual,1,11,3653,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
3,12,4731,-0.0010106916114618674,0.8943415284156799,random_individual,1,12,4731,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
2,13,4933,-0.006061331903970046,0.8999626040458679,random_individual,1,13,4933,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
1,14,5330,-0.02647869379099407,0.9120702743530273,random_individual,1,14,5330,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
0,15,5503,0.01954727315610039,0.9010400772094727,random_individual,1,15,5503,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
14,1,92,-0.10905897982588338,0.8992986083030701,random_individual,2,1,92,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
13,2,258,-0.08945999194417849,0.883167028427124,random_individual,2,2,258,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
12,3,416,0.03441105495839617,0.875465989112854,random_individual,2,3,416,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
11,4,535,0.05548483013264415,0.8738710284233093,random_individual,2,4,535,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
10,5,1118,0.06079644856291876,0.8748998045921326,random_individual,2,5,1118,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
9,6,1474,-0.002283817544730688,0.8893577456474304,random_individual,2,6,1474,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
8,7,1960,-0.03684479220660906,0.8957723379135132,random_individual,2,7,1960,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
7,8,2518,-0.03433468646903153,0.8970170617103577,random_individual,2,8,2518,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
6,9,2777,-0.05264220500960409,0.9058541655540466,random_individual,2,9,2777,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
5,10,3069,-0.09350581758265701,0.927680253982544,random_individual,2,10,3069,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
4,11,3653,-0.03034610726583763,0.912200927734375,random_individual,2,11,3653,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
3,12,4731,-0.031707064612855086,0.9097806811332703,random_individual,2,12,4731,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
2,13,4933,-0.030706457431631546,0.9089270234107971,random_individual,2,13,4933,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
1,14,5330,-0.04453942109919188,0.9157926440238953,random_individual,2,14,5330,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
0,15,5503,0.01954727315610039,0.9010400772094727,random_individual,2,15,5503,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
14,1,92,-0.10205925697731856,0.9356517195701599,random_individual,3,1,92,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
13,2,258,-0.031776891077939635,0.8888782262802124,random_individual,3,2,258,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
12,3,416,-0.11835238724276212,0.9005775451660156,random_individual,3,3,416,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
11,4,535,-0.14968641385963716,0.9032033681869507,random_individual,3,4,535,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
10,5,1118,-0.37691691015852685,0.9518837332725525,random_individual,3,5,1118,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
9,6,1474,-0.38160573487672333,0.9525805115699768,random_individual,3,6,1474,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
8,7,1960,-0.19896546131842124,0.9202835559844971,random_individual,3,7,1960,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
7,8,2518,-0.173739083946696,0.9205755591392517,random_individual,3,8,2518,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
6,9,2777,-0.15533977039837124,0.9243385791778564,random_individual,3,9,2777,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
5,10,3069,-0.09481303240367124,0.9090878963470459,random_individual,3,10,3069,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
4,11,3653,-0.07930467606728284,0.9030657410621643,random_individual,3,11,3653,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
3,12,4731,-0.050199071815489375,0.909467875957489,random_individual,3,12,4731,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
2,13,4933,-0.02389734121226852,0.9014881253242493,random_individual,3,13,4933,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
1,14,5330,-0.02081567900841808,0.909498929977417,random_individual,3,14,5330,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
0,15,5503,0.01954727315610039,0.9010400772094727,random_individual,3,15,5503,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
14,1,92,-0.411147005960184,0.8964518904685974,random_individual,4,1,92,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
13,2,258,-0.1418157012286069,0.8906583189964294,random_individual,4,2,258,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
12,3,416,-0.1601719877303912,0.9004954695701599,random_individual,4,3,416,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
11,4,535,-0.11757692230892532,0.8943787217140198,random_individual,4,4,535,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
10,5,1118,-0.02613694903649369,0.887925386428833,random_individual,4,5,1118,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
9,6,1474,0.1814738850768019,0.8491847515106201,random_individual,4,6,1474,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
8,7,1960,-0.02780408732727205,0.8889959454536438,random_individual,4,7,1960,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
7,8,2518,-0.0262440068222416,0.8922805190086365,random_individual,4,8,2518,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
6,9,2777,0.023391376891068263,0.8826230764389038,random_individual,4,9,2777,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
5,10,3069,0.006625424976513094,0.8861574530601501,random_individual,4,10,3069,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
4,11,3653,0.14118952417634184,0.862865686416626,random_individual,4,11,3653,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
3,12,4731,0.11872661149003833,0.8727638721466064,random_individual,4,12,4731,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
2,13,4933,0.1081401949294892,0.8746400475502014,random_individual,4,13,4933,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
1,14,5330,0.05150978966769416,0.8917397856712341,random_individual,4,14,5330,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
0,15,5503,0.01954727315610039,0.9010400772094727,random_individual,4,15,5503,3,Selvær,2,1209620117,10,body_mass,0.05154639175257732,10
14,1,92,-0.020672611986311845,0.8755651712417603,shapley_mean,-1,1,92,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
13,2,211,0.024376734035392127,0.8811892867088318,shapley_mean,-1,2,211,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
12,3,377,0.07143962725635661,0.8747188448905945,shapley_mean,-1,3,377,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
11,4,535,0.1667348214590453,0.8580906391143799,shapley_mean,-1,4,535,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
10,5,891,0.12513739681001348,0.8661596775054932,shapley_mean,-1,5,891,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
9,6,1474,0.07340923112798736,0.8741794228553772,shapley_mean,-1,6,1474,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
8,7,2032,-0.04500772416950741,0.8929989337921143,shapley_mean,-1,7,2032,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
7,8,2518,-0.050932708696854116,0.8975294232368469,shapley_mean,-1,8,2518,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
6,9,2810,0.06429212220748735,0.8701686859130859,shapley_mean,-1,9,2810,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
5,10,3012,0.08531935526221,0.8646726608276367,shapley_mean,-1,10,3012,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
4,11,3271,0.022936317247388382,0.8768540024757385,shapley_mean,-1,11,3271,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
3,12,3855,-0.015318974059064547,0.8891054391860962,shapley_mean,-1,12,3855,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
2,13,4933,-0.0005318784406494837,0.9002329111099243,shapley_mean,-1,13,4933,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
1,14,5330,0.002988013976565622,0.9045495390892029,shapley_mean,-1,14,5330,3,Selvær,2,1209620117,20,body_mass,0.05154639175257732,10
