n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.2,shapley_mean,3,0.14062359981152556,0.039722298012436597,0.9885007202625274,0.05833298967412136,10
10,0.2,shapley_mean,4,0.13760358191312352,0.049223967823556106,0.989709222316742,0.06199799141409148,10
10,0.2,shapley_mean,5,0.15486829837971222,0.053992693654684176,0.9864630997180939,0.059371751880395604,10
10,0.2,shapley_mean,6,0.15461864627932284,0.05830441175831608,0.9871993720531463,0.05707812309266139,10
10,0.2,shapley_mean,7,0.15327002154633734,0.06516605868070624,0.9871086001396179,0.058336560666525906,10
10,0.2,shapley_mean,8,0.15712947693179788,0.0658761467100121,0.9872591972351075,0.056030991582763326,10
10,0.2,shapley_mean,9,0.1673468381855427,0.0397871536533033,0.9866861939430237,0.057568242763046326,10
10,0.2,shapley_mean,10,0.1349356249261104,0.06323355218292026,0.9950460016727447,0.059135763177203454,10
10,0.2,shapley_mean,11,0.14723688344331426,0.0489077277877338,0.9936045169830322,0.05880019313664463,10
10,0.2,shapley_mean,12,0.1432381935191847,0.055388171037382104,0.9958567559719086,0.05862209544695531,10
10,0.2,shapley_mean,13,0.12934571604267228,0.040834032507765586,1.0005355656147004,0.05498708109376846,10
10,0.2,shapley_mean,14,0.10606037802862207,0.03951692157304939,1.0116934835910798,0.053246091209797224,10
10,0.25,random_individual,0,0.15120179385518587,0.0214327079844073,0.9650925695896149,0.08278598826244991,50
10,0.25,random_individual,1,0.14840580497130096,0.02460552147260029,0.9662352800369263,0.08324393412625641,50
10,0.25,random_individual,2,0.1487147346608465,0.026015740828452857,0.9667388463020324,0.08277635358252654,50
10,0.25,random_individual,3,0.14657476342370648,0.029484609005545667,0.9677608335018157,0.08175110470801392,50
10,0.25,random_individual,4,0.1428227176846127,0.03887614395115974,0.9701489520072937,0.08149847041672927,50
10,0.25,random_individual,5,0.13468491688329043,0.04128638554003348,0.9727020406723023,0.08252443455153184,50
10,0.25,random_individual,6,0.12717446314519482,0.05023092200602203,0.9771613490581512,0.08415903732432056,50
10,0.25,random_individual,7,0.1272635568102975,0.05561752485300485,0.9785147786140442,0.0824268618507373,50
10,0.25,random_individual,8,0.11761537238393605,0.05975659078412474,0.9830175459384918,0.08446423746881246,50
10,0.25,random_individual,9,0.09517364204531979,0.06699893245265849,0.9888630509376526,0.08262518283374141,50
10,0.25,random_individual,10,0.08775599838664251,0.06988959691751037,0.9919840669631959,0.08095031197985562,50
