permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.05260889232158661,13,Nesøy,8
1,1,0.0024711787700653076,9,Myken,8
1,2,0.04318338632583618,8,Træna,8
1,3,-0.02208775281906128,12,Selvær,8
1,4,-0.2049681544303894,15,Gjerøy,8
1,5,0.08704569935798645,4,Hestmannøy,8
1,6,0.11546844244003296,3,Indre Kvarøy,8
1,7,0.07951122522354126,6,Onøy og Lurøy,8
1,9,0.12017722427845001,2,Sleneset,8
1,10,0.0455281138420105,7,Aldra,8
1,11,0.23667055368423462,1,Southern 1,8
1,12,-0.00829780101776123,11,Southern 2,8
1,13,-0.002674400806427002,10,Southern 3,8
1,14,0.08665725588798523,5,Southern 4,8
1,15,-0.07716089487075806,14,Southern 5,8
2,0,-0.051711879670619965,14,Nesøy,8
2,1,0.022633209824562073,9,Myken,8
2,2,0.09380722045898438,3,Træna,8
2,3,-0.031437911093235016,12,Selvær,8
2,4,-0.135785311460495,15,Gjerøy,8
2,5,0.13036362081766129,2,Hestmannøy,8
2,6,0.06652535498142242,5,Indre Kvarøy,8
2,7,0.056004300713539124,6,Onøy og Lurøy,8
2,9,0.08454524725675583,4,Sleneset,8
2,10,0.02886924147605896,8,Aldra,8
2,11,0.18138106912374496,1,Southern 1,8
2,12,-0.01586805284023285,11,Southern 2,8
2,13,-0.0043749138712882996,10,Southern 3,8
2,14,0.0558716356754303,7,Southern 4,8
2,15,-0.03190764784812927,13,Southern 5,8
3,0,-0.04967076579729716,13,Nesøy,8
3,1,0.020761956771214802,9,Myken,8
3,2,0.0911893645922343,5,Træna,8
3,3,-0.025932605067888897,12,Selvær,8
3,4,-0.13613284627596536,15,Gjerøy,8
3,5,0.14480292797088623,1,Hestmannøy,8
3,6,0.09154501836746931,4,Indre Kvarøy,8
3,7,0.043203105529149376,7,Onøy og Lurøy,8
3,9,0.10015972952047984,3,Sleneset,8
3,10,0.028280248244603474,8,Aldra,8
3,11,0.1409267137447993,2,Southern 1,8
3,12,0.012758408983548483,11,Southern 2,8
3,13,0.015030985077222189,10,Southern 3,8
3,14,0.04702732960383097,6,Southern 4,8
3,15,-0.0750343877201279,14,Southern 5,8
4,0,-0.05052805691957474,13,Nesøy,8
4,1,0.026821434497833252,9,Myken,8
4,2,0.0477275624871254,6,Træna,8
4,3,-0.022927645593881607,12,Selvær,8
4,4,-0.13497715443372726,15,Gjerøy,8
4,5,0.13028395548462868,1,Hestmannøy,8
4,6,0.08324042544700205,4,Indre Kvarøy,8
4,7,0.04171036183834076,7,Onøy og Lurøy,8
4,9,0.11921091750264168,2,Sleneset,8
4,10,0.04039357602596283,8,Aldra,8
4,11,0.11409443989396095,3,Southern 1,8
4,12,0.023873981088399887,10,Southern 2,8
4,13,0.02254171296954155,11,Southern 3,8
4,14,0.06112416833639145,5,Southern 4,8
4,15,-0.05367449508048594,14,Southern 5,8
5,0,-0.04359493851661682,13,Nesøy,8
5,1,0.02911716103553772,10,Myken,8
5,2,0.06693988740444183,5,Træna,8
5,3,-0.019574883580207824,12,Selvær,8
5,4,-0.11980603933334351,15,Gjerøy,8
5,5,0.10789789855480195,2,Hestmannøy,8
5,6,0.07220563758164644,4,Indre Kvarøy,8
5,7,0.04400599002838135,7,Onøy og Lurøy,8
5,9,0.1471227675676346,1,Sleneset,8
5,10,0.032509469985961915,8,Aldra,8
5,11,0.10153941810131073,3,Southern 1,8
5,12,0.02964012324810028,9,Southern 2,8
5,13,0.01786612570285797,11,Southern 3,8
5,14,0.05113951563835144,6,Southern 4,8
5,15,-0.06809294987469912,14,Southern 5,8
6,0,-0.03908394773801168,13,Nesøy,8
6,1,0.025913407405217487,9,Myken,8
6,2,0.1155264601111412,2,Træna,8
6,3,-0.01702974985043208,12,Selvær,8
6,4,-0.11902451515197754,15,Gjerøy,8
6,5,0.0787301982442538,4,Hestmannøy,8
6,6,0.0569282709620893,5,Indre Kvarøy,8
6,7,0.03510869046052297,7,Onøy og Lurøy,8
6,9,0.1364847645163536,1,Sleneset,8
6,10,0.02583204706509908,10,Aldra,8
6,11,0.10499090204636256,3,Southern 1,8
6,12,0.033942086001237236,8,Southern 2,8
6,13,0.021062823633352917,11,Southern 3,8
6,14,0.052034551898638405,6,Southern 4,8
6,15,-0.06250080605968833,14,Southern 5,8
7,0,-0.03745091812951224,13,Nesøy,8
7,1,0.0123093809400286,11,Myken,8
7,2,0.12621809116431645,2,Træna,8
7,3,0.00688336363860539,12,Selvær,8
7,4,-0.11411887407302856,15,Gjerøy,8
7,5,0.07095161718981606,4,Hestmannøy,8
7,6,0.06683047661291701,5,Indre Kvarøy,8
7,7,0.0456991834299905,7,Onøy og Lurøy,8
7,9,0.13419663267476217,1,Sleneset,8
7,10,0.021421692201069424,9,Aldra,8
7,11,0.08781707073960986,3,Southern 1,8
7,12,0.030775864209447588,8,Southern 2,8
7,13,0.016650891729763577,10,Southern 3,8
7,14,0.05734600765364511,6,Southern 4,8
7,15,-0.07661529643727201,14,Southern 5,8
8,0,-0.03108031302690506,13,Nesøy,8
8,1,0.02200682880356908,9,Myken,8
8,2,0.11965803615748882,2,Træna,8
8,3,0.008531246334314346,12,Selvær,8
8,4,-0.10950843617320061,15,Gjerøy,8
8,5,0.06935515068471432,5,Hestmannøy,8
8,6,0.08200531743932515,4,Indre Kvarøy,8
8,7,0.036533206701278687,8,Onøy og Lurøy,8
8,9,0.1286189742386341,1,Sleneset,8
8,10,0.019590524956583977,10,Aldra,8
8,11,0.08561294712126255,3,Southern 1,8
8,12,0.036879679188132286,7,Southern 2,8
8,13,0.008696401491761208,11,Southern 3,8
8,14,0.05652789771556854,6,Southern 4,8
8,15,-0.08451227808836848,14,Southern 5,8
9,0,-0.02999639159275426,13,Nesøy,8
9,1,0.02722580275601811,9,Myken,8
