n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,286,0.3422705339355932,0.3179429769515991,shapley_mean,-1,1,286,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
13,2,449,0.3396492634253868,0.3166770339012146,shapley_mean,-1,2,449,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
12,3,1004,0.27545455080115105,0.3194531798362732,shapley_mean,-1,3,1004,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
11,4,1587,0.2507713181758402,0.32090190052986145,shapley_mean,-1,4,1587,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
10,5,2170,0.27671603839199727,0.31726133823394775,shapley_mean,-1,5,2170,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
9,6,3233,0.40017152236945375,0.3046644926071167,shapley_mean,-1,6,3233,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
8,7,3629,0.36404016836351,0.30955350399017334,shapley_mean,-1,7,3629,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
7,8,3831,0.3709586564491681,0.30858829617500305,shapley_mean,-1,8,3831,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
6,9,3983,0.375662589071582,0.3083248436450958,shapley_mean,-1,9,3983,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
5,10,4331,0.3239595793674622,0.31169021129608154,shapley_mean,-1,10,4331,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
4,11,4817,0.3203414135241498,0.31196218729019165,shapley_mean,-1,11,4817,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
3,12,4990,0.3404793220616849,0.30984288454055786,shapley_mean,-1,12,4990,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
2,13,5107,0.351812250637679,0.30728235840797424,shapley_mean,-1,13,5107,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
1,14,5364,0.3520843876630547,0.3083052337169647,shapley_mean,-1,14,5364,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
0,15,5456,0.40281160766094304,0.303409218788147,shapley_mean,-1,15,5456,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
14,1,286,-0.0197589143874961,0.33763083815574646,random_individual,0,1,286,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
13,2,449,0.0806824745809111,0.33116835355758667,random_individual,0,2,449,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
12,3,1004,0.1998498241390723,0.3248668611049652,random_individual,0,3,1004,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
11,4,1587,0.1605635610906888,0.3324408233165741,random_individual,0,4,1587,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
10,5,2170,0.26201128455135014,0.3232865631580353,random_individual,0,5,2170,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
9,6,3233,0.3231784240880607,0.31843236088752747,random_individual,0,6,3233,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
8,7,3629,0.301546028246156,0.31969931721687317,random_individual,0,7,3629,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
7,8,3831,0.3076526805733391,0.31948989629745483,random_individual,0,8,3831,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
6,9,3983,0.31374784324882815,0.31937819719314575,random_individual,0,9,3983,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
5,10,4331,0.3241951870276488,0.3164885342121124,random_individual,0,10,4331,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
4,11,4817,0.3505695219582204,0.31164658069610596,random_individual,0,11,4817,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
3,12,4990,0.3501251747102986,0.3111312687397003,random_individual,0,12,4990,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
2,13,5107,0.3389315289455026,0.3123028576374054,random_individual,0,13,5107,3,Selvær,7,334497655,10,tarsus,0.05154639175257732,10
